SecId,Name,PriceCurrency,StarRatingM255,SustainabilityRank,CategoryName,Yield_M12,GBRReturnW1,GBRReturnM1,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM36,GBRReturnM60,GBRReturnM120,OngoingCostActual,PerformanceFeeActual,TransactionFeeActual,FundTNAV,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,ReturnProfilePreservation,Size,Investment_Type,Curr_CHF,Curr_DKK,Curr_EUR,Curr_GBP,Curr_GBX,Curr_JPY,Curr_NOK,Curr_PLN,Curr_SEK,Curr_SGD,Curr_USD,Cat_Denmark Equity,Cat_Europe Equity Income,Cat_Europe Flex-Cap Equity,Cat_Europe Large-Cap Blend Equity,Cat_Europe Large-Cap Growth Equity,Cat_Europe Large-Cap Value Equity,Cat_Europe Mid-Cap Equity,Cat_Europe Small-Cap Equity,Cat_Europe ex-UK Equity,Cat_Europe ex-UK Small/Mid-Cap Equity,Cat_Eurozone Flex-Cap Equity,Cat_Eurozone Large-Cap Equity,Cat_Eurozone Mid-Cap Equity,Cat_France Small/Mid-Cap Equity,Cat_Germany Equity,Cat_Global Equity Income,Cat_Global Flex-Cap Equity,Cat_Global Large-Cap Blend Equity,Cat_Italy Equity,Cat_Long/Short Equity - Europe,Cat_Nordic Equity,Cat_Nordic Small/Mid-Cap Equity,Cat_Norway Equity,Cat_Property - Indirect Europe,Cat_Sector Equity Consumer Goods \u0026 Services,Cat_Sector Equity Ecology,Cat_Sector Equity Natural Resources,Cat_Sector Equity Technology,Cat_Spain Equity,Cat_Sweden Equity,Cat_Switzerland Equity,Cat_Switzerland Small/Mid-Cap Equity,Cat_UK Equity Income,Cat_UK Flex-Cap Equity,Cat_UK Large-Cap Equity,Cat_UK Mid-Cap Equity,Cat_UK Small-Cap Equity,FundType,Type_A,Type_B,Type_C,Type_I,Type_M,Type_P,Type_R
F00000OPVC,ASI UK Income Unconstrained Eq P1 Acc,GBX,2,1,UK Equity Income,3.39741,-0.19,0.0,9.71,18.69,16.62,-2.62,2.2,6.61,1.15,0.0,0.08,774893626.0,2925.6181699999997,5,-4.0,1.33,90.42,22.55,-0.02,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,P,0,0,0,0,0,1,0
F000000FRT,ASI UK Income Unconstrained Eq R Acc,GBX,2,1,UK Equity Income,3.40403,-0.17,-0.03,9.64,18.51,16.46,-2.98,1.84,6.1,1.52,0.0,0.08,774893626.0,2925.6181699999997,5,-4.38,1.32,90.4,22.54,-0.03,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,0,0,0,1
F0GBR04RUO,ASI UK Mid-Cap Equity A Acc,GBX,5,3,UK Mid-Cap Equity,0.0,-0.02,2.71,14.5,15.81,10.32,11.79,13.44,11.02,1.33,0.0,0.0,205147909.0,1898.5562699999998,1,7.96,0.76,78.25,18.83,0.67,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,1,0,0,0,0,0,0
F00000P8DU,ASI UK Mid-Cap Equity I Acc,GBX,5,3,UK Mid-Cap Equity,0.27071999999999996,-0.02,2.74,14.62,16.08,10.54,12.35,14.13,11.66,0.85,0.0,0.0,205147909.0,1898.5562699999998,1,8.46,0.76,78.23,18.82,0.7,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,I,0,0,0,1,0,0,0
F000000213,ASI UK Mid-Cap Equity Z Acc,GBX,5,3,UK Mid-Cap Equity,0.8662200000000001,0.0,2.81,14.84,16.51,10.9,13.2,14.98,12.61,0.1,0.0,0.0,205147909.0,1898.5562699999998,1,9.22,0.76,78.22,18.84,0.74,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R,0,0,0,0,0,0,1
F0GBR0549B,ASI UK Opportunities Equity I Acc,GBX,2,2,UK Small-Cap Equity,0.12028,-0.3,2.58,14.93,16.27,11.37,7.22,13.12,9.08,0.86,0.0,0.11,173822693.0,1794.0401399999998,4,1.19,0.75,64.23,22.3,0.43,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I,0,0,0,1,0,0,0
F00000OPUU,ASI UK Opportunities Equity P1 Acc,GBX,2,2,UK Small-Cap Equity,0.07627,-0.27,2.61,15.01,16.26,11.41,7.19,13.07,8.95,0.91,0.0,0.11,173822693.0,1794.0401399999998,4,1.15,0.75,64.25,22.28,0.42,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,0,0,0,0,0,1,0
F0GBR04O7W,ASI UK Opportunities Equity R Acc,GBX,2,2,UK Small-Cap Equity,0.0,-0.31,2.53,14.82,16.01,11.15,6.73,12.59,8.39,1.33,0.0,0.11,173822693.0,1794.0401399999998,4,0.72,0.75,64.16,22.29,0.4,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,R,0,0,0,0,0,0,1
F0GBR06XPG,ASI UK Responsible Equity A Acc,GBX,4,5,UK Flex-Cap Equity,0.53661,0.25,1.67,9.75,14.54,9.93,9.28,12.24,8.25,1.35,0.0,0.21,77057880.0,5049.61527,2,7.12,1.06,86.31,18.36,0.55,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A,1,0,0,0,0,0,0
F00000P8DS,ASI UK Responsible Equity I Acc,GBX,5,5,UK Flex-Cap Equity,0.89844,0.26,1.71,9.88,14.8,10.15,9.82,12.91,8.88,0.87,0.0,0.21,77057880.0,5049.61527,2,7.62,1.06,86.32,18.37,0.57,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,I,0,0,0,1,0,0,0
F0GBR04RVV,ASI UK Smaller Companies I Acc,GBX,4,3,UK Small-Cap Equity,0.18411,-0.16,2.16,15.07,14.86,11.06,12.02,15.75,13.33,0.89,0.0,0.06,2009542411.0,1174.39149,2,5.85,0.66,62.11,20.08,0.66,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I,0,0,0,1,0,0,0
F00000OPTZ,ASI UK Smaller Companies P1 Acc,GBX,4,3,UK Small-Cap Equity,0.1072,-0.21,2.11,15.1,14.82,11.03,11.9,15.62,13.14,0.99,0.0,0.06,2009542411.0,1174.39149,2,5.77,0.66,62.21,20.09,0.65,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,0,0,0,0,0,1,0
F0GBR04RV5,ASI UK Smaller Companies R Acc,GBX,3,3,UK Small-Cap Equity,0.0,-0.19,2.11,14.99,14.61,10.89,11.51,15.2,12.62,1.36,0.0,0.06,2009542411.0,1174.39149,2,5.37,0.66,62.14,20.08,0.63,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,R,0,0,0,0,0,0,1
F0GBR06XQ6,ASI UK Unconstrained Equity I Acc,GBX,2,1,UK Flex-Cap Equity,0.34321,0.03,-0.29,7.31,25.54,21.61,0.07,6.15,8.36,0.9,0.0,0.31,448078571.0,2279.99437,5,-0.06,1.68,86.3,29.18,0.16,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,I,0,0,0,1,0,0,0
F00000OPVE,ASI UK Unconstrained Equity P1 Acc,GBX,1,1,UK Flex-Cap Equity,0.17210999999999999,0.0,-0.31,7.2,25.36,21.48,-0.21,5.88,8.03,1.15,0.0,0.31,448078571.0,2279.99437,5,-0.31,1.68,86.3,29.17,0.15,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,P,0,0,0,0,0,1,0
F0GBR06MNV,ASI UK Unconstrained Equity R Acc,GBX,1,1,UK Flex-Cap Equity,0.0,0.04,-0.33,7.16,25.19,21.33,-0.55,5.5,7.5,1.52,0.0,0.31,448078571.0,2279.99437,5,-0.69,1.67,86.32,29.14,0.13,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,0,0,0,1
F0GBR06IAX,Aviva Investors UK Index Tracking 3 £Acc,GBX,4,3,UK Large-Cap Equity,2.62066,0.25,0.03,7.12,11.46,11.93,2.13,6.88,6.45,0.2,0.0,0.1,813716326.0,22013.0966,2,-0.02,0.99,99.99,15.99,0.17,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,P,0,0,0,0,0,1,0
F0GBR06IAY,Aviva Investors UK Index Tracking A £Acc,GBX,4,3,UK Large-Cap Equity,2.70496,0.26,0.04,7.15,11.51,11.99,2.25,6.97,5.82,0.1,0.0,0.1,813716326.0,22013.0966,2,0.1,0.99,99.99,15.99,0.18,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,0,0,0,0,0,0
F0GBR04NOX,Aviva Investors UK Lstd Eq Hi Alp1GBPAcc,GBX,1,1,UK Large-Cap Equity,0.59995,-0.07,0.33,8.89,24.39,23.49,2.26,6.53,6.56,1.0,0.0,0.67,215840309.0,9404.74048,5,1.7,1.77,85.51,30.93,0.21,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,M,0,0,0,0,1,0,0
F0GBR04Z15,Aviva Investors UK Lstd Eq Hi Alp2GBPAcc,GBX,2,1,UK Large-Cap Equity,0.7986,-0.06,0.36,8.96,24.57,23.64,2.57,7.06,7.24,0.73,0.0,0.67,215840309.0,9404.74048,5,2.0,1.77,85.52,30.94,0.22,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,M,0,0,0,0,1,0,0
F0GBR06HTG,Aviva Investors UK Lstd Eq Hi Alp3GBPAcc,GBX,2,1,UK Large-Cap Equity,0.99595,-0.06,0.39,9.05,24.75,23.8,2.88,7.38,7.57,0.43,0.0,0.67,215840309.0,9404.74048,5,2.3,1.77,85.52,30.94,0.23,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,M,0,0,0,0,1,0,0
F000002XX1,Aviva Investors UK Listed Eq Inc 3 £ Acc,GBX,5,3,UK Equity Income,3.2945300000000004,0.19,0.77,9.15,16.44,12.2,4.46,7.87,8.88,0.32,0.0,0.2,1147740903.0,7722.474179999999,3,2.37,1.2,93.37,20.03,0.28,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,P,0,0,0,0,0,1,0
F0GBR050DD,Aviva Investors UK Lstd Eq Uncons2GBPAcc,GBX,5,3,UK Large-Cap Equity,1.76737,0.43,0.86,11.22,20.8,19.24,8.42,10.52,9.5,0.82,0.0,0.99,221834259.0,15452.56645,5,6.55,1.52,89.45,25.92,0.41,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,M,0,0,0,0,1,0,0
F0GBR04S31,Aviva Investors UK Lstd S\u0026M Cap1 GBP Acc,GBX,4,5,UK Flex-Cap Equity,0.24558000000000002,-0.13,2.51,14.25,25.73,19.48,10.91,13.27,9.72,1.0,0.0,0.16,228918900.0,1914.63398,4,9.19,1.37,83.16,24.34,0.53,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,M,0,0,0,0,1,0,0
F0GBR050CG,Aviva Investors UK Lstd S\u0026M Cap2 GBP Acc,GBX,4,5,UK Flex-Cap Equity,0.31551999999999997,-0.12,2.52,14.31,25.84,19.57,11.1,13.46,9.91,0.83,0.0,0.16,228918900.0,1914.63398,4,9.36,1.37,83.16,24.34,0.54,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,M,0,0,0,0,1,0,0
F0GBR04FKN,Aviva Investors UK Lstd Eq Hi Alp B £Acc,GBP,1,1,UK Large-Cap Equity,0.0,-0.3,0.77,9.07,23.33,23.75,1.63,5.96,6.15,2.03,0.0,0.77,132520720.0,9642.87757,5,0.87,1.74,87.84,30.03,0.19,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B,0,1,0,0,0,0,0
F000002KPD,AXA Framlington UK Equity Income R £ Acc,GBX,3,3,UK Equity Income,3.26931,-0.42,0.19,9.38,10.59,8.46,3.01,5.45,6.52,1.6,0.0,0.1,79234165.0,12248.675790000001,2,1.06,0.94,89.19,16.11,0.23,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,0,0,0,1
F00000P77M,AXA Framlington UK Equity Income Z £ Acc,GBX,4,3,UK Equity Income,3.25313,-0.4,0.25,9.6,11.01,8.81,3.78,6.24,7.2,0.85,0.0,0.1,79234165.0,12248.675790000001,2,1.82,0.94,89.21,16.09,0.27,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,0,0,0,1
F00000P7MS,AXA Framlington UK Growth Z GBP Acc,GBX,5,3,UK Large-Cap Equity,1.09914,-0.32,1.76,10.27,12.99,8.16,6.82,8.59,8.04,0.84,0.0,0.26,132561799.0,6933.63146,3,4.86,0.93,84.99,16.27,0.45,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,R,0,0,0,0,0,0,1
F0GBR04EAV,AXA Framlington UK Growth R GBP Acc,GBX,4,3,UK Large-Cap Equity,0.43743000000000004,-0.34,1.68,10.07,12.6,7.81,6.02,7.77,7.2,1.59,0.0,0.26,132561799.0,6933.63146,3,4.11,0.93,84.96,16.27,0.41,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,R,0,0,0,0,0,0,1
F00000MKL8,AXA Framlington UK Mid Cap Z GBP Acc,GBX,5,3,UK Mid-Cap Equity,0.44685,0.12,3.27,12.57,19.25,13.31,8.02,10.17,12.83,0.84,0.0,0.29,544099137.0,1981.8335399999999,2,3.96,0.85,91.99,19.5,0.48,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R,0,0,0,0,0,0,1
F00000OP3E,AXA Framlington UK Select Opps Z Acc,GBX,3,2,UK Flex-Cap Equity,0.85139,-0.31,1.75,9.7,13.93,9.08,3.83,6.06,7.26,0.93,0.0,0.15,1056093197.0,5718.99324,2,2.23,1.04,84.11,18.4,0.28,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,0,0,0,1
F00000P77X,AXA Framlington UK Select Opps ZI Acc,GBX,3,2,UK Flex-Cap Equity,0.93625,-0.26,1.78,9.77,13.96,9.16,3.93,6.17,7.38,0.83,0.0,0.15,1056093197.0,5718.99324,2,2.32,1.04,84.31,18.38,0.28,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,M,0,0,0,0,1,0,0
F0GBR04S5A,AXA Framlington UK Select Opps R Acc,GBX,2,2,UK Flex-Cap Equity,0.30724,-0.32,1.7,9.55,13.55,8.81,3.15,5.38,6.66,1.58,0.0,0.15,1056093197.0,5718.99324,2,1.58,1.04,84.21,18.37,0.24,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,0,0,0,1
F0GBR06P37,Baillie Gifford UK Equity Alpha A Acc,GBX,3,4,UK Flex-Cap Equity,0.0223,-0.28,-3.07,2.1,4.51,0.99,5.16,11.75,8.53,1.42,0.0,-0.05,1017966000.0,5809.51625,3,4.1,1.03,64.46,20.71,0.33,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A,1,0,0,0,0,0,0
F0GBR04RMZ,Baillie Gifford UK Equity Alpha B Acc,GBX,4,4,UK Flex-Cap Equity,0.6127,-0.25,-3.0,2.32,4.94,1.36,6.06,12.7,9.45,0.56,0.0,-0.05,1017966000.0,5809.51625,3,4.95,1.03,64.47,20.72,0.38,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,B,0,1,0,0,0,0,0
F0GBR06XPX,Barclays UK Alpha A Acc GBP,GBX,3,3,UK Large-Cap Equity,0.8837,0.13,0.28,8.33,15.52,13.26,0.88,5.54,6.73,1.47,0.0,0.01,852732788.0,8916.19141,4,-1.07,1.17,96.99,19.19,0.11,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,0,0,0,0,0,0
F000002X67,Barclays UK Alpha B Acc GBP,GBX,3,3,UK Large-Cap Equity,0.8841200000000001,0.13,0.27,8.33,15.5,13.25,0.91,5.67,6.93,1.47,0.0,0.01,852732788.0,8916.19141,4,-1.04,1.17,96.98,19.18,0.11,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B,0,1,0,0,0,0,0
F00000O0OS,Barclays UK Alpha R Acc GBP,GBX,3,3,UK Large-Cap Equity,1.1609,0.16,0.32,8.45,15.75,13.48,1.28,6.04,7.29,1.07,0.0,0.01,852732788.0,8916.19141,4,-0.69,1.17,96.98,19.19,0.13,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,R,0,0,0,0,0,0,1
F0GBR06XPT,Barclays UK Equity Income A Acc GBP,GBX,3,2,UK Equity Income,2.99942,0.32,0.75,9.18,18.21,17.21,0.34,5.1,6.63,1.52,0.0,0.01,58615017.0,7528.164220000001,3,-1.71,1.22,95.6,20.19,0.08,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,1,0,0,0,0,0,0
F000014I6G,BlackRock Charities UK Equity ESG A Acc,GBP,4,3,UK Large-Cap Equity,2.23231,-0.11,0.02,8.2,12.13,10.67,4.62,9.61,7.75,0.55,0.0,0.24,366587238.0,14878.9587,3,2.47,0.98,95.16,16.26,0.32,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,0,0,0,0,0,0
F000014I6I,BlackRock Charities UK Equity A Acc,GBP,4,3,UK Large-Cap Equity,2.03975,0.0,-0.04,8.34,11.6,10.29,4.61,9.08,7.74,0.53,0.0,0.27,366587238.0,15015.24836,3,2.38,1.0,94.84,16.52,0.31,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,0,0,0,0,0,0
F000014I6M,BlackRock Charities UK Equity Idx A Acc,GBP,3,3,UK Large-Cap Equity,2.56778,0.07,0.14,8.24,12.27,11.77,2.13,7.03,6.32,0.1,0.0,0.09,366587238.0,22021.47805,3,-0.08,1.04,97.15,17.14,0.16,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,0,0,0,0,0,0
F0GBR04APW,BGF United Kingdom A2,GBP,5,4,UK Large-Cap Equity,0.0,0.23,0.04,8.37,9.07,7.64,5.03,9.35,7.62,1.83,0.0,0.7,406117378.0,17200.80421,3,3.31,0.83,68.74,16.23,0.34,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,0,0,0,0,0,0
0P0000VHN0,BGF United Kingdom A2 EUR,EUR,5,4,UK Large-Cap Equity,0.0,0.27,0.81,7.93,15.03,12.07,5.7,7.26,7.99,1.83,0.0,0.7,406117378.0,17200.80421,3,3.31,0.83,68.74,15.98,0.34,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,0,0,0,0,0,0
0P0000VHN1,BGF United Kingdom A2 USD,USD,5,4,UK Large-Cap Equity,0.0,-0.21,1.32,10.7,15.59,11.3,6.95,8.68,6.05,1.83,0.0,0.7,406117378.0,17200.80421,3,3.31,0.83,68.74,16.03,0.34,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,0,0,0,0,0,0
F0000020SC,BGF United Kingdom D2,GBP,5,4,UK Large-Cap Equity,0.0,0.25,0.1,8.58,9.48,7.99,5.83,10.18,8.43,1.08,0.0,0.7,406117378.0,17200.80421,3,4.06,0.83,68.77,16.23,0.39,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,P,0,0,0,0,0,1,0
F0GBR04ARJ,BGF World Mining A2,USD,4,2,Sector Equity Natural Resources,0.0,-3.71,-3.81,12.76,26.98,23.11,16.74,18.59,-1.78,2.07,0.0,0.66,5653021172.0,20459.667019999997,4,11.04,1.04,80.79,23.68,0.71,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
0P0000RZ3H,BGF World Mining A2 EUR,EUR,4,2,Sector Equity Natural Resources,0.0,-3.25,-4.3,9.93,26.36,23.95,15.37,17.04,0.02,2.07,0.0,0.66,5653021172.0,20459.667019999997,4,11.04,1.04,80.79,23.88,0.7,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F000000F9X,BGF World Mining D2,USD,4,2,Sector Equity Natural Resources,0.0,-3.7,-3.76,12.96,27.45,23.51,17.61,19.48,-1.04,1.32,0.0,0.66,5653021172.0,20459.667019999997,4,11.81,1.04,80.75,23.69,0.74,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
0P0000VHOE,BGF World Mining D2 EUR,EUR,4,2,Sector Equity Natural Resources,0.0,-3.23,-4.24,10.14,26.83,24.36,16.24,17.91,0.77,1.32,0.0,0.66,5653021172.0,20459.667019999997,4,11.81,1.04,80.75,23.91,0.73,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,1,0
