SecId,Equity_Holding,giant_percent,large_percent,mid_percent,small_percent,micro_percent
F0GBR04N5Q,134.15 Bil,15.23,49.18,29.9,4.09,0.68
0P00000IZO,134.15 Bil,15.23,49.18,29.9,4.09,0.68
F00000OM8B,60.83 Bil,57.41,38.81,2.88,0,0
0P0001GBED,60.83 Bil,57.41,38.81,2.88,0,0
0P0001ESA3,60.83 Bil,57.41,38.81,2.88,0,0
F0GBR04TV9,42.97 Bil,48.03,40.94,9.85,0,0
0P00000J08,42.97 Bil,48.03,40.94,9.85,0,0
0P00000K88,42.97 Bil,48.03,40.94,9.85,0,0
F00000ZPT3,145.62 Bil,19.05,39.1,29.24,11.17,0.92
F00000ZVX8,145.62 Bil,19.05,39.1,29.24,11.17,0.92
F0GBR06A4M,5.16 Bil,4.17,22.73,45.78,22.84,0.22
F00000ZW92,5.16 Bil,4.17,22.73,45.78,22.84,0.22
F0GBR06W8Z,5.06 Bil,5.07,19.74,46.51,23.59,0.34
F00000ZW98,5.06 Bil,5.07,19.74,46.51,23.59,0.34
F00000ZW97,5.06 Bil,5.07,19.74,46.51,23.59,0.34
F00000SKYU,5.06 Bil,5.07,19.74,46.51,23.59,0.34
F00000YCWM,5.16 Bil,4.17,22.73,45.78,22.84,0.22
F000002DRM,5.16 Bil,4.17,22.73,45.78,22.84,0.22
F00000ZN4Z,5.16 Bil,4.17,22.73,45.78,22.84,0.22
F00000YCY2,1.09 Bil,0,0.06,22.59,59.25,15.81
F00000ZR8G,1.09 Bil,0,0.06,22.59,59.25,15.81
F0GBR05S8O,2.23 Bil,0,0,60.24,32.81,4.88
F0GBR06140,2.23 Bil,0,0,60.24,32.81,4.88
F0GBR0573O,2.23 Bil,0,0,60.24,32.81,4.88
F0000023MU,34.63 Bil,34.35,53.01,11.97,0.17,0
F000002J9J,34.63 Bil,34.35,53.01,11.97,0.17,0
F0000023MS,34.63 Bil,34.35,53.01,11.97,0.17,0
F00000SJXW,8.85 Bil,18.55,22.19,21.24,18.83,13.68
F00000SJXX,10.53 Bil,12.22,37.01,32.69,12.47,2.94
F000000ITQ,24.18 Bil,26.94,42.46,24.87,1.08,0
F0000107PE,24.18 Bil,26.94,42.46,24.87,1.08,0
F00000WNYB,4.02 Bil,0,0,80.56,15.98,0
F0GBR052FV,39.66 Bil,43.07,36.39,19.41,0.11,0.02
F0GBR05SLX,39.66 Bil,43.07,36.39,19.41,0.11,0.02
F00000PBLO,19.77 Bil,20.01,39.65,35.36,4.46,0.04
F000001A8A,16.76 Bil,22.83,39.26,27.15,5.93,0.07
F00000OQRQ,47.97 Bil,30.82,37.76,11.28,0,0
F00000NMLN,47.97 Bil,30.82,37.76,11.28,0,0
F00000VWZ1,47.97 Bil,30.82,37.76,11.28,0,0
F0000001N2,31.39 Bil,46.9,24.69,24.46,1.29,0
F00000WRBU,37.64 Bil,40.69,49.46,7.48,0,0
F00000X9U5,37.64 Bil,40.69,49.46,7.48,0,0
F0GBR04VEY,31.21 Bil,39.65,28.01,23.46,1.35,0.17
0P00000WGC,31.21 Bil,39.65,28.01,23.46,1.35,0.17
0P00000WGN,31.21 Bil,39.65,28.01,23.46,1.35,0.17
0P00000WGD,31.21 Bil,39.65,28.01,23.46,1.35,0.17
F00000Q2HD,31.21 Bil,39.65,28.01,23.46,1.35,0.17
0P00012S7B,31.21 Bil,39.65,28.01,23.46,1.35,0.17
0P00012S7C,31.21 Bil,39.65,28.01,23.46,1.35,0.17
0P00017U6H,31.21 Bil,39.65,28.01,23.46,1.35,0.17
0P00012S7D,31.21 Bil,39.65,28.01,23.46,1.35,0.17
F0GBR04F8U,4.18 Bil,0,13.08,63.34,15.08,2.06
F0GBR04F8W,20.54 Bil,24.29,26.7,26.61,0.52,1.78
F0GBR04NSH,32.07 Bil,31.85,38.53,23.67,2.01,0
F00000QP3R,32.07 Bil,31.85,38.53,23.67,2.01,0
F00000ZCZD,32.07 Bil,31.85,38.53,23.67,2.01,0
F00000QP5S,14.88 Bil,13.7,22.42,17.1,0.54,1.75
F00000YXEW,1.27 Bil,1.06,3.84,11.98,49.36,25.98
F0GBR04M0B,47.08 Bil,46.17,29.9,21.27,0,0
F00000NPQS,47.08 Bil,46.17,29.9,21.27,0,0
F00000O4YW,47.08 Bil,46.17,29.9,21.27,0,0
F00000QVC3,47.08 Bil,46.17,29.9,21.27,0,0
F0000109PF,35.58 Bil,41.61,34.62,20.44,0,0
F00000WTU2,35.58 Bil,41.61,34.62,20.44,0,0
F00000WTU3,35.58 Bil,41.61,34.62,20.44,0,0
F000005MUA,17.53 Bil,21.38,28.98,40.49,3.41,0.75
F00000SSUQ,17.53 Bil,21.38,28.98,40.49,3.41,0.75
F00000QTGM,17.53 Bil,21.38,28.98,40.49,3.41,0.75
F00000ZD3G,17.53 Bil,21.38,28.98,40.49,3.41,0.75
F0GBR04M0F,5.22 Bil,0,8.38,69.63,11.82,0.36
F00000T2PB,5.22 Bil,0,8.38,69.63,11.82,0.36
F000010KFF,5.22 Bil,0,8.38,69.63,11.82,0.36
F00000THEC,47.08 Bil,46.17,29.9,21.27,0,0
F00000YENN,37.55 Bil,38.39,48.14,8.61,0,0
F00000Z4XP,47.97 Bil,30.82,37.76,11.28,0,0
F00000Z4XQ,47.97 Bil,30.82,37.76,11.28,0,0
F00000Z4XN,47.97 Bil,30.82,37.76,11.28,0,0
F00000Z4XO,47.97 Bil,30.82,37.76,11.28,0,0
F00000NMLP,47.97 Bil,30.82,37.76,11.28,0,0
F00000NPGA,21.92 Bil,28.87,42.45,26.25,1.59,0
F00000NPG8,21.92 Bil,28.87,42.45,26.25,1.59,0
F0000102PG,21.92 Bil,28.87,42.45,26.25,1.59,0
F00000NPL6,21.92 Bil,28.87,42.45,26.25,1.59,0
F00000NPL7,21.92 Bil,28.87,42.45,26.25,1.59,0
F00000PQUA,29.36 Bil,33.86,45.52,18.88,0,0
F00000PNTP,29.36 Bil,33.86,45.52,18.88,0,0
F00000T50I,29.36 Bil,33.86,45.52,18.88,0,0
F00000MJJH,29.36 Bil,33.86,45.52,18.88,0,0
F00000U49J,29.36 Bil,33.86,45.52,18.88,0,0
F00000O6RX,29.36 Bil,33.86,45.52,18.88,0,0
F00000UQN7,29.36 Bil,33.86,45.52,18.88,0,0
F00000TF54,29.36 Bil,33.86,45.52,18.88,0,0
F00000UQN9,29.36 Bil,33.86,45.52,18.88,0,0
FOGBR05JLL,30.43 Bil,36.34,43.67,35.5,0,0
F000001AE6,30.43 Bil,36.34,43.67,35.5,0,0
F00000SX1X,30.43 Bil,36.34,43.67,35.5,0,0
F000001AE4,30.43 Bil,36.34,43.67,35.5,0,0
F0GBR04RZG,49.53 Bil,52.58,34.03,8.68,1.72,0
F00000QS9O,49.53 Bil,52.58,34.03,8.68,1.72,0
F0GBR06WS6,33.47 Bil,42.05,40.59,15.11,0,0
F000001ATJ,33.47 Bil,42.05,40.59,15.11,0,0
FOGBR05KLQ,85.43 Bil,80.79,18.24,0,0,0
F00000210Z,85.43 Bil,80.79,18.24,0,0,0
F00000JZ78,33.18 Bil,36.18,44.99,11.97,1.18,0
F00000Z9NH,33.18 Bil,36.18,44.99,11.97,1.18,0
F00000JZ77,33.18 Bil,36.18,44.99,11.97,1.18,0
FOGBR05KLR,24.92 Bil,27.3,34.27,35.6,0,0
F00000WVHN,24.92 Bil,27.3,34.27,35.6,0,0
F00000WTHK,24.92 Bil,27.3,34.27,35.6,0,0
F00000SX1T,24.92 Bil,27.3,34.27,35.6,0,0
F000000KD4,24.92 Bil,27.3,34.27,35.6,0,0
F000000EVD,38.00 Bil,39.02,46.56,10.57,0.93,0
F00000Z9NI,38.00 Bil,39.02,46.56,10.57,0.93,0
F00000VZO8,38.00 Bil,39.02,46.56,10.57,0.93,0
F000001ATN,38.00 Bil,39.02,46.56,10.57,0.93,0
F000010F2P,38.00 Bil,39.02,46.56,10.57,0.93,0
FOGBR05U13,38.13 Bil,39.99,46.11,10.59,0.93,0
F00000PY8F,38.13 Bil,39.99,46.11,10.59,0.93,0
F00000WTHL,38.13 Bil,39.99,46.11,10.59,0.93,0
F000000KDC,38.13 Bil,39.99,46.11,10.59,0.93,0
F000010F5D,38.13 Bil,39.99,46.11,10.59,0.93,0
FOGBR05KLS,2.05 Bil,2,0.76,50.29,33.63,8.94
F000001ATM,2.05 Bil,2,0.76,50.29,33.63,8.94
F00000MTVL,31.97 Bil,36.06,43.77,16.29,1.07,0
F00000MTVM,31.97 Bil,36.06,43.77,16.29,1.07,0
FOGBR05KLT,5.13 Bil,18.4,22.03,13.42,27.24,12.06
F00000XAXE,5.13 Bil,18.4,22.03,13.42,27.24,12.06
F000000KDA,5.13 Bil,18.4,22.03,13.42,27.24,12.06
FOGBR05KLU,33.86 Bil,48.85,34.22,11.88,3.19,0.27
F00000NMLQ,47.97 Bil,30.82,37.76,11.28,0,0
F00000OQRR,47.97 Bil,30.82,37.76,11.28,0,0
F00000NMLO,47.97 Bil,30.82,37.76,11.28,0,0
F00000QDUF,34.83 Bil,39.48,45.39,12.93,0,0
F0000101BR,2.83 Bil,0,12.94,37.12,27.14,6.96
F000001AU7,33.86 Bil,48.85,34.22,11.88,3.19,0.27
F00000W42B,79.96 Bil,47,45.74,2.73,0,0
F00000O74P,79.96 Bil,47,45.74,2.73,0,0
F00000NO6I,79.96 Bil,47,45.74,2.73,0,0
F00000SX1Z,79.96 Bil,47,45.74,2.73,0,0
F00000QDUX,6.03 Bil,0,23.34,60.28,9.91,1.14
F000010ZZS,31.92 Bil,33.59,59.44,6.4,0,0
F000010ZZZ,31.92 Bil,33.59,59.44,6.4,0,0
F000011007,32.22 Bil,41.48,38.52,18.03,1.1,0
F00001100A,32.22 Bil,41.48,38.52,18.03,1.1,0
F0GBR069TA,3.73 Bil,0,1.98,73.73,15.48,0
F00000ZW57,35.15 Bil,52.54,27.33,15.35,2.79,0
F0GBR04OI3,57.13 Bil,63.38,23.69,10.99,0,0
F0GBR04OYK,57.13 Bil,63.38,23.69,10.99,0,0
F0GBR04OI1,57.13 Bil,63.38,23.69,10.99,0,0
F00000THZB,57.13 Bil,63.38,23.69,10.99,0,0
F00000ZX4O,57.13 Bil,63.38,23.69,10.99,0,0
F00000LO66,35.03 Bil,43.73,31.34,23.81,0,0
F00000PSNM,35.03 Bil,43.73,31.34,23.81,0,0
F00000WP9R,35.03 Bil,43.73,31.34,23.81,0,0
F000010808,35.03 Bil,43.73,31.34,23.81,0,0
F00000XN2Z,35.03 Bil,43.73,31.34,23.81,0,0
F00000W222,1.71 Bil,0,4.9,39.75,40.38,9.36
F00000YN8W,1.71 Bil,0,4.9,39.75,40.38,9.36
F00000YN2U,1.71 Bil,0,4.9,39.75,40.38,9.36
F000010A4Q,26.61 Bil,38.56,34.66,25.59,0,0
F000010A4P,26.61 Bil,38.56,34.66,25.59,0,0
F000010A4S,26.61 Bil,38.56,34.66,25.59,0,0
F00000WL6H,14.94 Bil,9.54,57.11,31.32,1.89,0
F00000WL6I,14.94 Bil,9.54,57.11,31.32,1.89,0
F000010BFA,14.94 Bil,9.54,57.11,31.32,1.89,0
F00000WL6R,14.94 Bil,9.54,57.11,31.32,1.89,0
F00000WL6S,14.94 Bil,9.54,57.11,31.32,1.89,0
F0GBR04R6M,30.33 Bil,37.77,42.79,15.96,1.63,0
F0000100MY,30.33 Bil,37.77,42.79,15.96,1.63,0
F00000ZC4G,19.35 Bil,19.63,52.17,26.59,0.91,0
F00000ZC4H,19.35 Bil,19.63,52.17,26.59,0.91,0
F00000VCT5,21.53 Bil,17.65,57.25,22.58,0.26,0.01
F00000VC0N,21.53 Bil,17.65,57.25,22.58,0.26,0.01
F00000VC0O,21.53 Bil,17.65,57.25,22.58,0.26,0.01
F00000ZVEA,79.96 Bil,47,45.74,2.73,0,0
F00000NO6M,79.96 Bil,47,45.74,2.73,0,0
FOGBR05KLX,12.56 Bil,22.15,29.17,34.87,10.27,0
F00000XAXC,12.56 Bil,22.15,29.17,34.87,10.27,0
F000001ATL,12.56 Bil,22.15,29.17,34.87,10.27,0
F00000ZZ5O,34.07 Bil,31.45,39.46,20.96,3.85,0
F0GBR04C1G,20.33 Bil,25.84,37.57,24.32,11.54,0
F0GBR04IMN,20.33 Bil,25.84,37.57,24.32,11.54,0
F000010A5W,20.33 Bil,25.84,37.57,24.32,11.54,0
F0GBR04C4A,6.29 Bil,0,32.71,47.69,18.88,0
F0GBR04IKT,6.29 Bil,0,32.71,47.69,18.88,0
F0GBR04F1Q,11.40 Bil,13.8,18.96,24.06,8.55,0.32
F00000SJ0B,11.40 Bil,13.8,18.96,24.06,8.55,0.32
F00000UEGA,11.40 Bil,13.8,18.96,24.06,8.55,0.32
F0GBR04M9W,11.45 Bil,20.68,23.58,39,11.6,0.89
F00000TEMI,11.45 Bil,20.68,23.58,39,11.6,0.89
F00000UO55,11.45 Bil,20.68,23.58,39,11.6,0.89
F00000NZ06,31.42 Bil,34.35,45.64,17.1,1.98,1.22
F0GBR06IOE,31.42 Bil,34.35,45.64,17.1,1.98,1.22
F0GBR06KQ0,31.42 Bil,34.35,45.64,17.1,1.98,1.22
F00000QIFW,31.42 Bil,34.35,45.64,17.1,1.98,1.22
F00000Q28T,31.42 Bil,34.35,45.64,17.1,1.98,1.22
F00000QABY,31.42 Bil,34.35,45.64,17.1,1.98,1.22
F00000NPBU,31.42 Bil,34.35,45.64,17.1,1.98,1.22
F00000NPBV,31.42 Bil,34.35,45.64,17.1,1.98,1.22
F000014AA6,31.42 Bil,34.35,45.64,17.1,1.98,1.22
F00000OZXR,31.42 Bil,34.35,45.64,17.1,1.98,1.22
F000014R9A,31.42 Bil,34.35,45.64,17.1,1.98,1.22
F0000021NU,32.63 Bil,36.22,44.36,14.8,1.79,1.24
F000005GUH,32.63 Bil,36.22,44.36,14.8,1.79,1.24
F00000GX6O,32.63 Bil,36.22,44.36,14.8,1.79,1.24
F00000VD3V,32.63 Bil,36.22,44.36,14.8,1.79,1.24
F0GBR04WZN,32.63 Bil,36.22,44.36,14.8,1.79,1.24
F0GBR04SL1,32.63 Bil,36.22,44.36,14.8,1.79,1.24
F0GBR04SKZ,32.63 Bil,36.22,44.36,14.8,1.79,1.24
F0GBR06HYY,32.63 Bil,36.22,44.36,14.8,1.79,1.24
F00000WZXD,84.84 Bil,80.11,18.06,0,0,0
F000000G8T,6.35 Bil,0,36.08,45.61,13.38,0.48
F00000WF47,29.42 Bil,35.85,39.87,16.92,2.26,0
F0GBR04HZO,40.77 Bil,44.05,40.93,11.39,1.17,0
F00000JVS5,33.13 Bil,35.95,43.42,18.69,0.53,0
F0GBR06KZJ,33.13 Bil,35.95,43.42,18.69,0.53,0
F0GBR06THD,33.13 Bil,35.95,43.42,18.69,0.53,0
F00000JVS8,33.13 Bil,35.95,43.42,18.69,0.53,0
F00000JVS9,33.13 Bil,35.95,43.42,18.69,0.53,0
F00000YWGS,37.40 Bil,41.3,31.89,18.39,0.64,0
F00000ZDCI,37.40 Bil,41.3,31.89,18.39,0.64,0
F0GBR063MT,37.40 Bil,41.3,31.89,18.39,0.64,0
F0GBR0687G,37.40 Bil,41.3,31.89,18.39,0.64,0
F00000ZXJU,,41.3,31.89,18.39,0.64,0
F000000DY3,37.40 Bil,41.3,31.89,18.39,0.64,0
F00000YWGT,37.40 Bil,41.3,31.89,18.39,0.64,0
F000001UZH,37.40 Bil,41.3,31.89,18.39,0.64,0
F00000YWGP,37.40 Bil,41.3,31.89,18.39,0.64,0
F000001UZR,37.40 Bil,41.3,31.89,18.39,0.64,0
F00000PWXI,8.42 Bil,15.55,33.5,31.28,7.88,10.15
F000000KDB,8.42 Bil,15.55,33.5,31.28,7.88,10.15
F00000PWXJ,39.00 Bil,4.29,32.17,21.57,23.18,18.62
FOGBR05KM1,39.00 Bil,4.29,32.17,21.57,23.18,18.62
F000010EFP,39.00 Bil,4.29,32.17,21.57,23.18,18.62
F00000PBII,37.40 Bil,41.3,31.89,18.39,0.64,0
F00000S6NF,31.14 Bil,38.76,39.45,18.27,1.66,0
F000005QCN,31.14 Bil,38.76,39.45,18.27,1.66,0
F00000PBKB,31.14 Bil,38.76,39.45,18.27,1.66,0
F00000SFJ1,27.98 Bil,36.42,25.78,32.85,3.23,0
F000001AU0,39.00 Bil,4.29,32.17,21.57,23.18,18.62
FOGBR05KM8,25.06 Bil,28.18,37.21,27.97,5.59,0
F000001ATZ,25.06 Bil,28.18,37.21,27.97,5.59,0
F00000NN1P,56.00 Bil,46.93,45.78,2.73,0,0
F00000OPX9,56.00 Bil,46.93,45.78,2.73,0,0
F00000SFKV,41.59 Bil,49.25,40.7,8.88,0,0
F0GBR04G99,32.83 Bil,39.82,36.25,20.62,1.31,0
F0GBR04D43,32.84 Bil,40.05,36.41,20.71,1.31,0
F00000OPX6,32.84 Bil,40.05,36.41,20.71,1.31,0
F00000J00Q,4.37 Bil,8.43,17.75,35.67,25.09,6.64
F00000J00P,4.37 Bil,8.43,17.75,35.67,25.09,6.64
F00000O8G5,6.84 Bil,5.15,33.25,43.18,16.61,0
F00000O8GB,6.84 Bil,5.15,33.25,43.18,16.61,0
F0GBR04IMW,21.51 Bil,37.6,25.87,21.06,7.57,0
F0GBR04V70,21.51 Bil,37.6,25.87,21.06,7.57,0
F0GBR0552V,21.51 Bil,37.6,25.87,21.06,7.57,0
F00000Z6B3,21.51 Bil,37.6,25.87,21.06,7.57,0
F00000PHG9,21.51 Bil,37.6,25.87,21.06,7.57,0
F00000M9LW,21.51 Bil,37.6,25.87,21.06,7.57,0
F00000GVYS,21.51 Bil,37.6,25.87,21.06,7.57,0
F0GBR04N99,15.50 Bil,24.49,23.52,36.39,10.71,0.02
F0GBR0553E,15.50 Bil,24.49,23.52,36.39,10.71,0.02
F00000QLVC,15.50 Bil,24.49,23.52,36.39,10.71,0.02
F00000THQW,15.50 Bil,24.49,23.52,36.39,10.71,0.02
F00000Z1PB,31.42 Bil,34.35,45.64,17.1,1.98,1.22
F000000RTO,34.07 Bil,31.45,39.46,20.96,3.85,0
F000000RTN,34.07 Bil,31.45,39.46,20.96,3.85,0
F00000ZZ5P,34.07 Bil,31.45,39.46,20.96,3.85,0
F000000RTP,34.07 Bil,31.45,39.46,20.96,3.85,0
F000000RTR,34.07 Bil,31.45,39.46,20.96,3.85,0
F00000ZZ5K,34.07 Bil,31.45,39.46,20.96,3.85,0
F00000H06L,34.07 Bil,31.45,39.46,20.96,3.85,0
F00000H06M,34.07 Bil,31.45,39.46,20.96,3.85,0
F000000RTL,34.07 Bil,31.45,39.46,20.96,3.85,0
F000000RTK,34.07 Bil,31.45,39.46,20.96,3.85,0
F00000VFI1,27.98 Bil,36.42,25.78,32.85,3.23,0
F00000VFI2,27.98 Bil,36.42,25.78,32.85,3.23,0
F00000ZXQG,27.98 Bil,36.42,25.78,32.85,3.23,0
F00000ZXQE,27.98 Bil,36.42,25.78,32.85,3.23,0
F00000ZXQI,27.98 Bil,36.42,25.78,32.85,3.23,0
F0GBR04OBD,36.48 Bil,47.38,40.42,11.86,0,0
F000003VZ0,36.48 Bil,47.38,40.42,11.86,0,0
F000003VYE,36.48 Bil,47.38,40.42,11.86,0,0
F00000YQGF,,47.38,40.42,11.86,0,0
F00000YQGG,36.48 Bil,47.38,40.42,11.86,0,0
F00000YQGH,,47.38,40.42,11.86,0,0
F00000WWVI,43.43 Bil,44.22,41.16,10.93,1.8,0
F00000UG3L,43.43 Bil,44.22,41.16,10.93,1.8,0
F00000UNWA,43.43 Bil,44.22,41.16,10.93,1.8,0
F00000VDAD,,24.06,37.03,34.2,2.96,0
F00000P8BR,22.17 Bil,27.41,52.2,18.23,0.89,0
F0GBR04COP,,27.41,52.2,18.23,0.89,0
F00000OOB2,34.58 Bil,45.35,40.03,13.06,0.07,0
F0GBR04CPM,34.58 Bil,45.35,40.03,13.06,0.07,0
F0GBR05275,4.69 Bil,0,16.8,63.65,16.8,0
0P0000N6PE,4.69 Bil,0,16.8,63.65,16.8,0
0P0000N6PG,4.69 Bil,0,16.8,63.65,16.8,0
0P0000N6PH,4.69 Bil,0,16.8,63.65,16.8,0
F00000VOSC,4.69 Bil,0,16.8,63.65,16.8,0
0P00015THF,4.69 Bil,0,16.8,63.65,16.8,0
0P00015THE,4.69 Bil,0,16.8,63.65,16.8,0
F0000000GO,4.69 Bil,0,16.8,63.65,16.8,0
0P0000N6QM,4.69 Bil,0,16.8,63.65,16.8,0
F00000204S,4.69 Bil,0,16.8,63.65,16.8,0
0P0000N6PN,4.69 Bil,0,16.8,63.65,16.8,0
0P0000N6PP,4.69 Bil,0,16.8,63.65,16.8,0
F00000H35C,56.80 Bil,56.88,36.38,3.23,0,0
0P0000NQ2Q,,56.88,36.38,3.23,0,0
0P0000NQ2P,56.80 Bil,56.88,36.38,3.23,0,0
0P0000NQ2N,56.80 Bil,56.88,36.38,3.23,0,0
0P0000NQ2O,56.80 Bil,56.88,36.38,3.23,0,0
F00000NGWK,56.80 Bil,56.88,36.38,3.23,0,0
0P0000Z6YS,56.80 Bil,56.88,36.38,3.23,0,0
0P0000Z6YP,56.80 Bil,56.88,36.38,3.23,0,0
0P0000Z6YR,56.80 Bil,56.88,36.38,3.23,0,0
0P0000Z6YQ,56.80 Bil,56.88,36.38,3.23,0,0
F00000GUPD,56.80 Bil,56.88,36.38,3.23,0,0
0P0000NAK4,56.80 Bil,56.88,36.38,3.23,0,0
0P0000NAK5,,56.88,36.38,3.23,0,0
0P0000NAK6,,56.88,36.38,3.23,0,0
0P0000NAK7,56.80 Bil,56.88,36.38,3.23,0,0
F0GBR05V67,56.80 Bil,56.88,36.38,3.23,0,0
0P0000N6IU,56.80 Bil,56.88,36.38,3.23,0,0
0P0000N6IW,56.80 Bil,56.88,36.38,3.23,0,0
0P0000N6IY,56.80 Bil,56.88,36.38,3.23,0,0
0P0000N6IZ,,56.88,36.38,3.23,0,0
F0GBR053MP,24.72 Bil,28.89,51.51,15.01,1.16,0
0P0000N6PR,24.72 Bil,28.89,51.51,15.01,1.16,0
0P0000N6PS,24.72 Bil,28.89,51.51,15.01,1.16,0
0P00001AJ6,24.72 Bil,28.89,51.51,15.01,1.16,0
0P00001AJ7,24.72 Bil,28.89,51.51,15.01,1.16,0
F0000000I8,24.72 Bil,28.89,51.51,15.01,1.16,0
0P0000N6QN,24.72 Bil,28.89,51.51,15.01,1.16,0
0P0000N6QO,24.72 Bil,28.89,51.51,15.01,1.16,0
0P0000N6QP,24.72 Bil,28.89,51.51,15.01,1.16,0
F00000204K,24.72 Bil,28.89,51.51,15.01,1.16,0
0P0000N6Q2,24.72 Bil,28.89,51.51,15.01,1.16,0
0P0000N6Q3,24.72 Bil,28.89,51.51,15.01,1.16,0
0P0000N6Q4,24.72 Bil,28.89,51.51,15.01,1.16,0
F0GBR04EM0,,36.92,42.46,17.43,0,0
0P0000N6O2,32.40 Bil,36.92,42.46,17.43,0,0
0P0000NFUS,32.40 Bil,36.92,42.46,17.43,0,0
F0GBR05XQQ,32.40 Bil,36.92,42.46,17.43,0,0
0P0000N6LT,32.40 Bil,36.92,42.46,17.43,0,0
0P0000N6LU,32.40 Bil,36.92,42.46,17.43,0,0
0P0000N6LV,32.40 Bil,36.92,42.46,17.43,0,0
F000001W23,32.40 Bil,36.92,42.46,17.43,0,0
0P0000N6O4,32.40 Bil,36.92,42.46,17.43,0,0
0P0000N6O6,32.40 Bil,36.92,42.46,17.43,0,0
F0GBR04RX1,27.92 Bil,35.9,50.99,11.68,0.1,0
F0000023NI,27.92 Bil,35.9,50.99,11.68,0.1,0
F00000SVDG,27.92 Bil,35.9,50.99,11.68,0.1,0
F00000P0Q8,27.92 Bil,35.9,50.99,11.68,0.1,0
F000000R67,30.99 Bil,41.02,46,10.58,1.79,0
F000000R6C,30.99 Bil,41.02,46,10.58,1.79,0
F00000SVEC,30.99 Bil,41.02,46,10.58,1.79,0
F00000P0QJ,30.99 Bil,41.02,46,10.58,1.79,0
F000000R69,22.53 Bil,36.12,41.11,18.28,2.75,0
F000000R6I,22.53 Bil,36.12,41.11,18.28,2.75,0
F00000SVEI,22.53 Bil,36.12,41.11,18.28,2.75,0
F00000P0QL,22.53 Bil,36.12,41.11,18.28,2.75,0
F0GBR04P5K,1.49 Bil,0,0,46.44,41.74,11.3
F000005F0X,1.49 Bil,0,0,46.44,41.74,11.3
F00000SVDK,1.49 Bil,0,0,46.44,41.74,11.3
F00000P0V9,1.49 Bil,0,0,46.44,41.74,11.3
F000010OP2,28.31 Bil,35.56,46.44,15.33,1.78,0
F0GBR04ABY,29.46 Bil,33.4,50.78,14.04,0,0
F0GBR06CWO,29.46 Bil,33.4,50.78,14.04,0,0
F0GBR04AC0,29.46 Bil,33.4,50.78,14.04,0,0
F0GBR04K71,29.46 Bil,33.4,50.78,14.04,0,0
F00000MAW8,29.46 Bil,33.4,50.78,14.04,0,0
F0000000Y6,34.24 Bil,36.05,50.06,11.64,0.8,0
F0000000Y5,34.24 Bil,36.05,50.06,11.64,0.8,0
F0000000Y4,34.24 Bil,36.05,50.06,11.64,0.8,0
F00000NGHU,27.30 Bil,36.76,44.24,17.21,0,0
F00000NGHW,,,,,,
F0GBR04ABX,1.66 Bil,0,0,44.38,43.56,9.91
F0GBR06C9W,1.66 Bil,0,0,44.38,43.56,9.91
F0GBR04SQF,1.66 Bil,0,0,44.38,43.56,9.91
F0GBR04TWF,1.66 Bil,0,0,44.38,43.56,9.91
F00000QB3R,47.36 Bil,53.63,34.81,11.23,0,0
F00000UOOB,47.36 Bil,53.63,34.81,11.23,0,0
F00000QTTD,47.36 Bil,53.63,34.81,11.23,0,0
F00000QNSS,47.36 Bil,53.63,34.81,11.23,0,0
F00000WFGB,47.36 Bil,53.63,34.81,11.23,0,0
F0GBR04U6V,47.36 Bil,53.63,34.81,11.23,0,0
F0GBR04KFA,47.36 Bil,53.63,34.81,11.23,0,0
F0GBR04G4M,27.67 Bil,42.67,30.55,23.88,2.21,0
F000013L9V,27.67 Bil,42.67,30.55,23.88,2.21,0
F00000ONHU,27.67 Bil,42.67,30.55,23.88,2.21,0
F0GBR04KWI,22.91 Bil,31.96,38.84,28.33,0,0
F000013L9W,,31.96,38.84,28.33,0,0
F0GBR054VC,22.91 Bil,31.96,38.84,28.33,0,0
F00000ZW2X,22.91 Bil,31.96,38.84,28.33,0,0
F0GBR04DJO,40.17 Bil,52.75,34.79,11.29,0,0
F000002F6P,40.17 Bil,52.75,34.79,11.29,0,0
F000013L9X,40.17 Bil,52.75,34.79,11.29,0,0
F0GBR06HUW,40.17 Bil,52.75,34.79,11.29,0,0
F0GBR04RWD,1.02 Bil,0,0,20.15,62.36,9.27
F000013L9Y,1.02 Bil,0,0,20.15,62.36,9.27
F0GBR04SAT,1.02 Bil,0,0,20.15,62.36,9.27
F0GBR04DDZ,24.03 Bil,30.77,50.89,15.04,0,0
F00000Z505,24.03 Bil,30.77,50.89,15.04,0,0
F00000T4MK,24.03 Bil,30.77,50.89,15.04,0,0
F00000QTR7,24.03 Bil,30.77,50.89,15.04,0,0
F0GBR063HC,24.03 Bil,30.77,50.89,15.04,0,0
F00000Z506,24.03 Bil,30.77,50.89,15.04,0,0
FOGBR05KAH,24.03 Bil,30.77,50.89,15.04,0,0
F00000IRT3,26.58 Bil,31.97,38.99,28.48,0,0
F00000IRTA,26.58 Bil,31.97,38.99,28.48,0,0
F0GBR04NWX,22.63 Bil,25.68,40.48,30.93,0,0.72
F00000NE6O,22.63 Bil,25.68,40.48,30.93,0,0.72
F00000QJ8J,22.63 Bil,25.68,40.48,30.93,0,0.72
F00000PWRS,22.63 Bil,25.68,40.48,30.93,0,0.72
F00000VUCI,22.63 Bil,25.68,40.48,30.93,0,0.72
F00000WFHB,22.63 Bil,25.68,40.48,30.93,0,0.72
