SecId,Style,Style_5_Min,Style_5_Max,Yield,Yield_5_Min,Yield_5_Max,Momentum,Momentum_5_Min,Momentum_5_Max,Quality,Quality_5_Min,Quality_5_Max,Volatility,Volatility_5_Min,Volatility_5_Max,Liquidity,Liquidity_5_Min,Liquidity_5_Max,Size,Size_5_Min,Size_5_Max
F0GBR04MXW,3.14,2.12,10.66,95,82.27,97.77,3.26,1,25.23,6.56,4.24,13.99,10.08,5.44,35.16,15.56,6.22,41.43,36.8,26.56,46.99
F000000JS1,3.14,2.12,10.66,95,82.27,97.77,3.26,1,25.23,6.56,4.24,13.99,10.08,5.44,35.16,15.56,6.22,41.43,36.8,26.56,46.99
F0GBR05VWQ,64.06,41.73,77.44,37.94,16.88,46.86,24.86,6.22,34.7,48.46,29.97,68.04,52.27,33.41,74.51,38.32,30.22,70.42,67.54,52.77,68.92
F0GBR04NRQ,64.06,41.73,77.44,37.94,16.88,46.86,24.86,6.22,34.7,48.46,29.97,68.04,52.27,33.41,74.51,38.32,30.22,70.42,67.54,52.77,68.92
F0GBR06B5I,64.06,41.73,77.44,37.94,16.88,46.86,24.86,6.22,34.7,48.46,29.97,68.04,52.27,33.41,74.51,38.32,30.22,70.42,67.54,52.77,68.92
F00000S6EG,64.06,41.73,77.44,37.94,16.88,46.86,24.86,6.22,34.7,48.46,29.97,68.04,52.27,33.41,74.51,38.32,30.22,70.42,67.54,52.77,68.92
F0GBR04MXM,64.06,41.73,77.44,37.94,16.88,46.86,24.86,6.22,34.7,48.46,29.97,68.04,52.27,33.41,74.51,38.32,30.22,70.42,67.54,52.77,68.92
F0GBR06U73,64.06,41.73,77.44,37.94,16.88,46.86,24.86,6.22,34.7,48.46,29.97,68.04,52.27,33.41,74.51,38.32,30.22,70.42,67.54,52.77,68.92
F0GBR05WP4,64.06,41.73,77.44,37.94,16.88,46.86,24.86,6.22,34.7,48.46,29.97,68.04,52.27,33.41,74.51,38.32,30.22,70.42,67.54,52.77,68.92
F000000GDU,63.61,44.71,79.2,32.3,20.81,43.92,20.82,12.3,40.55,61.25,36.32,71.97,42.05,38.48,83,23.41,17.76,50.01,44.85,44.85,56.19
F000000P5X,63.61,44.71,79.2,32.3,20.81,43.92,20.82,12.3,40.55,61.25,36.32,71.97,42.05,38.48,83,23.41,17.76,50.01,44.85,44.85,56.19
F00000MJFL,63.61,44.71,79.2,32.3,20.81,43.92,20.82,12.3,40.55,61.25,36.32,71.97,42.05,38.48,83,23.41,17.76,50.01,44.85,44.85,56.19
F00000RUU9,63.61,44.71,79.2,32.3,20.81,43.92,20.82,12.3,40.55,61.25,36.32,71.97,42.05,38.48,83,23.41,17.76,50.01,44.85,44.85,56.19
F000000GET,63.61,44.71,79.2,32.3,20.81,43.92,20.82,12.3,40.55,61.25,36.32,71.97,42.05,38.48,83,23.41,17.76,50.01,44.85,44.85,56.19
F000000P5W,63.61,44.71,79.2,32.3,20.81,43.92,20.82,12.3,40.55,61.25,36.32,71.97,42.05,38.48,83,23.41,17.76,50.01,44.85,44.85,56.19
F000000I0R,63.61,44.71,79.2,32.3,20.81,43.92,20.82,12.3,40.55,61.25,36.32,71.97,42.05,38.48,83,23.41,17.76,50.01,44.85,44.85,56.19
F0GBR05VWM,22.98,7.38,32,93.3,69.13,94.36,6.42,1,45,21.86,8.89,29.49,14.07,6.3,30.87,45.98,26.58,91.73,11.48,8.62,11.69
F0GBR05WP5,22.98,7.38,32,93.3,69.13,94.36,6.42,1,45,21.86,8.89,29.49,14.07,6.3,30.87,45.98,26.58,91.73,11.48,8.62,11.69
F0GBR04MXQ,22.98,7.38,32,93.3,69.13,94.36,6.42,1,45,21.86,8.89,29.49,14.07,6.3,30.87,45.98,26.58,91.73,11.48,8.62,11.69
F0GBR06W4Y,22.98,7.38,32,93.3,69.13,94.36,6.42,1,45,21.86,8.89,29.49,14.07,6.3,30.87,45.98,26.58,91.73,11.48,8.62,11.69
F0GBR05VWJ,9,7.65,22.82,85.27,71.86,88.12,10.26,2.34,14.4,10.05,8.74,26.14,40.64,18.58,91.81,74.99,43.87,84.01,47.33,27.8,72.34
F0GBR05WP7,9,7.65,22.82,85.27,71.86,88.12,10.26,2.34,14.4,10.05,8.74,26.14,40.64,18.58,91.81,74.99,43.87,84.01,47.33,27.8,72.34
F0GBR04MXS,9,7.65,22.82,85.27,71.86,88.12,10.26,2.34,14.4,10.05,8.74,26.14,40.64,18.58,91.81,74.99,43.87,84.01,47.33,27.8,72.34
F0GBR05VWF,91.53,90.51,98.41,23.13,4.38,25.25,27.11,9.86,93.17,87.58,46.83,89.18,29.88,16.94,70.35,24.05,19.17,73.19,39.86,35.26,60.96
F0GBR055EU,91.53,90.51,98.41,23.13,4.38,25.25,27.11,9.86,93.17,87.58,46.83,89.18,29.88,16.94,70.35,24.05,19.17,73.19,39.86,35.26,60.96
F0GBR04MXU,91.53,90.51,98.41,23.13,4.38,25.25,27.11,9.86,93.17,87.58,46.83,89.18,29.88,16.94,70.35,24.05,19.17,73.19,39.86,35.26,60.96
F0GBR05S10,91.53,90.51,98.41,23.13,4.38,25.25,27.11,9.86,93.17,87.58,46.83,89.18,29.88,16.94,70.35,24.05,19.17,73.19,39.86,35.26,60.96
F00000YDBN,38.39,32.74,71.74,64.47,19.56,64.68,31.4,7,32.67,61.25,18.5,62.6,50.13,36.79,75.84,40.72,30.47,63.82,62.56,48.66,64.03
F0GBR04DQ1,55.09,36.86,72.52,34.39,18.32,62.61,59,21.82,73.18,42.65,27.86,76.27,69.76,33.36,91.39,64.25,35.28,67.69,84.51,68.97,86.07
F000000P5P,55.09,36.86,72.52,34.39,18.32,62.61,59,21.82,73.18,42.65,27.86,76.27,69.76,33.36,91.39,64.25,35.28,67.69,84.51,68.97,86.07
F0GBR04DQ3,55.09,36.86,72.52,34.39,18.32,62.61,59,21.82,73.18,42.65,27.86,76.27,69.76,33.36,91.39,64.25,35.28,67.69,84.51,68.97,86.07
F00000WH5I,55.09,36.86,72.52,34.39,18.32,62.61,59,21.82,73.18,42.65,27.86,76.27,69.76,33.36,91.39,64.25,35.28,67.69,84.51,68.97,86.07
F0000007HL,55.09,36.86,72.52,34.39,18.32,62.61,59,21.82,73.18,42.65,27.86,76.27,69.76,33.36,91.39,64.25,35.28,67.69,84.51,68.97,86.07
F000000P5O,55.09,36.86,72.52,34.39,18.32,62.61,59,21.82,73.18,42.65,27.86,76.27,69.76,33.36,91.39,64.25,35.28,67.69,84.51,68.97,86.07
F00000H592,55.09,36.86,72.52,34.39,18.32,62.61,59,21.82,73.18,42.65,27.86,76.27,69.76,33.36,91.39,64.25,35.28,67.69,84.51,68.97,86.07
F0000105IZ,55.09,36.86,72.52,34.39,18.32,62.61,59,21.82,73.18,42.65,27.86,76.27,69.76,33.36,91.39,64.25,35.28,67.69,84.51,68.97,86.07
F0000102U1,55.09,36.86,72.52,34.39,18.32,62.61,59,21.82,73.18,42.65,27.86,76.27,69.76,33.36,91.39,64.25,35.28,67.69,84.51,68.97,86.07
F0GBR04X5Y,55.09,36.86,72.52,34.39,18.32,62.61,59,21.82,73.18,42.65,27.86,76.27,69.76,33.36,91.39,64.25,35.28,67.69,84.51,68.97,86.07
F0GBR05WLD,80.24,79.47,93.44,17.22,8.26,22.75,32.03,17.52,69.57,76.8,66.06,85.45,45.22,29.55,71.25,30.35,27.58,74,41.81,35.04,48.82
F000000AW5,80.24,79.47,93.44,17.22,8.26,22.75,32.03,17.52,69.57,76.8,66.06,85.45,45.22,29.55,71.25,30.35,27.58,74,41.81,35.04,48.82
F0GBR069OV,80.24,79.47,93.44,17.22,8.26,22.75,32.03,17.52,69.57,76.8,66.06,85.45,45.22,29.55,71.25,30.35,27.58,74,41.81,35.04,48.82
F00000MFMC,80.24,79.47,93.44,17.22,8.26,22.75,32.03,17.52,69.57,76.8,66.06,85.45,45.22,29.55,71.25,30.35,27.58,74,41.81,35.04,48.82
F0000102U0,80.24,79.47,93.44,17.22,8.26,22.75,32.03,17.52,69.57,76.8,66.06,85.45,45.22,29.55,71.25,30.35,27.58,74,41.81,35.04,48.82
F000000FQ9,80.24,79.47,93.44,17.22,8.26,22.75,32.03,17.52,69.57,76.8,66.06,85.45,45.22,29.55,71.25,30.35,27.58,74,41.81,35.04,48.82
F00000TEXB,34.72,34.72,80.63,37.74,32.39,82.04,56.63,16.12,82.16,66.33,16.5,81.46,56.16,26.55,72.36,35.61,12.87,60.61,48.24,35.55,53.49
F00000H0A7,34.72,34.72,80.63,37.74,32.39,82.04,56.63,16.12,82.16,66.33,16.5,81.46,56.16,26.55,72.36,35.61,12.87,60.61,48.24,35.55,53.49
F00000W8H5,34.72,34.72,80.63,37.74,32.39,82.04,56.63,16.12,82.16,66.33,16.5,81.46,56.16,26.55,72.36,35.61,12.87,60.61,48.24,35.55,53.49
F00000W8H8,34.72,34.72,80.63,37.74,32.39,82.04,56.63,16.12,82.16,66.33,16.5,81.46,56.16,26.55,72.36,35.61,12.87,60.61,48.24,35.55,53.49
F00000UON5,8.48,1,47.91,95.55,49.69,98.42,27.84,8.45,99.17,21.94,12.92,75.63,34.08,4.78,36.06,91.66,66.77,95.82,13.34,5.92,15.1
F00000UON7,8.48,1,47.91,95.55,49.69,98.42,27.84,8.45,99.17,21.94,12.92,75.63,34.08,4.78,36.06,91.66,66.77,95.82,13.34,5.92,15.1
F00000UON2,8.48,1,47.91,95.55,49.69,98.42,27.84,8.45,99.17,21.94,12.92,75.63,34.08,4.78,36.06,91.66,66.77,95.82,13.34,5.92,15.1
F00000UOMW,8.48,1,47.91,95.55,49.69,98.42,27.84,8.45,99.17,21.94,12.92,75.63,34.08,4.78,36.06,91.66,66.77,95.82,13.34,5.92,15.1
F00000UOMS,8.48,1,47.91,95.55,49.69,98.42,27.84,8.45,99.17,21.94,12.92,75.63,34.08,4.78,36.06,91.66,66.77,95.82,13.34,5.92,15.1
F00000UOMP,8.48,1,47.91,95.55,49.69,98.42,27.84,8.45,99.17,21.94,12.92,75.63,34.08,4.78,36.06,91.66,66.77,95.82,13.34,5.92,15.1
F00000UONC,8.48,1,47.91,95.55,49.69,98.42,27.84,8.45,99.17,21.94,12.92,75.63,34.08,4.78,36.06,91.66,66.77,95.82,13.34,5.92,15.1
F00000UONI,8.48,1,47.91,95.55,49.69,98.42,27.84,8.45,99.17,21.94,12.92,75.63,34.08,4.78,36.06,91.66,66.77,95.82,13.34,5.92,15.1
F00000VTC9,11.05,2.12,15.69,87.16,78.34,96.94,82.36,4.32,95.31,64.14,14.86,66.5,84.01,8.63,86.09,78.72,36.53,91.9,48.55,40.92,50.82
F0000155AX,11.05,2.12,15.69,87.16,78.34,96.94,82.36,4.32,95.31,64.14,14.86,66.5,84.01,8.63,86.09,78.72,36.53,91.9,48.55,40.92,50.82
F0000105GQ,11.05,2.12,15.69,87.16,78.34,96.94,82.36,4.32,95.31,64.14,14.86,66.5,84.01,8.63,86.09,78.72,36.53,91.9,48.55,40.92,50.82
F00000SQMB,10.1,2.8,14.94,88.57,68.75,96.9,79.15,5.15,96.57,63.43,24.87,63.61,80.82,9.12,82.42,78.8,39.27,91.71,45.48,36.35,48.54
F00000SQMA,10.1,2.8,14.94,88.57,68.75,96.9,79.15,5.15,96.57,63.43,24.87,63.61,80.82,9.12,82.42,78.8,39.27,91.71,45.48,36.35,48.54
F000000278,10.1,2.8,14.94,88.57,68.75,96.9,79.15,5.15,96.57,63.43,24.87,63.61,80.82,9.12,82.42,78.8,39.27,91.71,45.48,36.35,48.54
F000000275,10.1,2.8,14.94,88.57,68.75,96.9,79.15,5.15,96.57,63.43,24.87,63.61,80.82,9.12,82.42,78.8,39.27,91.71,45.48,36.35,48.54
F000002NWZ,10.1,2.8,14.94,88.57,68.75,96.9,79.15,5.15,96.57,63.43,24.87,63.61,80.82,9.12,82.42,78.8,39.27,91.71,45.48,36.35,48.54
F00000MWJV,11.05,2.12,15.69,87.16,78.34,96.94,82.36,4.32,95.31,64.14,14.86,66.5,84.01,8.63,86.09,78.72,36.53,91.9,48.55,40.92,50.82
F00000MWJX,35.88,30.75,68.84,29.07,25.6,65.54,79.44,20.26,86.86,71.39,26.2,75.36,88.8,27.93,91.56,54.12,39.07,86.68,53.74,39.67,64.49
F0000155AZ,35.88,30.75,68.84,29.07,25.6,65.54,79.44,20.26,86.86,71.39,26.2,75.36,88.8,27.93,91.56,54.12,39.07,86.68,53.74,39.67,64.49
F000000AT8,35.88,30.75,68.84,29.07,25.6,65.54,79.44,20.26,86.86,71.39,26.2,75.36,88.8,27.93,91.56,54.12,39.07,86.68,53.74,39.67,64.49
F00000VZBL,3.71,1,88.49,94.97,11.64,97.92,36.5,6.54,87.83,15.81,2.4,85.82,40.84,23.81,89.85,73.56,22.9,89.6,64.36,52.96,92
F00000X3G2,16.91,7.04,38.73,76.48,54.27,91.89,17.38,7.06,48.86,45.61,10.17,64.9,62.78,20.26,77.59,42.68,16.79,81.39,38.15,28.98,47.86
F000000F68,77.21,72.11,94.99,6.18,5.54,16.16,88.95,27.6,90.62,49.19,45.97,79.72,88.57,46.85,93.07,44.19,24.64,70.11,49.08,38.58,49.08
F000000ASN,77.21,72.11,94.99,6.18,5.54,16.16,88.95,27.6,90.62,49.19,45.97,79.72,88.57,46.85,93.07,44.19,24.64,70.11,49.08,38.58,49.08
F000000ASM,77.21,72.11,94.99,6.18,5.54,16.16,88.95,27.6,90.62,49.19,45.97,79.72,88.57,46.85,93.07,44.19,24.64,70.11,49.08,38.58,49.08
F000000QZT,77.21,72.11,94.99,6.18,5.54,16.16,88.95,27.6,90.62,49.19,45.97,79.72,88.57,46.85,93.07,44.19,24.64,70.11,49.08,38.58,49.08
F0000020PS,77.21,72.11,94.99,6.18,5.54,16.16,88.95,27.6,90.62,49.19,45.97,79.72,88.57,46.85,93.07,44.19,24.64,70.11,49.08,38.58,49.08
F0000020PU,77.21,72.11,94.99,6.18,5.54,16.16,88.95,27.6,90.62,49.19,45.97,79.72,88.57,46.85,93.07,44.19,24.64,70.11,49.08,38.58,49.08
F00000XJDR,77.21,72.11,94.99,6.18,5.54,16.16,88.95,27.6,90.62,49.19,45.97,79.72,88.57,46.85,93.07,44.19,24.64,70.11,49.08,38.58,49.08
F00000JRWX,77.21,72.11,94.99,6.18,5.54,16.16,88.95,27.6,90.62,49.19,45.97,79.72,88.57,46.85,93.07,44.19,24.64,70.11,49.08,38.58,49.08
F00000JRWY,77.21,72.11,94.99,6.18,5.54,16.16,88.95,27.6,90.62,49.19,45.97,79.72,88.57,46.85,93.07,44.19,24.64,70.11,49.08,38.58,49.08
F00000JRX0,77.21,72.11,94.99,6.18,5.54,16.16,88.95,27.6,90.62,49.19,45.97,79.72,88.57,46.85,93.07,44.19,24.64,70.11,49.08,38.58,49.08
F000000QZS,77.21,72.11,94.99,6.18,5.54,16.16,88.95,27.6,90.62,49.19,45.97,79.72,88.57,46.85,93.07,44.19,24.64,70.11,49.08,38.58,49.08
F00000MAVV,87.64,8.32,91.39,52.74,14.31,89.8,20.89,2.76,93.11,90.98,25.57,93.68,21.91,6.19,97.37,17.02,7.2,84.05,48.33,27.84,88.17
F00000YE5O,87.64,8.32,91.39,52.74,14.31,89.8,20.89,2.76,93.11,90.98,25.57,93.68,21.91,6.19,97.37,17.02,7.2,84.05,48.33,27.84,88.17
F00000YE5N,87.64,8.32,91.39,52.74,14.31,89.8,20.89,2.76,93.11,90.98,25.57,93.68,21.91,6.19,97.37,17.02,7.2,84.05,48.33,27.84,88.17
F0GBR04RVQ,87.64,8.32,91.39,52.74,14.31,89.8,20.89,2.76,93.11,90.98,25.57,93.68,21.91,6.19,97.37,17.02,7.2,84.05,48.33,27.84,88.17
F00000TUO9,31.3,27.31,59.26,51.9,28.54,72.68,56.49,13.29,73.74,40.66,26.1,70.98,77.91,48.42,94.64,54.23,33.65,75.32,86.97,64.78,87.97
F00000TUOA,31.3,27.31,59.26,51.9,28.54,72.68,56.49,13.29,73.74,40.66,26.1,70.98,77.91,48.42,94.64,54.23,33.65,75.32,86.97,64.78,87.97
F00000TUOB,31.3,27.31,59.26,51.9,28.54,72.68,56.49,13.29,73.74,40.66,26.1,70.98,77.91,48.42,94.64,54.23,33.65,75.32,86.97,64.78,87.97
F00000OB15,65.61,65.61,92.02,23.47,7.37,23.47,76.09,34.16,89.2,34.58,27.64,76.91,83.99,30.82,94.61,69.7,31.16,87.84,53.5,37.92,54.1
F00000OB17,65.61,65.61,92.02,23.47,7.37,23.47,76.09,34.16,89.2,34.58,27.64,76.91,83.99,30.82,94.61,69.7,31.16,87.84,53.5,37.92,54.1
F00000OB2D,65.61,65.61,92.02,23.47,7.37,23.47,76.09,34.16,89.2,34.58,27.64,76.91,83.99,30.82,94.61,69.7,31.16,87.84,53.5,37.92,54.1
F0GBR04GM3,76.34,45.14,97.98,72.69,17.65,88.72,60.71,2.95,98.61,90.1,72.69,92.56,28.44,5.68,61.4,19.28,3.49,39.68,45.98,34.4,67.73
F0GBR05343,76.34,45.14,97.98,72.69,17.65,88.72,60.71,2.95,98.61,90.1,72.69,92.56,28.44,5.68,61.4,19.28,3.49,39.68,45.98,34.4,67.73
F00000OWFI,76.34,45.14,97.98,72.69,17.65,88.72,60.71,2.95,98.61,90.1,72.69,92.56,28.44,5.68,61.4,19.28,3.49,39.68,45.98,34.4,67.73
F00000S9KA,76.34,45.14,97.98,72.69,17.65,88.72,60.71,2.95,98.61,90.1,72.69,92.56,28.44,5.68,61.4,19.28,3.49,39.68,45.98,34.4,67.73
F000010IOY,15.59,13.81,32.14,85.95,76.7,94.59,30.37,9.46,68.6,52.02,49.85,76.92,25.05,25.05,73.6,43.66,35.51,90.16,34.47,33.72,52.28
F000010IP0,15.59,13.81,32.14,85.95,76.7,94.59,30.37,9.46,68.6,52.02,49.85,76.92,25.05,25.05,73.6,43.66,35.51,90.16,34.47,33.72,52.28
F0GBR053MX,15.88,14.19,27.42,83.49,72.82,94.79,29.09,7.66,71.67,68.96,25.5,80.39,37.35,29.42,80.55,61.28,32.93,87.78,38.83,38.83,53.62
F0GBR06I2Z,15.88,14.19,27.42,83.49,72.82,94.79,29.09,7.66,71.67,68.96,25.5,80.39,37.35,29.42,80.55,61.28,32.93,87.78,38.83,38.83,53.62
F00000Z0AM,14.95,1,19.82,94.48,92.65,98.62,17.7,3.41,89.32,9.68,3.31,11.22,19.58,4.16,34.43,96.29,93.64,99.17,9.08,4.89,12.29
F000010N8N,14.95,1,19.82,94.48,92.65,98.62,17.7,3.41,89.32,9.68,3.31,11.22,19.58,4.16,34.43,96.29,93.64,99.17,9.08,4.89,12.29
F00000Z0AK,14.95,1,19.82,94.48,92.65,98.62,17.7,3.41,89.32,9.68,3.31,11.22,19.58,4.16,34.43,96.29,93.64,99.17,9.08,4.89,12.29
F00000Z9U5,14.95,1,19.82,94.48,92.65,98.62,17.7,3.41,89.32,9.68,3.31,11.22,19.58,4.16,34.43,96.29,93.64,99.17,9.08,4.89,12.29
F00000Z0AW,14.95,1,19.82,94.48,92.65,98.62,17.7,3.41,89.32,9.68,3.31,11.22,19.58,4.16,34.43,96.29,93.64,99.17,9.08,4.89,12.29
F00000PKH8,15.88,4.06,20.43,88.85,86.16,97.56,24.22,5.24,92.1,37.14,12.53,38.47,43.23,5.57,53.32,66.93,28.2,86.3,17.03,13.95,20.1
F0GBR06W4X,15.88,4.06,20.43,88.85,86.16,97.56,24.22,5.24,92.1,37.14,12.53,38.47,43.23,5.57,53.32,66.93,28.2,86.3,17.03,13.95,20.1
F0000003CR,15.88,4.06,20.43,88.85,86.16,97.56,24.22,5.24,92.1,37.14,12.53,38.47,43.23,5.57,53.32,66.93,28.2,86.3,17.03,13.95,20.1
F00000H34C,15.88,4.06,20.43,88.85,86.16,97.56,24.22,5.24,92.1,37.14,12.53,38.47,43.23,5.57,53.32,66.93,28.2,86.3,17.03,13.95,20.1
F00000M8I5,15.88,4.06,20.43,88.85,86.16,97.56,24.22,5.24,92.1,37.14,12.53,38.47,43.23,5.57,53.32,66.93,28.2,86.3,17.03,13.95,20.1
F000011HJJ,24.51,21.67,43.46,70.1,50.75,82.42,17.35,6.66,62.28,27.61,13.45,66.95,44.73,38.67,90.92,37.18,25.24,70.08,51.99,46.94,73.65
F000011HJO,24.51,21.67,43.46,70.1,50.75,82.42,17.35,6.66,62.28,27.61,13.45,66.95,44.73,38.67,90.92,37.18,25.24,70.08,51.99,46.94,73.65
F000011HJL,24.51,21.67,43.46,70.1,50.75,82.42,17.35,6.66,62.28,27.61,13.45,66.95,44.73,38.67,90.92,37.18,25.24,70.08,51.99,46.94,73.65
F000011HJN,24.51,21.67,43.46,70.1,50.75,82.42,17.35,6.66,62.28,27.61,13.45,66.95,44.73,38.67,90.92,37.18,25.24,70.08,51.99,46.94,73.65
F00000PKH5,20.94,10.35,26.65,84.47,77.11,92.62,72.24,16.04,92.13,68.31,12.44,74.56,60.58,26.99,81.22,87.06,33.6,88.28,38.92,37.03,44.57
F0GBR069YT,20.94,10.35,26.65,84.47,77.11,92.62,72.24,16.04,92.13,68.31,12.44,74.56,60.58,26.99,81.22,87.06,33.6,88.28,38.92,37.03,44.57
F0000155B3,9.21,9.21,34.1,82.16,60.4,94,73.39,11.64,88.86,61.75,16.96,72.65,85.61,29.9,92.09,76.33,47.67,86.5,69.57,42.04,75.02
F0GBR04C41,9.21,9.21,34.1,82.16,60.4,94,73.39,11.64,88.86,61.75,16.96,72.65,85.61,29.9,92.09,76.33,47.67,86.5,69.57,42.04,75.02
F00000MWJZ,9.21,9.21,34.1,82.16,60.4,94,73.39,11.64,88.86,61.75,16.96,72.65,85.61,29.9,92.09,76.33,47.67,86.5,69.57,42.04,75.02
F00000V83A,35.02,32.67,64.89,68.93,37.27,69.15,28.06,20.03,87.13,60.4,34.42,78.68,67.67,22.43,86.21,54.07,19.34,66.33,63.46,53.2,89.39
F00000V83C,75.8,39.98,82.56,64.75,35.89,73.51,93.96,15.25,98.31,89.16,86.37,93.72,27.23,19.59,42.51,92.38,78.3,95.21,14.04,13.7,17.63
F0GBR04HIW,20.94,10.35,26.65,84.47,77.11,92.62,72.24,16.04,92.13,68.31,12.44,74.56,60.58,26.99,81.22,87.06,33.6,88.28,38.92,37.03,44.57
F00000JVNA,20.94,10.35,26.65,84.47,77.11,92.62,72.24,16.04,92.13,68.31,12.44,74.56,60.58,26.99,81.22,87.06,33.6,88.28,38.92,37.03,44.57
F000003Z2O,20.94,10.35,26.65,84.47,77.11,92.62,72.24,16.04,92.13,68.31,12.44,74.56,60.58,26.99,81.22,87.06,33.6,88.28,38.92,37.03,44.57
F00000UDWL,33.64,18.47,44.06,31.78,18.52,66.95,84.1,2.84,87.77,19.64,6.91,42.48,92.49,72.5,99.55,38.54,9.22,76.14,60.22,52.55,77.17
F00000UDWK,33.64,18.47,44.06,31.78,18.52,66.95,84.1,2.84,87.77,19.64,6.91,42.48,92.49,72.5,99.55,38.54,9.22,76.14,60.22,52.55,77.17
F000003VPU,85.56,80.69,97.45,7,4.66,12.98,82.72,58.01,93.67,89.33,68.43,92.35,78.84,35.54,78.84,52.3,26.91,68.01,51.31,44.06,69.1
F00000SFL9,85.56,80.69,97.45,7,4.66,12.98,82.72,58.01,93.67,89.33,68.43,92.35,78.84,35.54,78.84,52.3,26.91,68.01,51.31,44.06,69.1
F00000LX1J,85.56,80.69,97.45,7,4.66,12.98,82.72,58.01,93.67,89.33,68.43,92.35,78.84,35.54,78.84,52.3,26.91,68.01,51.31,44.06,69.1
F00000LX1M,53.91,13.95,53.91,61.77,60.1,93.3,34.98,4.09,90.46,36.64,6.56,37.01,58.69,4.74,58.69,64.51,35.55,92.69,12.66,6.86,12.66
F00000XK81,53.91,13.95,53.91,61.77,60.1,93.3,34.98,4.09,90.46,36.64,6.56,37.01,58.69,4.74,58.69,64.51,35.55,92.69,12.66,6.86,12.66
F000005LRG,41.24,29.22,63.01,43.32,35.52,77.82,68.47,19.23,85.5,43.21,27.89,83.31,57.45,29.38,94.32,44.21,35.16,76.93,65.52,49.22,72.58
F00000OUII,41.24,29.22,63.01,43.32,35.52,77.82,68.47,19.23,85.5,43.21,27.89,83.31,57.45,29.38,94.32,44.21,35.16,76.93,65.52,49.22,72.58
F00000QJXS,37.03,28.11,63.12,45.41,35.31,77.83,73.49,18.95,85.54,38.22,27.83,83.42,67.55,28.9,94.3,40.21,35.16,77.04,64.65,49.4,72.82
F00000MJ9X,37.03,28.11,63.12,45.41,35.31,77.83,73.49,18.95,85.54,38.22,27.83,83.42,67.55,28.9,94.3,40.21,35.16,77.04,64.65,49.4,72.82
F000010MQF,37.03,28.11,63.12,45.41,35.31,77.83,73.49,18.95,85.54,38.22,27.83,83.42,67.55,28.9,94.3,40.21,35.16,77.04,64.65,49.4,72.82
F00000PQ43,37.03,28.11,63.12,45.41,35.31,77.83,73.49,18.95,85.54,38.22,27.83,83.42,67.55,28.9,94.3,40.21,35.16,77.04,64.65,49.4,72.82
F0000023H4,16.18,8.59,21.85,87.83,82.78,96.21,24.27,4.19,92.93,30.69,18.91,64.63,21.08,6.76,32.61,34.91,28.46,93.68,12.48,6.31,12.48
F0000023H5,16.18,8.59,21.85,87.83,82.78,96.21,24.27,4.19,92.93,30.69,18.91,64.63,21.08,6.76,32.61,34.91,28.46,93.68,12.48,6.31,12.48
F00000OUIQ,16.18,8.59,21.85,87.83,82.78,96.21,24.27,4.19,92.93,30.69,18.91,64.63,21.08,6.76,32.61,34.91,28.46,93.68,12.48,6.31,12.48
F00000OMM6,76.93,61.53,95.77,7.16,5.78,23.48,98.15,7.36,98.83,97.16,96.69,100,93.41,21.51,94.05,51.42,12.34,75.46,31.03,29.16,36.03
F00001012C,76.93,61.53,95.77,7.16,5.78,23.48,98.15,7.36,98.83,97.16,96.69,100,93.41,21.51,94.05,51.42,12.34,75.46,31.03,29.16,36.03
F00000SFO4,76.93,61.53,95.77,7.16,5.78,23.48,98.15,7.36,98.83,97.16,96.69,100,93.41,21.51,94.05,51.42,12.34,75.46,31.03,29.16,36.03
F00001012E,76.93,61.53,95.77,7.16,5.78,23.48,98.15,7.36,98.83,97.16,96.69,100,93.41,21.51,94.05,51.42,12.34,75.46,31.03,29.16,36.03
F00000WMBE,15.49,8.59,20.92,88.83,83.54,96.68,14.88,3.96,92.94,27.07,18.57,65,22.89,6.61,32.43,37.36,27.9,93.73,11.32,5.74,11.32
F00000ZQYQ,80.01,74.72,92.2,30.34,12.75,34.87,54.77,32.1,96.68,79.84,45.35,89.72,39,23.21,59.16,19.99,10.35,28.64,48.59,42.59,59.66
F00000ZQYM,80.01,74.72,92.2,30.34,12.75,34.87,54.77,32.1,96.68,79.84,45.35,89.72,39,23.21,59.16,19.99,10.35,28.64,48.59,42.59,59.66
F00000ZQYO,80.01,74.72,92.2,30.34,12.75,34.87,54.77,32.1,96.68,79.84,45.35,89.72,39,23.21,59.16,19.99,10.35,28.64,48.59,42.59,59.66
F00000QTLT,38.27,37.84,63.18,50.9,30.65,56.7,58.49,27.94,74.01,42.7,37.85,54.32,71.65,54.74,92.33,51.17,28.08,53.61,72.42,68.66,76.76
F00000OZTF,38.27,37.84,63.18,50.9,30.65,56.7,58.49,27.94,74.01,42.7,37.85,54.32,71.65,54.74,92.33,51.17,28.08,53.61,72.42,68.66,76.76
F0GBR06I94,38.27,37.84,63.18,50.9,30.65,56.7,58.49,27.94,74.01,42.7,37.85,54.32,71.65,54.74,92.33,51.17,28.08,53.61,72.42,68.66,76.76
F0GBR04C2P,38.27,37.84,63.18,50.9,30.65,56.7,58.49,27.94,74.01,42.7,37.85,54.32,71.65,54.74,92.33,51.17,28.08,53.61,72.42,68.66,76.76
