SecId,Name,PriceCurrency,TenforeId,LegalName,ClosePrice,StarRatingM255,SustainabilityRank,QuantitativeRating,CategoryName,Yield_M12,GBRReturnD1,GBRReturnW1,GBRReturnM1,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM12,GBRReturnM36,GBRReturnM60,GBRReturnM120,MaxFrontEndLoad,OngoingCostActual,PerformanceFeeActual,TransactionFeeActual,MaximumExitCostAcquired,FeeLevel,ManagerTenure,MaxDeferredLoad,FundTNAV,EquityStyleBox,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,InvestorTypeRetail,InvestorTypeProfessional,InvestorTypeEligibleCounterparty,ExpertiseBasic,ExpertiseAdvanced,ExpertiseInformed,ReturnProfilePreservation,ReturnProfileGrowth,ReturnProfileIncome,ReturnProfileHedging,ReturnProfileOther,TrackRecordExtension
F00000WNYS,BlackRock Continental Euro X Acc,GBX,52.8.GB00BYSXC022,BlackRock Continental European Fund X Acc,249.8,5,4,,Europe ex-UK Equity,0.72168,0.48,2.46,8.33,15.97,15.7,13.55,44.98,19.6,19.78,,0,0.02,,0.2,,,4,,940563475,3,29447.56213,3,10.23,0.92,85.62,15.58,1.19,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000MEQ8,BlackRock Continental Eurp Inc A Acc,GBX,52.8.GB00B3ZW3465,BlackRock Continental European Income Fund A Acc,253.6,3,3,2,Europe ex-UK Equity,2.37151,0.08,1.93,3.72,6.6,6.42,5.01,20.19,8.97,10.19,10.06,5,1.68,,0.26,,,10.08,,1762210116,2,33471.24661,2,0.89,0.91,93.94,14.6,0.62,1,1,1,1,1,1,3,1,1,3,2,FALSE
F00000MEQK,BlackRock Continental Eurp Inc D Acc,GBX,52.8.GB00B3S9LG25,BlackRock Continental European Income Fund D Acc,273.8,4,3,3,Europe ex-UK Equity,2.35556,0.07,1.94,3.75,6.79,6.83,5.35,21.1,9.79,11.03,10.9,0,0.93,,0.26,,,10.08,,1762210116,2,33471.24661,2,1.64,0.91,94.01,14.59,0.67,1,1,1,1,1,1,3,1,1,3,2,FALSE
F00000WNYT,BlackRock Continental Eurp Inc X Acc,GBX,52.8.GB00BYSXC139,BlackRock Continental European Income Fund X Acc,182.7,3,3,,Europe ex-UK Equity,2.33081,0.11,2.01,3.87,7.09,7.34,5.79,22.21,10.8,12.01,,0,0.03,,0.26,,,10.08,,1762210116,2,33471.24661,2,2.54,0.92,94.02,14.63,0.73,1,1,1,1,1,1,3,1,1,3,2,FALSE
F0GBR04K8B,BlackRock European Dynamic A Acc,GBX,52.8.GB0000495209,BlackRock European Dynamic Fund A Accumulation,946.2,5,4,2,Europe ex-UK Equity,0,0.44,2.38,7.69,12.44,12.63,9.86,44.28,16.42,17.99,13.01,5,1.67,,0.58,,,2.33,,5856858887,3,28350.95556,4,6.68,1.03,88.58,17.17,0.94,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000GWFO,BlackRock European Dynamic D Acc,GBX,52.8.GB00B5W2QB11,BlackRock European Dynamic Fund D Accumulation,1020,5,4,3,Europe ex-UK Equity,0,0.39,2.36,7.72,12.62,13.02,10.19,45.32,17.29,18.87,13.85,0,0.92,,0.58,,,2.33,,5856858887,3,28350.95556,4,7.44,1.03,88.55,17.17,0.98,1,1,1,1,1,1,3,1,3,3,2,TRUE
F00000QQRN,BlackRock European Dynamic FA Acc,GBX,52.8.GB00BCZRNL16,BlackRock European Dynamic Fund FA Accumulation,270.2,5,4,2,Europe ex-UK Equity,0,0.45,2.39,7.74,12.49,12.68,9.88,44.34,16.43,18,,5,1.67,,0.58,,,2.33,,5856858887,3,28350.95556,4,6.69,1.03,88.54,17.15,0.94,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000QQRM,BlackRock European Dynamic FD Acc,GBX,52.8.GB00BCZRNN30,BlackRock European Dynamic Fund FD Accumulation,286.1,5,4,3,Europe ex-UK Equity,0,0.42,2.4,7.76,12.64,13.04,10.21,45.38,17.29,18.88,,5,0.92,,0.58,,,2.33,,5856858887,3,28350.95556,4,7.45,1.03,88.5,17.17,0.98,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000VQY5,BlackRock European Dynamic FX Acc,GBX,52.8.GB00BW9Z0V08,BlackRock European Dynamic Fund FX Accumulation,254.1,5,4,,Europe ex-UK Equity,0.66174,0.43,2.42,7.85,12.93,13.59,10.67,46.71,18.37,19.96,,5,0.02,,0.58,,,2.33,,5856858887,3,28350.95556,4,8.33,1.03,88.57,17.21,1.03,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0GBR05Z1J,BGF Continental Eurp Flex A2,EUR,52.8.LU0224105477,BlackRock Global Funds - Continental European Flexible A2,41.59,5,4,2,Europe ex-UK Equity,0,0.58,1.84,7.63,12.01,19.44,15.3,50.69,17.15,15.7,13.07,5,1.82,,0.64,,,2.33,,6153139600,3,28361.4134,3,6.52,1.02,89.11,17.1,0.93,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0000VV42,BGF Continental Eurp Flex A2 USD,USD,52.8.LU0769137737USD,BlackRock Global Funds - Continental European Flexible A2 USD,50.42,5,4,2,Europe ex-UK Equity,0,0.08,1.37,7.21,13.74,19.48,13.94,60.57,18.19,17.36,,5,1.82,,0.64,,,2.33,,6153139600,3,28361.4134,3,6.52,1.02,89.11,17.18,0.92,1,1,1,1,1,1,3,1,1,3,2,FALSE
F000002K15,BGF Continental Eurp Flex D2,EUR,52.8.LU0406496546,BlackRock Global Funds - Continental European Flexible Fund D2,45.69,5,4,2,Europe ex-UK Equity,0,0.59,1.85,7.71,12.23,19.89,15.7,51.84,18.03,16.57,13.91,5.2632,1.07,,0.64,,,2.33,,6153139600,3,28361.4134,4,7.27,1.03,89.16,17.13,0.97,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0001HDB3,BGF Continental Eurp Flex D2 USD,USD,52.8.LU1984140423USD,BlackRock Global Funds - Continental European Flexible Fund D2 USD,55.39,5,4,2,Europe ex-UK Equity,0,0.09,1.37,7.3,13.97,19.92,14.35,61.82,,,,5.26,1.07,,0.64,,,2.33,,6153139600,3,28361.4134,4,7.27,1.03,89.16,,,1,1,1,1,1,1,3,1,1,3,2,FALSE
F00000PLS1,BGF Continental Eurp Flex I2 EUR,EUR,52.8.LU0888974473,BlackRock Global Funds - Continental European Flexible Fund I2 EUR,31.42,5,4,3,Europe ex-UK Equity,0,0.61,1.88,7.75,12.33,20.06,15.86,52.23,18.34,16.87,,0,0.81,,0.64,,,2.33,,6153139600,3,28361.4134,4,7.52,1.03,89.19,17.13,0.99,1,1,1,1,1,1,3,1,1,3,2,FALSE
F0GBR04ANX,BGF Euro-Markets A2,EUR,52.8.LU0093502762,BlackRock Global Funds - Euro-Markets Fund A2,38.94,5,5,2,Eurozone Large-Cap Equity,0,0.62,1.2,5.64,10.53,18.11,15.76,37.65,8.99,9.53,8.76,5.2632,1.83,,0.38,,,13.58,,1552270929,3,38749.95236,3,1.85,0.97,94.31,18.31,0.49,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0000VHKG,BGF Euro-Markets A2 USD,USD,,BlackRock Global Funds - Euro-Markets Fund A2 USD,47.21,5,5,2,Eurozone Large-Cap Equity,0,0.15,0.73,5.22,12.24,18.14,14.39,46.71,9.96,11.11,6.9,5.26,1.83,,0.38,,,13.58,,1552270929,3,38749.95236,3,1.85,0.97,94.31,18.33,0.49,1,1,1,1,1,1,3,1,1,3,2,FALSE
F000000ECE,BGF Euro-Markets D2,EUR,52.8.LU0252966485,BlackRock Global Funds - Euro-Markets Fund D2,43.71,5,5,2,Eurozone Large-Cap Equity,0,0.64,1.23,5.71,10.74,18.55,16.16,38.67,9.81,10.36,9.59,5.2632,1.08,,0.38,,,13.58,,1552270929,3,38749.95236,3,2.61,0.97,94.33,18.32,0.53,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0000X6Y2,BGF Euro-Markets D2 USD,USD,,BlackRock Global Funds - Euro-Markets Fund D2 USD,52.99,5,5,2,Eurozone Large-Cap Equity,0,0.13,0.74,5.29,12.46,18.57,14.77,47.77,10.79,11.95,,5.26,1.08,,0.38,,,13.58,,1552270929,3,38749.95236,3,2.61,0.97,94.33,18.34,0.53,1,1,1,1,1,1,3,1,1,3,2,FALSE
F0000020RR,BGF Euro-Markets I2 EUR,EUR,52.8.LU0368230206,BlackRock Global Funds - Euro-Markets Fund I2 EUR,43.8,5,5,3,Eurozone Large-Cap Equity,0,0.64,1.22,5.72,10.8,18.7,16.27,39.05,10.1,10.65,9.87,0,0.82,,0.38,,,13.58,,1552270929,3,38749.95236,3,2.86,0.97,94.33,18.31,0.55,1,1,1,1,1,1,3,1,1,3,2,FALSE
F00000LLTT,BGF European Equity Income A2,EUR,52.8.LU0562822386,BlackRock Global Funds - European Equity Income Fund A2,23.73,4,3,2,Europe Equity Income,0,0.76,1.89,4.17,6.36,13.92,10.63,23.21,7.63,6.4,9.07,5.2632,1.83,,0.54,,,10.5,,1677133292,2,33564.92124,2,2.19,0.88,88.76,15.18,0.45,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0001IY5M,BGF European Equity Income A2 USD,USD,52.8.LU2091194634USD,BlackRock Global Funds - European Equity Income Fund A2 USD,28.77,4,3,2,Europe Equity Income,0,0.28,1.45,3.75,8,13.94,9.35,31.31,,,,5.26,1.83,,0.54,,,10.5,,1677133291,2,33564.92124,2,2.19,0.88,88.76,,,1,1,1,1,1,1,3,1,1,3,2,FALSE
F00000LX1G,BGF European Equity Income D2,EUR,52.8.LU0579997130,BlackRock Global Funds - European Equity Income Fund D2,25.47,5,3,2,Europe Equity Income,0,0.79,1.92,4.21,6.57,14.32,11.03,24.12,8.45,7.21,9.81,5.2632,1.08,,0.54,,,10.5,,1677133292,2,33564.92124,3,2.94,0.88,88.76,15.21,0.5,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0001HDB4,BGF European Equity Income D2 USD,USD,52.8.LU1984140779USD,BlackRock Global Funds - European Equity Income Fund D2 USD,30.87,5,3,2,Europe Equity Income,0,0.26,1.41,3.8,8.16,14.33,9.66,32.21,,,,5.26,1.08,,0.54,,,10.5,,1677133291,2,33564.92124,3,2.94,0.88,88.76,,,1,1,1,1,1,1,3,1,1,3,2,FALSE
F00000VQ88,BGF European Equity Income I2,EUR,52.8.LU1222728690,BlackRock Global Funds - European Equity Income Fund I2,13.19,4,3,3,Europe Equity Income,0,0.76,1.93,4.19,6.63,14.5,11.12,24.43,8.73,7.49,,0,0.82,,0.54,,,10.5,,1677133292,2,33564.92124,2,3.22,0.88,88.84,15.21,0.52,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0001IY5K,BGF European Equity Income I2 USD,USD,52.8.LU2091194477USD,BlackRock Global Funds - European Equity Income Fund I2 USD,15.99,4,3,3,Europe Equity Income,0,0.25,1.4,3.83,8.26,14.46,9.82,32.59,,,,0,0.82,,0.54,,,10.5,,1677133291,2,33564.92124,2,3.22,0.88,88.84,,,1,1,1,1,1,1,3,1,1,3,2,FALSE
F0GBR068QC,BGF European Focus A2,EUR,52.8.LU0229084990,BlackRock Global Funds - European Focus Fund A2,36.06,3,5,2,Europe Large-Cap Growth Equity,0,0.64,2.1,7.32,11.88,20.56,16.06,44.94,14.94,10.51,9.03,5.2632,1.85,,0.43,,,2,,343606880,3,21074.45615,4,0.84,1.11,90.04,15.12,0.87,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0000VHKJ,BGF European Focus A2 USD,USD,52.8.LU0252970834USD,BlackRock Global Funds - European Focus Fund A2 USD,43.71,3,5,2,Europe Large-Cap Growth Equity,0,0.14,1.58,6.9,13.59,20.55,14.69,54.45,15.94,12.09,7.16,5.26,1.85,,0.43,,,2,,343606880,3,21074.45615,4,0.84,1.11,90.04,15.19,0.87,1,1,1,1,1,1,3,1,1,3,2,FALSE
F0000020UI,BGF European Focus D2,EUR,52.8.LU0368266812,BlackRock Global Funds - European Focus Fund D2,39.74,3,5,3,Europe Large-Cap Growth Equity,0,0.66,2.08,7.41,12.1,21.01,16.47,46.05,15.8,11.35,9.85,5.2632,1.08,,0.43,,,2,,343606880,3,21074.45615,4,1.61,1.12,90.11,15.13,0.92,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0000X6Y3,BGF European Focus D2 USD,USD,52.8.LU0827878959USD,BlackRock Global Funds - European Focus Fund D2 USD,48.17,3,5,3,Europe Large-Cap Growth Equity,0,0.15,1.6,6.97,13.8,21,15.07,55.59,16.81,12.94,,5.26,1.08,,0.43,,,2,,343606880,3,21074.45615,4,1.61,1.12,90.11,15.18,0.92,1,1,1,1,1,1,3,1,1,3,2,FALSE
F00000M85C,BGF European Focus I2,EUR,52.8.LU0603021113,BlackRock Global Funds - European Focus Fund I2,40.16,3,5,3,Europe Large-Cap Growth Equity,0,0.65,2.11,7.44,12.18,21.18,16.61,46.41,16.09,11.63,10.13,0,0.82,,0.43,,,2,,343606880,3,21074.45615,4,1.87,1.11,90.12,15.12,0.94,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0000VHKL,BGF European Focus I2 USD,USD,52.8.LU0541185541USD,BlackRock Global Funds - European Focus Fund I2 USD,48.68,3,5,3,Europe Large-Cap Growth Equity,0,0.14,1.61,6.99,13.9,21.18,15.22,56.03,17.12,13.23,8.25,0,0.82,,0.43,,,2,,343606880,3,21074.45615,4,1.87,1.11,90.12,15.21,0.94,1,1,1,1,1,1,3,1,1,3,2,FALSE
F0GBR04APF,BGF European A2,EUR,52.8.LU0011846440,BlackRock Global Funds - European Fund A2,178.6,3,5,2,Europe Large-Cap Growth Equity,0,0.65,2.07,7.31,11.9,20.55,16.13,45.04,15.86,11.89,9.13,5.2632,1.82,,0.4,,,2,,1387791844,3,21315.0879,4,1.7,1.12,91.67,15.1,0.93,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0000W7OO,BGF European A2 USD,USD,52.8.LU0171280430USD,BlackRock Global Funds - European Fund A2 USD,216.51,3,5,2,Europe Large-Cap Growth Equity,0,0.14,1.59,6.89,13.63,20.56,14.76,54.55,16.88,13.5,7.27,5.26,1.82,,0.4,,,2,,1387791844,3,21315.0879,4,1.7,1.12,91.67,15.17,0.93,1,1,1,1,1,1,3,1,1,3,2,FALSE
F000000ECF,BGF European D2,EUR,52.8.LU0252966055,BlackRock Global Funds - European Fund D2,200.51,4,5,3,Europe Large-Cap Growth Equity,0,0.65,2.09,7.38,12.12,21,16.52,46.12,16.73,12.73,9.96,5.2632,1.07,,0.4,,,2,,1387791844,3,21315.0879,4,2.46,1.12,91.69,15.11,0.98,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0000VHKN,BGF European D2 USD,USD,52.8.LU0411709727USD,BlackRock Global Funds - European Fund D2 USD,243.07,4,5,3,Europe Large-Cap Growth Equity,0,0.15,1.61,6.95,13.84,21.02,15.14,55.7,17.76,14.35,8.07,5.26,1.07,,0.4,,,2,,1387791844,3,21315.0879,4,2.46,1.12,91.69,15.18,0.98,1,1,1,1,1,1,3,1,1,3,2,FALSE
F0000020RZ,BGF European I2,EUR,52.8.LU0368230461,BlackRock Global Funds - European Fund I2,201.87,4,5,3,Europe Large-Cap Growth Equity,0,0.65,2.09,7.4,12.19,21.16,16.65,46.51,17.03,13.02,10.24,0,0.81,,0.4,,,2,,1387791844,3,21315.0879,4,2.72,1.12,91.67,15.11,1,1,1,1,1,1,1,3,1,1,3,2,FALSE
F0GBR04F7W,BGF European Special Situations A2,EUR,52.8.LU0154234636,BlackRock Global Funds - European Special Situations Fund A2,62.51,4,4,2,Europe Large-Cap Growth Equity,0,0.68,2.09,7.63,11.68,17.3,13.2,33.91,12.55,11.67,11.63,5.2632,1.82,,0.2,,,0.25,,1185509222,3,20589.30162,4,-0.97,1.11,94.48,15.05,0.76,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0000VHKP,BGF European Special Situations A2 USD,USD,52.8.LU0171276677USD,BlackRock Global Funds - European Special Situations Fund A2 USD,75.78,4,4,2,Europe Large-Cap Growth Equity,0,0.19,1.61,7.2,13.41,17.31,11.87,42.71,13.54,13.28,9.72,5.26,1.82,,0.2,,,0.25,,1185509222,3,20589.30162,4,-0.97,1.11,94.48,15.18,0.76,1,1,1,1,1,1,3,1,1,3,2,FALSE
F000000ECJ,BGF European Special Situations D2,EUR,52.8.LU0252965834,BlackRock Global Funds - European Special Situations Fund D2,70.15,5,4,3,Europe Large-Cap Growth Equity,0,0.67,2.11,7.69,11.9,17.72,13.57,34.93,13.4,12.51,12.48,5.2632,1.07,,0.2,,,0.25,,1185509222,3,20589.30162,4,-0.23,1.12,94.49,15.08,0.81,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0000X6Y4,BGF European Special Situations D2 USD,USD,52.8.LU0827879171USD,BlackRock Global Funds - European Special Situations Fund D2 USD,85.04,5,4,3,Europe Large-Cap Growth Equity,0,0.18,1.63,7.27,13.61,17.75,12.23,43.77,14.39,14.13,,5.26,1.07,,0.2,,,0.25,,1185509222,3,20589.30162,4,-0.23,1.12,94.49,15.19,0.81,1,1,1,1,1,1,3,1,1,3,2,FALSE
F0000020RS,BGF European Special Situations I2 EUR,EUR,52.8.LU0369584999,BlackRock Global Funds - European Special Situations Fund I2 EUR,18.92,4,4,3,Europe Large-Cap Growth Equity,0,0.69,2.1,7.74,11.95,17.88,13.7,35.24,13.68,,,0,0.81,,0.2,,,0.25,,1185509222,3,20589.30162,4,0.05,1.11,94.5,15.06,0.83,1,1,1,1,1,1,3,1,1,3,2,FALSE
F0GBR053BM,BGF European Value A2,EUR,52.8.LU0072462186,BlackRock Global Funds - European Value Fund A2,78.99,4,2,2,Europe Large-Cap Value Equity,0,0.59,1.09,3.19,6.38,17.46,13.54,35.23,4.87,5.63,7.96,5.2632,1.83,,0.55,,,10.58,,864298775,2,27202.4942,3,2.45,0.95,91.74,18.99,0.26,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0000VHKV,BGF European Value A2 GBP,GBP,52.8.LU0171282212GBP,BlackRock Global Funds - European Value Fund A2 GBP,67.8,4,2,2,Europe Large-Cap Value Equity,0,0.3,1.06,2.98,6.75,9.83,8.51,29.14,3.92,7.48,7.6,5.26,1.83,,0.55,,,10.58,,864298775,2,27202.4942,3,2.45,0.95,91.74,19.1,0.27,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P00000AWF,BGF European Value A2 USD,USD,52.8.LU0171281750USD,BlackRock Global Funds - European Value Fund A2 USD,95.76,4,2,2,Europe Large-Cap Value Equity,0,0.08,0.61,2.79,8.02,17.48,12.2,44.11,5.8,7.15,6.11,5.26,1.83,,0.55,,,10.58,,864298775,2,27202.4942,3,2.45,0.95,91.74,18.98,0.26,1,1,1,1,1,1,3,1,1,3,2,FALSE
F0000020S4,BGF European Value D2,EUR,52.8.LU0329592454,BlackRock Global Funds - European Value Fund D2,87.44,4,2,3,Europe Large-Cap Value Equity,0,0.58,1.1,3.25,6.58,17.89,13.91,36.22,5.66,6.43,8.77,5.2632,1.08,,0.55,,,10.58,,864298775,2,27202.4942,3,3.19,0.95,91.75,18.99,0.3,1,1,1,1,1,1,3,1,1,3,2,TRUE
0P0000XAR5,BGF European Value D2 GBP,GBP,52.8.LU0827879338GBP,BlackRock Global Funds - European Value Fund D2 GBP,75.06,4,2,3,Europe Large-Cap Value Equity,0,0.31,1.08,3.05,6.95,10.24,8.88,30.11,4.7,8.29,,5.26,1.08,,0.55,,,10.58,,864298775,2,27202.4942,3,3.19,0.95,91.75,19.11,0.31,1,1,1,1,1,1,3,1,1,3,2,FALSE
0P0000XAR6,BGF European Value D2 USD,USD,52.8.LU0827879411USD,BlackRock Global Funds - European Value Fund D2 USD,106.01,4,2,3,Europe Large-Cap Value Equity,0,0.08,0.63,2.85,8.23,17.92,12.57,45.18,6.59,7.96,,5.26,1.08,,0.55,,,10.58,,864298775,2,27202.4942,3,3.19,0.95,91.75,18.99,0.3,1,1,1,1,1,1,3,1,1,3,2,FALSE
F00000Q4BB,BGF European Value I2 EUR,EUR,52.8.LU0949170939,BlackRock Global Funds - European Value Fund I2 EUR,18.57,3,2,3,Europe Large-Cap Value Equity,0,0.6,1.09,3.28,6.66,18.05,14.07,36.54,5.94,6.7,,0,0.82,,0.55,,,10.58,,864298775,2,27202.4942,3,3.44,0.95,91.73,18.99,0.32,1,1,1,1,1,1,3,1,1,3,2,FALSE
F0000021YV,BGF Swiss Small \u0026 MidCap Opps A2 CHF,CHF,52.8.LU0376446257,BlackRock Global Funds - Swiss Small \u0026 MidCap Opportunities Fund A2 CHF,700.47,5,4,,Switzerland Small/Mid-Cap Equity,0,0.16,0.9,8.5,11.26,19.01,14.38,36.96,12.19,16.81,14.4,5.2632,1.82,,0.27,,,12.83,,756870330,6,8771.70265,3,6.36,0.83,85.85,14.31,0.92,1,1,1,1,1,1,3,1,1,3,2,TRUE
F0000021YX,BGF Swiss Small \u0026 MidCap Opps D2 CHF,CHF,52.8.LU0376447149,BlackRock Global Funds - Swiss Small \u0026 MidCap Opportunities Fund D2 CHF,771.25,5,4,,Switzerland Small/Mid-Cap Equity,0,0.17,0.91,8.56,11.47,19.46,14.76,37.99,13.03,17.69,15.26,5.2632,1.07,,0.27,,,12.83,,756870330,6,8771.70265,3,7.11,0.83,85.86,14.32,0.98,1,1,1,1,1,1,3,1,1,3,2,FALSE
F0000021YW,BGF Swiss Small \u0026 MidCap Opps I2 CHF,CHF,52.8.LU0376447578,BlackRock Global Funds - Swiss Small \u0026 MidCap Opportunities Fund I2 CHF,38.07,5,4,,Switzerland Small/Mid-Cap Equity,0,0.16,0.93,8.59,11.54,19.6,14.91,38.34,13.32,17.99,,0,0.81,,0.27,,,12.83,,756870330,6,8771.70265,3,7.37,0.83,85.85,14.32,0.99,1,1,1,1,1,1,3,1,1,3,2,FALSE
F000000IK5,BSF European Opps Extension A2 EUR,EUR,52.8.LU0313923228,BlackRock Strategic Funds - European Opportunities Extension Fund A2 EUR,542.71,5,3,,Europe Flex-Cap Equity,0,0.96,2.49,7.14,13.06,23.17,18.86,45.69,13.65,14.02,17.85,5.2632,1.88,0.18,0.27,,,13.83,,578692250,3,12171.74125,3,6.05,0.96,84.17,16.68,0.77,1,1,1,1,1,1,3,1,1,3,2,FALSE
F0000045M3,BSF European Opps Extension D2 EUR,EUR,52.8.LU0418791066,BlackRock Strategic Funds - European Opportunities Extension Fund D2 EUR,562.06,5,3,,Europe Flex-Cap Equity,0,0.96,2.5,7.18,13.17,23.42,19.07,46.27,14.11,14.47,18.26,5.2632,1.38,0.18,0.27,,,13.83,,578692250,3,12171.74125,3,6.45,0.96,84.24,16.68,0.79,1,1,1,1,1,1,3,1,1,3,2,FALSE
F00000T5QL,BSF European Opps Extension I2 EUR,EUR,52.8.LU1055043068,BlackRock Strategic Funds - European Opportunities Extension Fund I2 EUR,298.52,5,3,,Europe Flex-Cap Equity,0,0.96,2.5,7.2,13.23,23.55,19.19,46.61,14.37,14.7,,0,1.09,0.2,0.27,,,13.83,,578692250,3,12171.74125,3,6.68,0.96,84.28,16.67,0.81,1,1,1,1,1,1,3,1,1,3,2,FALSE
F00000V4Q4,BlackRock Systm Continen Euro A GBP Acc,GBX,52.8.GB00BS7K5Q93,BlackRock Systematic Continental European Fund Class A GBP Accumulation,185.2,3,3,,Europe ex-UK Equity,1.15635,0.11,1.42,6.31,11.63,14.82,13.69,29.06,8.75,12.47,,5,1.15,,0.47,,,6.5,,12142921,2,31261.18665,3,-0.73,1.05,97.1,16.16,0.55,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000V4Q5,BlackRock Systm Continen Euro D GBP Acc,GBX,52.8.GB00BS7K5T25,BlackRock Systematic Continental European Fund Class D GBP Accumulation,189.2,3,3,,Europe ex-UK Equity,1.38501,0.11,1.45,6.35,11.69,14.95,13.84,29.41,9.07,12.8,,0,0.75,,0.47,,,6.5,,12142921,2,31261.18665,3,-0.44,1.05,97.17,16.18,0.56,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000V4Q6,BlackRock Systm Continen Euro X GBP Acc,GBX,52.8.GB00BS7K6221,BlackRock Systematic Continental European Fund Class X GBP Accumulation,195,4,3,,Europe ex-UK Equity,1.66972,0.1,1.46,6.38,11.81,15.18,14.04,29.91,9.58,13.33,,0,0.2,,0.47,,,6.5,,12142921,2,31261.18665,3,0,1.05,97.18,16.2,0.59,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000GXE3,BMO European Real Estate Scs A Acc EUR,EUR,52.8.IE00B5N9RL80,BMO European Real Estate Securities Fund A Acc EUR,31.01,4,4,,Property - Indirect Europe,0,-0.48,2.72,6.13,15.8,9.73,8.54,20.15,6.13,8.31,9.42,5,1.96,0,0.44,,,11.17,,49097101,5,4445.90724,2,1.15,0.81,87.84,16.46,0.32,1,1,1,1,1,1,2,1,1,2,2,FALSE
F00000GXE7,BMO European Real Estate Scs B Acc EUR,EUR,52.8.IE00B5NGC706,BMO European Real Estate Securities Fund B Acc EUR,32.64,5,4,,Property - Indirect Europe,0,-0.46,2.74,6.11,15.83,9.97,8.91,20.75,6.65,8.83,9.94,5,1.35,0,0.53,,,11.17,,49097101,5,4445.90724,2,1.66,0.8,87.87,16.41,0.35,1,1,1,1,1,1,2,1,1,2,2,FALSE
F00001044P,BMO European Real Estate Scs D Acc GBP,GBP,52.8.IE00BDDY3S83,BMO European Real Estate Securities Fund D Acc GBP,13.43,4,4,,Property - Indirect Europe,0,-0.44,2.83,6.42,16.18,10.44,9.28,22.09,7.67,,,,1.08,0,0.38,,,11.17,,49097101,5,4445.90724,2,2.53,0.95,98.82,16.41,0.45,1,1,1,1,1,1,2,1,1,2,2,FALSE
F00000TFZM,BMO European Smaller Coms A Acc EUR,EUR,52.8.LU1017786655,BMO European Smaller Companies Fund A Acc EUR,17.03,2,3,,Europe Small-Cap Equity,0,-0.06,0.18,4.41,11.97,24.76,17.94,47.32,10.24,8.13,,5,2.33,0,0.68,,,10.75,,12444099,6,2115.22537,3,1.9,0.95,94.11,19.6,0.57,1,1,1,1,1,1,2,1,2,2,2,FALSE
F00000QL4P,BMO European Smaller Coms R Acc EUR,EUR,52.8.LU0976192475,BMO European Smaller Companies Fund R Acc EUR,20,3,3,,Europe Small-Cap Equity,0,-0.05,0.15,4.44,12.17,25.16,18.34,48.59,11.04,8.93,11.65,0,1.58,0,0.68,,,10.75,,12444099,6,2115.22537,3,2.61,0.95,94.26,19.62,0.6,1,1,1,1,1,1,2,1,2,2,2,TRUE
F0GBR04RSV,BMO Select European Equity 1 Acc,GBX,52.8.GB0008464082,BMO Select European Equity Fund 1 Acc,1273,3,5,,Europe ex-UK Equity,0,0.08,1.68,3.08,7.15,4.17,1.03,15.41,5.8,11.19,9.2,5,1.72,0,0.41,,,6.08,,266941689,3,23201.10457,3,-2.19,0.94,85.48,16.44,0.39,1,1,1,1,1,1,2,1,2,2,2,FALSE
F00000ITDV,BMO Select European Equity 2 Acc,GBX,52.8.GB00B4Q7SF31,BMO Select European Equity Fund 2 Acc,311.3,4,5,,Europe ex-UK Equity,0.28352,0.03,1.67,3.11,7.34,4.53,1.37,16.24,6.71,12.17,10.21,0,0.83,0,0.41,,,6.08,,266941689,3,23201.10457,3,-1.33,0.95,85.56,16.45,0.44,1,1,1,1,1,1,2,1,2,2,2,TRUE
