SecId,company_1,percent_1,company_2,percent_2,company_3,percent_3,company_4,percent_4,company_5,percent_5,company_6,percent_6,company_7,percent_7,company_8,percent_8,company_9,percent_9,company_10,percent_10
F0GBR06I94,Nestle SA,3.89,ASML Holding NV,3.01,Roche Holding AG,2.72,LVMH Moet Hennessy Louis Vuitton SE,2.19,Novartis AG,2.1,SAP SE,1.84,Siemens AG,1.46,Novo Nordisk A/S B,1.38,Sanofi SA,1.33,Total SE,1.25
F0GBR04C2P,Nestle SA,3.89,ASML Holding NV,3.01,Roche Holding AG,2.72,LVMH Moet Hennessy Louis Vuitton SE,2.19,Novartis AG,2.1,SAP SE,1.84,Siemens AG,1.46,Novo Nordisk A/S B,1.38,Sanofi SA,1.33,Total SE,1.25
F0000102Y6,Vestas Wind Systems A/S,3.65,Delivery Hero SE,3.5,Cellnex Telecom SA,3.48,Infineon Technologies AG,3.28,Novo Nordisk A/S B,3.25,Adyen NV,3.18,Zalando SE,3.18,TeamViewer AG Bearer Shares,3.15,Neste Corp,3.07,Embracer Group AB,3.02
F00000OKGG,Vestas Wind Systems A/S,3.65,Delivery Hero SE,3.5,Cellnex Telecom SA,3.48,Infineon Technologies AG,3.28,Novo Nordisk A/S B,3.25,Adyen NV,3.18,Zalando SE,3.18,TeamViewer AG Bearer Shares,3.15,Neste Corp,3.07,Embracer Group AB,3.02
F00000OKF2,Vestas Wind Systems A/S,3.65,Delivery Hero SE,3.5,Cellnex Telecom SA,3.48,Infineon Technologies AG,3.28,Novo Nordisk A/S B,3.25,Adyen NV,3.18,Zalando SE,3.18,TeamViewer AG Bearer Shares,3.15,Neste Corp,3.07,Embracer Group AB,3.02
F0GBR05PTX,Vestas Wind Systems A/S,3.65,Delivery Hero SE,3.5,Cellnex Telecom SA,3.48,Infineon Technologies AG,3.28,Novo Nordisk A/S B,3.25,Adyen NV,3.18,Zalando SE,3.18,TeamViewer AG Bearer Shares,3.15,Neste Corp,3.07,Embracer Group AB,3.02
F000010BB8,Nestle SA,4.16,ASML Holding NV,3.32,Roche Holding AG,2.78,LVMH Moet Hennessy Louis Vuitton SE,2.52,Novartis AG,2.29,SAP SE,1.76,Novo Nordisk A/S B,1.53,Siemens AG,1.53,Sanofi SA,1.43,,
F000010BB9,Nestle SA,4.16,ASML Holding NV,3.32,Roche Holding AG,2.78,LVMH Moet Hennessy Louis Vuitton SE,2.52,Novartis AG,2.29,SAP SE,1.76,Novo Nordisk A/S B,1.53,Siemens AG,1.53,Sanofi SA,1.43,,
F00000PLVS,BNP Paribas,4.27,A. P. Moller Maersk A/S B,4.21,Glencore PLC,3.85,Bawag Group AG Ordinary Shares,3.1,Wincanton PLC,3.08,Inwido AB,2.95,Schneider Electric SE,2.89,American International Group Inc,2.75,Basf SE,2.62,TotalEnergies SE,2.57
F00000UDWN,Nestle SA,9.71,Novartis AG,9.44,Roche Holding AG,9.35,Zurich Insurance Group AG,5.21,Partners Group Holding AG,4.86,UBS Group AG,4.49,Sika AG,4.28,Compagnie Financiere Richemont SA,4.02,Holcim Ltd,3.61,Lonza Group Ltd,3.45
F00000XCYF,Nestle SA,3.53,Kesko Oyj Class B,3.07,Kering SA,2.94,LVMH Moet Hennessy Louis Vuitton SE,2.89,Roche Holding AG,2.63,Swiss Re AG,2.43,L'Oreal SA,2.42,ASML Holding NV,2.31,Novartis AG,2.28,Red Electrica Corporacion SA,2.16
F00000W1FR,Nestle SA,3.53,Kesko Oyj Class B,3.07,Kering SA,2.94,LVMH Moet Hennessy Louis Vuitton SE,2.89,Roche Holding AG,2.63,Swiss Re AG,2.43,L'Oreal SA,2.42,ASML Holding NV,2.31,Novartis AG,2.28,Red Electrica Corporacion SA,2.16
F00000Z6FF,Nestle SA,3.53,Kesko Oyj Class B,3.07,Kering SA,2.94,LVMH Moet Hennessy Louis Vuitton SE,2.89,Roche Holding AG,2.63,Swiss Re AG,2.43,L'Oreal SA,2.42,ASML Holding NV,2.31,Novartis AG,2.28,Red Electrica Corporacion SA,2.16
F000002IS7,ING Groep NV,6.38,HeidelbergCement AG,5.96,ISS A/S,5.48,Grifols SA Participating Preferred,4.94,Devro PLC,4.7,Thales,4.55,Leroy Seafood Group ASA,4.49,Cenovus Energy Inc,4.35,Suncor Energy Inc,4.09,,
F0000003JC,ING Groep NV,6.38,HeidelbergCement AG,5.96,ISS A/S,5.48,Grifols SA Participating Preferred,4.94,Devro PLC,4.7,Thales,4.55,Leroy Seafood Group ASA,4.49,Cenovus Energy Inc,4.35,Suncor Energy Inc,4.09,,
F00000NUE3,ING Groep NV,6.38,HeidelbergCement AG,5.96,ISS A/S,5.48,Grifols SA Participating Preferred,4.94,Devro PLC,4.7,Thales,4.55,Leroy Seafood Group ASA,4.49,Cenovus Energy Inc,4.35,Suncor Energy Inc,4.09,,
F000002IS8,ING Groep NV,6.38,HeidelbergCement AG,5.96,ISS A/S,5.48,Grifols SA Participating Preferred,4.94,Devro PLC,4.7,Thales,4.55,Leroy Seafood Group ASA,4.49,Cenovus Energy Inc,4.35,Suncor Energy Inc,4.09,,
F0000024C5,ASML Holding NV,4.64,LVMH Moet Hennessy Louis Vuitton SE,3.42,SAP SE,2.49,Linde PLC,2.42,TotalEnergies SE,2.05,Siemens AG,1.97,Sanofi SA,1.96,L'Oreal SA,1.81,Allianz SE,1.73,Schneider Electric SE,1.42
F000010L79,TotalEnergies SE,3.27,GlaxoSmithKline PLC,3.09,HORNBACH Holding AG and Co KGaA,2.9,UCB SA,2.7,Aperam SA,2.64,Novartis AG,2.6,UPM-Kymmene Oyj,2.43,AstraZeneca PLC,2.35,BP PLC,2.25,Imperial Brands PLC,2.23
F000010L77,TotalEnergies SE,3.27,GlaxoSmithKline PLC,3.09,HORNBACH Holding AG and Co KGaA,2.9,UCB SA,2.7,Aperam SA,2.64,Novartis AG,2.6,UPM-Kymmene Oyj,2.43,AstraZeneca PLC,2.35,BP PLC,2.25,Imperial Brands PLC,2.23
F000010L7C,TotalEnergies SE,3.27,GlaxoSmithKline PLC,3.09,HORNBACH Holding AG and Co KGaA,2.9,UCB SA,2.7,Aperam SA,2.64,Novartis AG,2.6,UPM-Kymmene Oyj,2.43,AstraZeneca PLC,2.35,BP PLC,2.25,Imperial Brands PLC,2.23
F000010L7A,TotalEnergies SE,3.27,GlaxoSmithKline PLC,3.09,HORNBACH Holding AG and Co KGaA,2.9,UCB SA,2.7,Aperam SA,2.64,Novartis AG,2.6,UPM-Kymmene Oyj,2.43,AstraZeneca PLC,2.35,BP PLC,2.25,Imperial Brands PLC,2.23
F000010L0W,TotalEnergies SE,3.27,GlaxoSmithKline PLC,3.09,HORNBACH Holding AG and Co KGaA,2.9,UCB SA,2.7,Aperam SA,2.64,Novartis AG,2.6,UPM-Kymmene Oyj,2.43,AstraZeneca PLC,2.35,BP PLC,2.25,Imperial Brands PLC,2.23
F000010L54,Novo Nordisk A/S B,5.18,Schneider Electric SE,5.12,DSV Panalpina AS,5,Akzo Nobel NV,4.98,WH Smith PLC,4.86,Linde PLC,4.49,Kuehne + Nagel International AG,4.15,Pets at Home Group PLC,4.13,Alk-Abello A/S Class B,4.12,Unilever PLC,4.12
F000010L56,Novo Nordisk A/S B,5.18,Schneider Electric SE,5.12,DSV Panalpina AS,5,Akzo Nobel NV,4.98,WH Smith PLC,4.86,Linde PLC,4.49,Kuehne + Nagel International AG,4.15,Pets at Home Group PLC,4.13,Alk-Abello A/S Class B,4.12,Unilever PLC,4.12
F000010L52,Novo Nordisk A/S B,5.18,Schneider Electric SE,5.12,DSV Panalpina AS,5,Akzo Nobel NV,4.98,WH Smith PLC,4.86,Linde PLC,4.49,Kuehne + Nagel International AG,4.15,Pets at Home Group PLC,4.13,Alk-Abello A/S Class B,4.12,Unilever PLC,4.12
F000010L4Z,Novo Nordisk A/S B,5.18,Schneider Electric SE,5.12,DSV Panalpina AS,5,Akzo Nobel NV,4.98,WH Smith PLC,4.86,Linde PLC,4.49,Kuehne + Nagel International AG,4.15,Pets at Home Group PLC,4.13,Alk-Abello A/S Class B,4.12,Unilever PLC,4.12
F000010KZ2,Novo Nordisk A/S B,5.18,Schneider Electric SE,5.12,DSV Panalpina AS,5,Akzo Nobel NV,4.98,WH Smith PLC,4.86,Linde PLC,4.49,Kuehne + Nagel International AG,4.15,Pets at Home Group PLC,4.13,Alk-Abello A/S Class B,4.12,Unilever PLC,4.12
F0GBR04S9B,Nestle SA,3.84,ASML Holding NV,3,Roche Holding AG,2.84,LVMH Moet Hennessy Louis Vuitton SE,2.23,Novartis AG,2.09,SAP SE,1.75,Novo Nordisk A/S B,1.44,Siemens AG,1.41,Sanofi SA,1.3,TotalEnergies SE,1.25
F0GBR04SCQ,Novartis AG,4.51,TotalEnergies SE,4.47,Siemens AG,3.58,Roche Holding AG,3.54,UCB SA,3.24,Erste Group Bank AG.,3.11,Koninklijke Ahold Delhaize NV,3.08,UPM-Kymmene Oyj,3.05,Aperam SA,3,KBC Group SA/NV,3
F00000OO5V,Novartis AG,4.51,TotalEnergies SE,4.47,Siemens AG,3.58,Roche Holding AG,3.54,UCB SA,3.24,Erste Group Bank AG.,3.11,Koninklijke Ahold Delhaize NV,3.08,UPM-Kymmene Oyj,3.05,Aperam SA,3,KBC Group SA/NV,3
F000013D2D,Novartis AG,4.51,TotalEnergies SE,4.47,Siemens AG,3.58,Roche Holding AG,3.54,UCB SA,3.24,Erste Group Bank AG.,3.11,Koninklijke Ahold Delhaize NV,3.08,UPM-Kymmene Oyj,3.05,Aperam SA,3,KBC Group SA/NV,3
F00000OO5X,Novartis AG,4.51,TotalEnergies SE,4.47,Siemens AG,3.58,Roche Holding AG,3.54,UCB SA,3.24,Erste Group Bank AG.,3.11,Koninklijke Ahold Delhaize NV,3.08,UPM-Kymmene Oyj,3.05,Aperam SA,3,KBC Group SA/NV,3
F0GBR04JIM,Novartis AG,4.51,TotalEnergies SE,4.47,Siemens AG,3.58,Roche Holding AG,3.54,UCB SA,3.24,Erste Group Bank AG.,3.11,Koninklijke Ahold Delhaize NV,3.08,UPM-Kymmene Oyj,3.05,Aperam SA,3,KBC Group SA/NV,3
F0GBR04S8X,Novo Nordisk A/S B,5.18,Schneider Electric SE,5.11,DSV Panalpina AS,5,Akzo Nobel NV,4.98,WH Smith PLC,4.86,Linde PLC,4.49,Alk-Abello A/S Class B,4.24,Kuehne + Nagel International AG,4.14,Pets at Home Group PLC,4.13,Unilever PLC,4.12
F00000OO88,Novo Nordisk A/S B,5.18,Schneider Electric SE,5.11,DSV Panalpina AS,5,Akzo Nobel NV,4.98,WH Smith PLC,4.86,Linde PLC,4.49,Alk-Abello A/S Class B,4.24,Kuehne + Nagel International AG,4.14,Pets at Home Group PLC,4.13,Unilever PLC,4.12
F00000OO89,Novo Nordisk A/S B,5.18,Schneider Electric SE,5.11,DSV Panalpina AS,5,Akzo Nobel NV,4.98,WH Smith PLC,4.86,Linde PLC,4.49,Alk-Abello A/S Class B,4.24,Kuehne + Nagel International AG,4.14,Pets at Home Group PLC,4.13,Unilever PLC,4.12
F0GBR04JIQ,Novo Nordisk A/S B,5.18,Schneider Electric SE,5.11,DSV Panalpina AS,5,Akzo Nobel NV,4.98,WH Smith PLC,4.86,Linde PLC,4.49,Alk-Abello A/S Class B,4.24,Kuehne + Nagel International AG,4.14,Pets at Home Group PLC,4.13,Unilever PLC,4.12
F0GBR04S9C,Montana Aerospace AG,4.79,Flatex AG,4.48,Fluidra SA,3.97,Laboratorios Farmaceuticos Rovi SA,3.81,WH Smith PLC,3.52,Medicover AB Class B,3.43,Friedrich Vorwerk Group SE Ordinary Shares,3.32,DSV Panalpina AS,3.02,Alk-Abello A/S Class B,2.9,Aalberts NV,2.81
F00000OOBN,Montana Aerospace AG,4.79,Flatex AG,4.48,Fluidra SA,3.97,Laboratorios Farmaceuticos Rovi SA,3.81,WH Smith PLC,3.52,Medicover AB Class B,3.43,Friedrich Vorwerk Group SE Ordinary Shares,3.32,DSV Panalpina AS,3.02,Alk-Abello A/S Class B,2.9,Aalberts NV,2.81
F00000OO62,Montana Aerospace AG,4.79,Flatex AG,4.48,Fluidra SA,3.97,Laboratorios Farmaceuticos Rovi SA,3.81,WH Smith PLC,3.52,Medicover AB Class B,3.43,Friedrich Vorwerk Group SE Ordinary Shares,3.32,DSV Panalpina AS,3.02,Alk-Abello A/S Class B,2.9,Aalberts NV,2.81
F0GBR04JJU,Montana Aerospace AG,4.79,Flatex AG,4.48,Fluidra SA,3.97,Laboratorios Farmaceuticos Rovi SA,3.81,WH Smith PLC,3.52,Medicover AB Class B,3.43,Friedrich Vorwerk Group SE Ordinary Shares,3.32,DSV Panalpina AS,3.02,Alk-Abello A/S Class B,2.9,Aalberts NV,2.81
F0GBR04VE4,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P0000PY1Y,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P0000PY21,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P0000PY1X,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P0000PY1W,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P0000PY20,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P0000PY1Z,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P0000PY1V,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
F00000V667,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P000155E9,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P000155EA,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P000155ED,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P000155EE,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P000155EC,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P000155EB,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P000155EF,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
F000000GOT,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P0000PY28,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P0000PY25,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P0000PY27,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P0000PY24,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P0000PY26,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P0000PY23,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
0P0000PY22,Danone SA,4.57,Diageo PLC,4.29,Fresenius Medical Care AG & Co. KGaA,4.25,Nestle SA,4.19,Lamb Weston Holdings Inc,4.05,Roche Holding AG,3.96,Novo Nordisk A/S B,3.73,Air Liquide SA,3.66,Koninklijke Ahold Delhaize NV,3.23,The Swatch Group AG Bearer Shares,3.21
F00000WPQ8,Porsche Automobil Holding SE Participating Preferred,5.28,OCI NV,5.26,ArcelorMittal SA,4.87,Aker BP ASA,4.77,Nutrien Ltd,4.42,Signify NV,4.11,HELLA GmbH & Co KGaA,4.05,Serco Group PLC,3.89,Covestro AG,3.69,,
F0000100X9,Porsche Automobil Holding SE Participating Preferred,5.28,OCI NV,5.26,ArcelorMittal SA,4.87,Aker BP ASA,4.77,Nutrien Ltd,4.42,Signify NV,4.11,HELLA GmbH & Co KGaA,4.05,Serco Group PLC,3.89,Covestro AG,3.69,,
F00000WPQ9,Porsche Automobil Holding SE Participating Preferred,5.28,OCI NV,5.26,ArcelorMittal SA,4.87,Aker BP ASA,4.77,Nutrien Ltd,4.42,Signify NV,4.11,HELLA GmbH & Co KGaA,4.05,Serco Group PLC,3.89,Covestro AG,3.69,,
F00000WPQA,Porsche Automobil Holding SE Participating Preferred,5.28,OCI NV,5.26,ArcelorMittal SA,4.87,Aker BP ASA,4.77,Nutrien Ltd,4.42,Signify NV,4.11,HELLA GmbH & Co KGaA,4.05,Serco Group PLC,3.89,Covestro AG,3.69,,
F00000WPQB,Gestamp Automocion,5.65,Semapa SA,5.12,Miquel y Costas & Miquel SA,4.7,Repsol SA,4.62,Compania de Distribucion Integral Logista Holdings SA,4.43,Grupo Catalana Occidente SA,4.26,Mapfre SA,4.09,Almirall SA,4.04,Applus Services SA,4.01,,
F00000WPQC,Gestamp Automocion,5.65,Semapa SA,5.12,Miquel y Costas & Miquel SA,4.7,Repsol SA,4.62,Compania de Distribucion Integral Logista Holdings SA,4.43,Grupo Catalana Occidente SA,4.26,Mapfre SA,4.09,Almirall SA,4.04,Applus Services SA,4.01,,
F0GBR04FHB,Sixt SE Participating Preferred,9.16,Anima Holding SpA,6.16,Gestamp Automocion,5.44,RWE AG,4.93,Carel Industries SpA,4.87,HELLA GmbH & Co KGaA,4.61,voestalpine AG,4.13,Deutsche Post AG,3.53,Deutsche Pfandbriefbank AG,3.5,Porsche Automobil Holding SE Participating Preferred,3.41
F00000VSCP,Sixt SE Participating Preferred,6.1,AstraZeneca PLC,4.01,Carel Industries SpA,3.63,RWE AG,3.3,Deutsche Post AG,2.73,AllianceBernstein Holding LP,2.73,HELLA GmbH & Co KGaA,2.66,Musti Group PLC Ordinary Shares,2.64,Anima Holding SpA,2.45,,
F000000NT5,Verallia,8.14,ATOSS Software AG,6.64,Bawag Group AG Ordinary Shares,6.45,Home24 SE Bearer Shares,5.72,Medacta Group SA Ordinary Shares,5.3,Duerr AG,5.23,ASR Nederland NV,4.69,HELLA GmbH & Co KGaA,4.6,Befesa SA Bearer Shares,4.3,Sixt SE Participating Preferred,4.06
F00000UQWX,Verallia,8.14,ATOSS Software AG,6.64,Bawag Group AG Ordinary Shares,6.45,Home24 SE Bearer Shares,5.72,Medacta Group SA Ordinary Shares,5.3,Duerr AG,5.23,ASR Nederland NV,4.69,HELLA GmbH & Co KGaA,4.6,Befesa SA Bearer Shares,4.3,Sixt SE Participating Preferred,4.06
F00000SG6Y,Verallia,8.14,ATOSS Software AG,6.64,Bawag Group AG Ordinary Shares,6.45,Home24 SE Bearer Shares,5.72,Medacta Group SA Ordinary Shares,5.3,Duerr AG,5.23,ASR Nederland NV,4.69,HELLA GmbH & Co KGaA,4.6,Befesa SA Bearer Shares,4.3,Sixt SE Participating Preferred,4.06
F0GBR06M4B,L'Oreal SA,6.55,Novo Nordisk A/S B,6.45,Delivery Hero SE,6.34,ASML Holding NV,5.59,Adyen NV,5.48,Ryanair Holdings PLC,5.36,Nestle SA,4.82,Moncler SpA,4.57,LVMH Moet Hennessy Louis Vuitton SE,4.5,Puma SE,4.45
F0GBR04S0C,L'Oreal SA,6.55,Novo Nordisk A/S B,6.45,Delivery Hero SE,6.34,ASML Holding NV,5.59,Adyen NV,5.48,Ryanair Holdings PLC,5.36,Nestle SA,4.82,Moncler SpA,4.57,LVMH Moet Hennessy Louis Vuitton SE,4.5,Puma SE,4.45
F00000ZZAS,Grifols SA Participating Preferred,6.57,Roche Holding AG,5.1,Tryg A/S,4.6,SIG Combibloc Group AG Ordinary Shares,4.55,TotalEnergies SE,4.53,Allianz SE,4.5,Vinci SA,4.44,Deutsche Boerse AG,3.99,Credit Agricole SA,3.97,Sanofi SA,3.9
F00000XIB1,Royal Dutch Shell PLC Class A,14.09,Neste Corp,11.43,Siemens Healthineers AG Registered Shares,9.5,Dialog Semiconductor PLC,8.84,thyssenkrupp AG,7.42,SMURFIT KAPPA GROUP PLC (LN*) (EQS GS),6.63,UDG HEALTHCARE PLC (LN*) (EQS GS),5.94,GRAFTON GROUP PLC-UTS (LN*) (EQS GS),5.17,,,,
F00000XPY3,Royal Dutch Shell PLC Class A,14.09,Neste Corp,11.43,Siemens Healthineers AG Registered Shares,9.5,Dialog Semiconductor PLC,8.84,thyssenkrupp AG,7.42,SMURFIT KAPPA GROUP PLC (LN*) (EQS GS),6.63,UDG HEALTHCARE PLC (LN*) (EQS GS),5.94,GRAFTON GROUP PLC-UTS (LN*) (EQS GS),5.17,,,,
F00000VXJ4,Royal Dutch Shell PLC Class A,14.09,Neste Corp,11.43,Siemens Healthineers AG Registered Shares,9.5,Dialog Semiconductor PLC,8.84,thyssenkrupp AG,7.42,SMURFIT KAPPA GROUP PLC (LN*) (EQS GS),6.63,UDG HEALTHCARE PLC (LN*) (EQS GS),5.94,GRAFTON GROUP PLC-UTS (LN*) (EQS GS),5.17,,,,
F00000WA5U,Royal Dutch Shell PLC Class A,14.09,Neste Corp,11.43,Siemens Healthineers AG Registered Shares,9.5,Dialog Semiconductor PLC,8.84,thyssenkrupp AG,7.42,SMURFIT KAPPA GROUP PLC (LN*) (EQS GS),6.63,UDG HEALTHCARE PLC (LN*) (EQS GS),5.94,GRAFTON GROUP PLC-UTS (LN*) (EQS GS),5.17,,,,
F00000YA2Z,L'Oreal SA,6.32,Novo Nordisk A/S B,6.17,Nestle SA,5.92,Delivery Hero SE,5.65,ASML Holding NV,5.57,LVMH Moet Hennessy Louis Vuitton SE,5.3,Moncler SpA,4.14,Adyen NV,4.1,Ferrari NV,4.05,Puma SE,3.98
F00000YA32,L'Oreal SA,6.32,Novo Nordisk A/S B,6.17,Nestle SA,5.92,Delivery Hero SE,5.65,ASML Holding NV,5.57,LVMH Moet Hennessy Louis Vuitton SE,5.3,Moncler SpA,4.14,Adyen NV,4.1,Ferrari NV,4.05,Puma SE,3.98
F00000Z4XL,L'Oreal SA,6.32,Novo Nordisk A/S B,6.17,Nestle SA,5.92,Delivery Hero SE,5.65,ASML Holding NV,5.57,LVMH Moet Hennessy Louis Vuitton SE,5.3,Moncler SpA,4.14,Adyen NV,4.1,Ferrari NV,4.05,Puma SE,3.98
