SecId,P_E,P_B,P_Sales,P_CashFlow,Dividend_Yield_Percent,Long_term_earning_Percent,Historical_earning_Percent,Sales_growth_percent,Cashflow_growth_percent,Book_value_growth_percent
F00000W1FR,17.46,1.94,1.45,11.71,2.16,7.71,-2.41,-2.84,11.02,0.42
F00000Z6FF,17.46,1.94,1.45,11.71,2.16,7.71,-2.41,-2.84,11.02,0.42
F000002IS7,17.54,2.16,1.47,13,1.11,13.41,-11.72,-2.29,-9.46,-3.3
F0000003JC,17.54,2.16,1.47,13,1.11,13.41,-11.72,-2.29,-9.46,-3.3
F00000NUE3,17.54,2.16,1.47,13,1.11,13.41,-11.72,-2.29,-9.46,-3.3
F000002IS8,17.54,2.16,1.47,13,1.11,13.41,-11.72,-2.29,-9.46,-3.3
F0000024C5,17.1,1.74,1.37,10.47,1.88,11.9,-8.48,-3.58,2.56,0.6
F000010L79,12.05,1.22,0.75,5.54,3.04,9.72,-1.99,-2.8,19.56,-2.34
F000010L77,12.05,1.22,0.75,5.54,3.04,9.72,-1.99,-2.8,19.56,-2.34
F000010L7C,12.05,1.22,0.75,5.54,3.04,9.72,-1.99,-2.8,19.56,-2.34
F000010L7A,12.05,1.22,0.75,5.54,3.04,9.72,-1.99,-2.8,19.56,-2.34
F000010L0W,12.05,1.22,0.75,5.54,3.04,9.72,-1.99,-2.8,19.56,-2.34
F000010L54,19.39,2.78,2.26,15.29,1.64,8.8,-11.11,-2.43,8.98,1.02
F000010L56,19.39,2.78,2.26,15.29,1.64,8.8,-11.11,-2.43,8.98,1.02
F000010L52,19.39,2.78,2.26,15.29,1.64,8.8,-11.11,-2.43,8.98,1.02
F000010L4Z,19.39,2.78,2.26,15.29,1.64,8.8,-11.11,-2.43,8.98,1.02
F000010KZ2,19.39,2.78,2.26,15.29,1.64,8.8,-11.11,-2.43,8.98,1.02
F0GBR04S9B,17.37,1.95,1.53,11.23,2.09,10.67,-5.61,-3.06,3.9,0.64
F0GBR04SCQ,12.76,1.34,0.78,6.2,2.94,11.7,-5.43,-3.06,21.29,-2.07
F00000OO5V,12.76,1.34,0.78,6.2,2.94,11.7,-5.43,-3.06,21.29,-2.07
F000013D2D,12.76,1.34,0.78,6.2,2.94,11.7,-5.43,-3.06,21.29,-2.07
F00000OO5X,12.76,1.34,0.78,6.2,2.94,11.7,-5.43,-3.06,21.29,-2.07
F0GBR04JIM,12.76,1.34,0.78,6.2,2.94,11.7,-5.43,-3.06,21.29,-2.07
F0GBR04S8X,19.42,2.78,2.27,15.31,1.64,8.8,-11.11,-2.43,8.99,1.02
F00000OO88,19.42,2.78,2.27,15.31,1.64,8.8,-11.11,-2.43,8.99,1.02
F00000OO89,19.42,2.78,2.27,15.31,1.64,8.8,-11.11,-2.43,8.99,1.02
F0GBR04JIQ,19.42,2.78,2.27,15.31,1.64,8.8,-11.11,-2.43,8.99,1.02
F0GBR04S9C,18.63,3.57,2.52,14.25,0.63,14.79,-1.07,-3.15,33.18,3.33
F00000OOBN,18.63,3.57,2.52,14.25,0.63,14.79,-1.07,-3.15,33.18,3.33
F00000OO62,18.63,3.57,2.52,14.25,0.63,14.79,-1.07,-3.15,33.18,3.33
F0GBR04JJU,18.63,3.57,2.52,14.25,0.63,14.79,-1.07,-3.15,33.18,3.33
F0GBR04VE4,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P0000PY1Y,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P0000PY21,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P0000PY1X,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P0000PY1W,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P0000PY20,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P0000PY1Z,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P0000PY1V,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
F00000V667,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P000155E9,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P000155EA,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P000155ED,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P000155EE,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P000155EC,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P000155EB,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P000155EF,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
F000000GOT,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P0000PY28,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P0000PY25,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P0000PY27,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P0000PY24,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P0000PY26,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P0000PY23,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
0P0000PY22,18.86,3.04,1.53,10.62,2.38,7.88,-1.2,1.69,12.42,2.82
F00000WPQ8,12.67,1.26,0.69,5.21,2.26,14.16,0.98,-4.61,6.44,-3.72
F0000100X9,12.67,1.26,0.69,5.21,2.26,14.16,0.98,-4.61,6.44,-3.72
F00000WPQ9,12.67,1.26,0.69,5.21,2.26,14.16,0.98,-4.61,6.44,-3.72
F00000WPQA,12.67,1.26,0.69,5.21,2.26,14.16,0.98,-4.61,6.44,-3.72
F00000WPQB,13.63,1.28,0.69,5.22,2.69,10.28,-8.82,-4.23,3.37,-3.8
F00000WPQC,13.63,1.28,0.69,5.22,2.69,10.28,-8.82,-4.23,3.37,-3.8
F0GBR04FHB,15.35,1.36,1.04,9.57,1.64,14.17,-9.73,-8.08,15.18,1.55
F00000VSCP,,2.33,1.59,10.93,2.27,8.24,-0.68,-7.79,2.3,2.11
F000000NT5,15.97,1.44,1.05,10.83,1.33,9.19,-11.72,-10.34,14.61,2.83
F00000UQWX,15.97,1.44,1.05,10.83,1.33,9.19,-11.72,-10.34,14.61,2.83
F00000SG6Y,15.97,1.44,1.05,10.83,1.33,9.19,-11.72,-10.34,14.61,2.83
F0GBR06M4B,36,7.14,5.79,24.55,0.81,11.15,-1.36,1.97,10.73,7.61
F0GBR04S0C,36,7.14,5.79,24.55,0.81,11.15,-1.36,1.97,10.73,7.61
F00000ZZAS,17.7,1.61,1.83,12.81,2.56,9.35,-0.04,-1.73,3.8,2.48
F00000XIB1,16.15,1.06,0.85,8.63,1.98,7.59,1.07,-12.66,-3.8,8.86
F00000XPY3,16.15,1.06,0.85,8.63,1.98,7.59,1.07,-12.66,-3.8,8.86
F00000VXJ4,16.15,1.06,0.85,8.63,1.98,7.59,1.07,-12.66,-3.8,8.86
F00000WA5U,16.15,1.06,0.85,8.63,1.98,7.59,1.07,-12.66,-3.8,8.86
F00000YA2Z,34.74,7.38,5.78,24.37,0.86,11.49,-1.24,0.33,6.58,7.77
F00000YA32,34.74,7.38,5.78,24.37,0.86,11.49,-1.24,0.33,6.58,7.77
F00000Z4XL,34.74,7.38,5.78,24.37,0.86,11.49,-1.24,0.33,6.58,7.77
F000015SO6,34.74,7.38,5.78,24.37,0.86,11.49,-1.24,0.33,6.58,7.77
F00000Y9YQ,34.74,7.38,5.78,24.37,0.86,11.49,-1.24,0.33,6.58,7.77
F00000Y99D,34.74,7.38,5.78,24.37,0.86,11.49,-1.24,0.33,6.58,7.77
F00000Y9YT,34.74,7.38,5.78,24.37,0.86,11.49,-1.24,0.33,6.58,7.77
F00000Y9YU,34.74,7.38,5.78,24.37,0.86,11.49,-1.24,0.33,6.58,7.77
F00000YE1C,34.74,7.38,5.78,24.37,0.86,11.49,-1.24,0.33,6.58,7.77
F000015SO7,34.74,7.38,5.78,24.37,0.86,11.49,-1.24,0.33,6.58,7.77
F00000W8QW,20.76,1.74,2.22,13.9,2.11,12.03,-3.81,-3.06,-12.04,1.04
F00000XR9L,20.76,1.74,2.22,13.9,2.11,12.03,-3.81,-3.06,-12.04,1.04
F0GBR05V7L,20.76,1.74,2.22,13.9,2.11,12.03,-3.81,-3.06,-12.04,1.04
F00000W6CG,20.76,1.74,2.22,13.9,2.11,12.03,-3.81,-3.06,-12.04,1.04
F00000XDY9,20.76,1.74,2.22,13.9,2.11,12.03,-3.81,-3.06,-12.04,1.04
F00000VTL5,20.76,1.74,2.22,13.9,2.11,12.03,-3.81,-3.06,-12.04,1.04
FOUSA088S1,20.76,1.74,2.22,13.9,2.11,12.03,-3.81,-3.06,-12.04,1.04
F00000ZJLW,16.38,1.96,1.74,11.6,2.59,6.21,2.99,4.33,6.03,4.34
F00000ZJLV,16.38,1.96,1.74,11.6,2.59,6.21,2.99,4.33,6.03,4.34
F00000ZLPT,16.38,1.96,1.74,11.6,2.59,6.21,2.99,4.33,6.03,4.34
F000010F4Q,16.38,1.96,1.74,11.6,2.59,6.21,2.99,4.33,6.03,4.34
F00000ZJLU,16.38,1.96,1.74,11.6,2.59,6.21,2.99,4.33,6.03,4.34
F00000ZMH7,14.92,1.93,1.36,10.75,2.34,9.98,-4.46,-5.28,1.16,-0.61
F00000ZLIJ,14.92,1.93,1.36,10.75,2.34,9.98,-4.46,-5.28,1.16,-0.61
F00000ZHYA,14.92,1.93,1.36,10.75,2.34,9.98,-4.46,-5.28,1.16,-0.61
F00000ZHYB,14.92,1.93,1.36,10.75,2.34,9.98,-4.46,-5.28,1.16,-0.61
F00000V4X6,22.92,2.96,1.66,13.59,1.3,12,-9.52,-0.37,15.34,5.47
0P000153UD,22.92,2.96,1.66,13.59,1.3,12,-9.52,-0.37,15.34,5.47
F00000MBWQ,16.96,2.57,1.34,10.32,2.05,17.32,7.37,-3.83,-2.08,-0.57
F00000MBWR,16.96,2.57,1.34,10.32,2.05,17.32,7.37,-3.83,-2.08,-0.57
F00000QBO9,21.6,2.71,2.64,19.34,1.78,9.52,-3.18,-1.71,1.41,3.57
F00000V2ZP,21.6,2.71,2.64,19.34,1.78,9.52,-3.18,-1.71,1.41,3.57
F00000QBOA,21.6,2.71,2.64,19.34,1.78,9.52,-3.18,-1.71,1.41,3.57
F00000WN9T,21.6,2.71,2.64,19.34,1.78,9.52,-3.18,-1.71,1.41,3.57
F00000V2ZR,21.6,2.71,2.64,19.34,1.78,9.52,-3.18,-1.71,1.41,3.57
F0GBR04HQC,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45
F0GBR04W07,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45
F00000V2WT,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45
F0GBR05ZUF,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45
F0GBR05ZUG,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45
F0GBR06PBW,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45
F00000PMQL,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45
F00000QBO2,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45
F00000V2WW,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45
F0GBR04UGX,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87
F0GBR05ZUU,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87
F00000V2ZU,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87
F0GBR05ZUT,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87
F00000QBOB,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87
F00000PMQM,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87
F00000QBOC,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87
F00000V2ZX,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87
F0GBR04GNL,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67
F000000JYQ,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67
F0GBR05ZUV,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67
F0GBR05ZUX,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67
F00000MSZG,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67
F00000PY4P,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67
F00000PMQP,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67
F00000PMQQ,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67
F00000QBO8,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67
F00000WN9U,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67
F00000GVOK,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67
F00000ZIAD,18.11,2.16,1.68,12.75,1.72,9.88,-5.52,0.59,15.29,2.74
F00000ZIAC,18.11,2.16,1.68,12.75,1.72,9.88,-5.52,0.59,15.29,2.74
F0000107C6,16.55,2.33,1.16,9.68,2.51,8.4,-1.58,-1.05,18.32,3.19
F000002ILB,21.6,2.26,1.51,17.18,1.33,15.83,-8.29,8.73,10.67,12.03
F00000WLBU,21.6,2.26,1.51,17.18,1.33,15.83,-8.29,8.73,10.67,12.03
F00000WLB8,23.92,2.38,1.01,15.23,1.66,18.15,-0.28,8.49,35.67,5.9
F00000WLB9,23.92,2.38,1.01,15.23,1.66,18.15,-0.28,8.49,35.67,5.9
F00000WLBE,23.92,2.38,1.01,15.23,1.66,18.15,-0.28,8.49,35.67,5.9
F0000102YT,23.92,2.38,1.01,15.23,1.66,18.15,-0.28,8.49,35.67,5.9
F00000WLBH,23.92,2.38,1.01,15.23,1.66,18.15,-0.28,8.49,35.67,5.9
F000002ILI,21.6,2.26,1.51,17.18,1.33,15.83,-8.29,8.73,10.67,12.03
F0000101BE,21.6,2.26,1.51,17.18,1.33,15.83,-8.29,8.73,10.67,12.03
F00000MQHY,21.97,3,1.57,14.29,3.02,9.35,10.13,3.98,29.99,5.89
F00000XBPD,21.97,3,1.57,14.29,3.02,9.35,10.13,3.98,29.99,5.89
F00000W3Z5,21.97,3,1.57,14.29,3.02,9.35,10.13,3.98,29.99,5.89
F00000MQHZ,21.97,3,1.57,14.29,3.02,9.35,10.13,3.98,29.99,5.89
F0000107GY,21.97,3,1.57,14.29,3.02,9.35,10.13,3.98,29.99,5.89
F00000MBWT,16.96,2.57,1.34,10.32,2.05,17.32,7.37,-3.83,-2.08,-0.57
F00000O7XQ,13.28,1.32,0.94,3.74,3.97,8.6,1.81,1.83,10.77,1.92
F0GBR04LI4,13.28,1.32,0.94,3.74,3.97,8.6,1.81,1.83,10.77,1.92
F00000WA5Y,13.28,1.32,0.94,3.74,3.97,8.6,1.81,1.83,10.77,1.92
F000003WU5,13.28,1.32,0.94,3.74,3.97,8.6,1.81,1.83,10.77,1.92
F00000QS7B,17.76,1.64,1.27,9.48,1.38,10.41,-2.95,-0.84,5.08,1.75
F00000QS7C,17.76,1.64,1.27,9.48,1.38,10.41,-2.95,-0.84,5.08,1.75
F00000S8UO,21.87,2.52,1.81,16.76,1.02,11.3,8.25,0.62,14.9,4.11
F00000S8UQ,21.87,2.52,1.81,16.76,1.02,11.3,8.25,0.62,14.9,4.11
F00000MVCO,14.88,1.19,1.16,8,1.56,8.8,0.73,-3.29,-14.19,-1.49
F00000T1MU,13.28,1.32,0.94,3.74,3.97,8.6,1.81,1.83,10.77,1.92
F00000SJSL,13.28,1.32,0.94,3.74,3.97,8.6,1.81,1.83,10.77,1.92
F0GBR05ADV,14.86,1.39,1.14,8.82,1.83,12.24,-4.94,-2.85,17.28,-0.12
F0GBR04VDS,14.86,1.39,1.14,8.82,1.83,12.24,-4.94,-2.85,17.28,-0.12
F0GBR04IIL,14.86,1.39,1.14,8.82,1.83,12.24,-4.94,-2.85,17.28,-0.12
F0GBR04WOB,14.86,1.39,1.14,8.82,1.83,12.24,-4.94,-2.85,17.28,-0.12
F00000J73J,14.86,1.39,1.14,8.82,1.83,12.24,-4.94,-2.85,17.28,-0.12
F00000UK0P,14.86,1.39,1.14,8.82,1.83,12.24,-4.94,-2.85,17.28,-0.12
F0000027KU,12.71,0.98,0.77,7.01,2.43,7.57,-3.94,0.32,5.72,2.39
F00000ZM5Y,12.71,0.98,0.77,7.01,2.43,7.57,-3.94,0.32,5.72,2.39
F00000LPRQ,11.78,1.14,1.05,7.98,1.44,13.48,-16.41,-8.19,2.6,-3.98
F00000PYB0,11.78,1.14,1.05,7.98,1.44,13.48,-16.41,-8.19,2.6,-3.98
F00000MSZ7,14.93,1.78,1.56,10.39,2.52,9.21,-3.63,-4.96,6.88,0.92
F00000MSZ6,14.93,1.78,1.56,10.39,2.52,9.21,-3.63,-4.96,6.88,0.92
F00000XGMV,14.93,1.78,1.56,10.39,2.52,9.21,-3.63,-4.96,6.88,0.92
F00000MSZA,14.93,1.78,1.56,10.39,2.52,9.21,-3.63,-4.96,6.88,0.92
F00000MSZB,14.93,1.78,1.56,10.39,2.52,9.21,-3.63,-4.96,6.88,0.92
F00000QBO4,14.93,1.78,1.56,10.39,2.52,9.21,-3.63,-4.96,6.88,0.92
F00000XGMY,14.93,1.78,1.56,10.39,2.52,9.21,-3.63,-4.96,6.88,0.92
F00000QBO5,14.93,1.78,1.56,10.39,2.52,9.21,-3.63,-4.96,6.88,0.92
F00000XGN0,14.93,1.78,1.56,10.39,2.52,9.21,-3.63,-4.96,6.88,0.92
F0GBR05ZTQ,20.71,2.52,2.14,17.91,1.81,9.18,-2.88,0.75,5.53,2.81
F0GBR04KO6,20.71,2.52,2.14,17.91,1.81,9.18,-2.88,0.75,5.53,2.81
F0GBR05ZTR,20.71,2.52,2.14,17.91,1.81,9.18,-2.88,0.75,5.53,2.81
F00000V332,20.71,2.52,2.14,17.91,1.81,9.18,-2.88,0.75,5.53,2.81
F0GBR059QJ,20.71,2.52,2.14,17.91,1.81,9.18,-2.88,0.75,5.53,2.81
F00000QBOE,20.71,2.52,2.14,17.91,1.81,9.18,-2.88,0.75,5.53,2.81
F00000V33O,20.71,2.52,2.14,17.91,1.81,9.18,-2.88,0.75,5.53,2.81
F00000QBOF,20.71,2.52,2.14,17.91,1.81,9.18,-2.88,0.75,5.53,2.81
F00000YCVQ,20.71,2.52,2.14,17.91,1.81,9.18,-2.88,0.75,5.53,2.81
F0GBR04O0J,21.6,2.71,2.64,19.34,1.78,9.52,-3.18,-1.71,1.41,3.57
F0GBR05ZUH,21.6,2.71,2.64,19.34,1.78,9.52,-3.18,-1.71,1.41,3.57
F00000V2ZN,21.6,2.71,2.64,19.34,1.78,9.52,-3.18,-1.71,1.41,3.57
F0GBR05ZUJ,21.6,2.71,2.64,19.34,1.78,9.52,-3.18,-1.71,1.41,3.57
F00000MSZF,21.6,2.71,2.64,19.34,1.78,9.52,-3.18,-1.71,1.41,3.57
F00000MVCQ,14.88,1.19,1.16,8,1.56,8.8,0.73,-3.29,-14.19,-1.49
F00000Q489,34.53,5.43,4.95,25.88,0.73,12.58,2.4,-7.48,18.23,12.49
F0000044E6,35.46,4.93,4.22,25.3,0.68,12.9,-9.45,-1.63,10.33,6.03
F00000Q486,35.46,4.93,4.22,25.3,0.68,12.9,-9.45,-1.63,10.33,6.03
F00000Q488,35.46,4.93,4.22,25.3,0.68,12.9,-9.45,-1.63,10.33,6.03
F00000X14G,31.84,5.09,4.89,26.62,0.37,17.06,-13,8.89,6.41,18.22
0P00017OYK,31.84,5.09,4.89,26.62,0.37,17.06,-13,8.89,6.41,18.22
F00000X14I,31.84,5.09,4.89,26.62,0.37,17.06,-13,8.89,6.41,18.22
0P00017OYL,31.84,5.09,4.89,26.62,0.37,17.06,-13,8.89,6.41,18.22
F00000X14K,31.84,5.09,4.89,26.62,0.37,17.06,-13,8.89,6.41,18.22
0P00017OYM,31.84,5.09,4.89,26.62,0.37,17.06,-13,8.89,6.41,18.22
F0GBR04BDY,18.74,0.89,7.54,20.53,3.26,6.24,-17.15,5.92,-11.89,0.66
0P00000SIH,18.74,0.89,7.54,20.53,3.26,6.24,-17.15,5.92,-11.89,0.66
F0GBR04SWZ,18.74,0.89,7.54,20.53,3.26,6.24,-17.15,5.92,-11.89,0.66
0P00000SIJ,18.74,0.89,7.54,20.53,3.26,6.24,-17.15,5.92,-11.89,0.66
F000002NQM,18.74,0.89,7.54,20.53,3.26,6.24,-17.15,5.92,-11.89,0.66
0P0000KNQK,18.74,0.89,7.54,20.53,3.26,6.24,-17.15,5.92,-11.89,0.66
F00000V1V4,17.64,2.85,2.12,13.82,2.36,9.78,-2.64,-3.71,4.59,5.61
0P00014ZQW,17.64,2.85,2.12,13.82,2.36,9.78,-2.64,-3.71,4.59,5.61
F00000V1V5,17.64,2.85,2.12,13.82,2.36,9.78,-2.64,-3.71,4.59,5.61
0P00014ZQX,17.64,2.85,2.12,13.82,2.36,9.78,-2.64,-3.71,4.59,5.61
F00000UP2V,19.93,2.35,1.27,8.78,2.09,7.71,-9.37,-3.04,7.93,3.33
F00000UP2W,19.93,2.35,1.27,8.78,2.09,7.71,-9.37,-3.04,7.93,3.33
F00000TW80,22.8,3.67,3.46,20.42,1.64,11.7,-3.83,-2.95,0.61,1.16
F00000TW81,22.8,3.67,3.46,20.42,1.64,11.7,-3.83,-2.95,0.61,1.16
F00000TW82,22.8,3.67,3.46,20.42,1.64,11.7,-3.83,-2.95,0.61,1.16
F0GBR04SFG,17.3,1.75,1.21,11.54,1.41,12.83,-10.44,-3.74,14.18,2.91
F0GBR050LT,17.3,1.75,1.21,11.54,1.41,12.83,-10.44,-3.74,14.18,2.91
F000000ARY,14.44,1.36,0.97,8.93,1.84,12.37,-8.48,-6.13,4.15,-1.94
F0GBR068QV,14.44,1.36,0.97,8.93,1.84,12.37,-8.48,-6.13,4.15,-1.94
F00000R6QK,14.15,1.46,0.81,8.55,1.27,10.39,3.23,-4.9,0.28,0.52
F00000R6QL,14.15,1.46,0.81,8.55,1.27,10.39,3.23,-4.9,0.28,0.52
F00000RW5K,16.52,2.23,1.15,7.9,3.01,8.51,-0.54,-0.72,11,3.48
F00000RW5L,16.52,2.23,1.15,7.9,3.01,8.51,-0.54,-0.72,11,3.48
F0GBR04AUS,20.86,2.83,1.8,13.09,1.14,12.64,-0.6,-3.97,29.22,7.44
F0000110I4,20.86,2.83,1.8,13.09,1.14,12.64,-0.6,-3.97,29.22,7.44
F0GBR04DBB,20.86,2.83,1.8,13.09,1.14,12.64,-0.6,-3.97,29.22,7.44
F00000T88V,20.86,2.83,1.8,13.09,1.14,12.64,-0.6,-3.97,29.22,7.44
F00000WGOU,23.18,2.72,2.55,20.26,1.75,14.44,3.11,-1.15,-0.04,4.35
F00000T0NO,21.86,2.41,1.36,16.27,1.57,8.47,10,-1.68,18.55,0.33
F00000YIKF,21.86,2.41,1.36,16.27,1.57,8.47,10,-1.68,18.55,0.33
F000005GZZ,14.73,1.54,1.48,9.46,1.72,10,-0.72,-3.56,13.93,3.47
F000000LIO,14.73,1.54,1.48,9.46,1.72,10,-0.72,-3.56,13.93,3.47
F00000W1V5,14.73,1.54,1.48,9.46,1.72,10,-0.72,-3.56,13.93,3.47
F00000RUFA,14.73,1.54,1.48,9.46,1.72,10,-0.72,-3.56,13.93,3.47
F00000TD1R,14.73,1.54,1.48,9.46,1.72,10,-0.72,-3.56,13.93,3.47
F00000PSQ9,14.73,1.54,1.48,9.46,1.72,10,-0.72,-3.56,13.93,3.47
F00001019O,14.73,1.54,1.48,9.46,1.72,10,-0.72,-3.56,13.93,3.47
F00000ZK6Z,14.73,1.54,1.48,9.46,1.72,10,-0.72,-3.56,13.93,3.47
F00000PH03,14.73,1.54,1.48,9.46,1.72,10,-0.72,-3.56,13.93,3.47
F0GBR04B4Z,15.82,1.52,1.1,8.89,2.04,12.1,-6.15,-1.39,3.75,0.71
F00000MGH9,15.82,1.52,1.1,8.89,2.04,12.1,-6.15,-1.39,3.75,0.71
0P0000TF7I,15.82,1.52,1.1,8.89,2.04,12.1,-6.15,-1.39,3.75,0.71
F00000WJ15,15.82,1.52,1.1,8.89,2.04,12.1,-6.15,-1.39,3.75,0.71
F0GBR05SC4,15.25,1.67,1.17,7.98,2.7,12.76,-4.89,-2.38,6.2,-1.55
F00000ZSTR,23.87,3.29,2.81,17.94,1.81,8.66,-3.78,-1.21,2.46,6.38
F000002O8F,21.33,2.3,1.63,13.65,2,13.75,-10.27,-4.9,7.27,2.44
F000002O8D,21.33,2.3,1.63,13.65,2,13.75,-10.27,-4.9,7.27,2.44
F00000ZRHA,18.74,1.89,1.95,15.67,1.33,10.86,-9.79,-2.73,6.39,2.17
F000010AI9,18.74,1.89,1.95,15.67,1.33,10.86,-9.79,-2.73,6.39,2.17
F00000ZRHC,18.74,1.89,1.95,15.67,1.33,10.86,-9.79,-2.73,6.39,2.17
F00000ZRHF,18.74,1.89,1.95,15.67,1.33,10.86,-9.79,-2.73,6.39,2.17
F00000OWQW,23.18,3.02,2.76,16.49,2.01,12.65,-8.63,-1.13,15.45,3.8
F00000PSE0,23.18,3.02,2.76,16.49,2.01,12.65,-8.63,-1.13,15.45,3.8
F000000PDU,23.18,3.02,2.76,16.49,2.01,12.65,-8.63,-1.13,15.45,3.8
F0GBR04EF6,23.18,3.02,2.76,16.49,2.01,12.65,-8.63,-1.13,15.45,3.8
F00000ZL9D,23.18,3.02,2.76,16.49,2.01,12.65,-8.63,-1.13,15.45,3.8
F00000QJGT,18.29,2.17,1.17,8.76,1.29,12.78,-2.18,-2.04,39.64,5.81
F00000PSE1,18.29,2.17,1.17,8.76,1.29,12.78,-2.18,-2.04,39.64,5.81
F000001GHO,18.29,2.17,1.17,8.76,1.29,12.78,-2.18,-2.04,39.64,5.81
F00000033J,18.29,2.17,1.17,8.76,1.29,12.78,-2.18,-2.04,39.64,5.81
F00000PVP6,23.56,3.01,2.74,16.37,2.05,12,-5.42,-0.34,20.26,5.09
F00000PVP8,23.56,3.01,2.74,16.37,2.05,12,-5.42,-0.34,20.26,5.09
F00000PVP7,23.56,3.01,2.74,16.37,2.05,12,-5.42,-0.34,20.26,5.09
F000010AIS,23.48,2.89,2.53,15.1,2.2,10.6,-8.52,0.03,23.14,7.89
F00000UDM1,23.48,2.89,2.53,15.1,2.2,10.6,-8.52,0.03,23.14,7.89
F00000UDM2,23.48,2.89,2.53,15.1,2.2,10.6,-8.52,0.03,23.14,7.89
F00000QJXR,11.35,1.52,1.22,8.46,2.28,9.62,-6.14,-77,2.01,-56.57
F00000QJY5,11.35,1.52,1.22,8.46,2.28,9.62,-6.14,-77,2.01,-56.57
F0GBR0570I,11.35,1.52,1.22,8.46,2.28,9.62,-6.14,-77,2.01,-56.57
F0GBR04EFI,11.35,1.52,1.22,8.46,2.28,9.62,-6.14,-77,2.01,-56.57
