SecId,P_E,P_B,P_Sales,P_CashFlow,Dividend_Yield_Percent,Long_term_earning_Percent,Historical_earning_Percent,Sales_growth_percent,Cashflow_growth_percent,Book_value_growth_percent,Equity_Holding,Other_Holding,Assets_in_top10_holdings_percent,Reported_turnover_percent,Top3_sector_percent,Top5_sector_percent,Equity_Holding_Amount,giant_percent,large_percent,mid_percent,small_percent,micro_percent,Style,Style_5_Min,Style_5_Max,Yield,Yield_5_Min,Yield_5_Max,Momentum,Momentum_5_Min,Momentum_5_Max,Quality,Quality_5_Min,Quality_5_Max,Volatility,Volatility_5_Min,Volatility_5_Max,Liquidity,Liquidity_5_Min,Liquidity_5_Max,Size,Size_5_Min,Size_5_Max
F0GBR06W8Z,17.01,1.76,1.02,9.31,1.09,12.99,-2.08,-0.66,21.44,-0.39,161,40,21,191.21,57.84,84.89,5.06 Bil,5.07,19.74,46.51,23.59,0.34,18.77,3.72,28.88,88.01,79.53,96.5,2.51,1,6.76,15.73,8.37,35.05,7.8,5.17,36,13.48,12.61,79.11,18.29,14.71,25.63
F00000ZW98,17.01,1.76,1.02,9.31,1.09,12.99,-2.08,-0.66,21.44,-0.39,161,40,21,191.21,57.84,84.89,5.06 Bil,5.07,19.74,46.51,23.59,0.34,18.77,3.72,28.88,88.01,79.53,96.5,2.51,1,6.76,15.73,8.37,35.05,7.8,5.17,36,13.48,12.61,79.11,18.29,14.71,25.63
F00000ZW97,17.01,1.76,1.02,9.31,1.09,12.99,-2.08,-0.66,21.44,-0.39,161,40,21,191.21,57.84,84.89,5.06 Bil,5.07,19.74,46.51,23.59,0.34,18.77,3.72,28.88,88.01,79.53,96.5,2.51,1,6.76,15.73,8.37,35.05,7.8,5.17,36,13.48,12.61,79.11,18.29,14.71,25.63
F00000SKYU,17.01,1.76,1.02,9.31,1.09,12.99,-2.08,-0.66,21.44,-0.39,161,40,21,191.21,57.84,84.89,5.06 Bil,5.07,19.74,46.51,23.59,0.34,18.77,3.72,28.88,88.01,79.53,96.5,2.51,1,6.76,15.73,8.37,35.05,7.8,5.17,36,13.48,12.61,79.11,18.29,14.71,25.63
F00000YCWM,15.49,1.76,1.07,9.91,0.91,12.06,-1.9,-0.88,22.71,1.55,179,56,19,199.72,60.63,85.35,5.16 Bil,4.17,22.73,45.78,22.84,0.22,16.28,4.33,30.64,92.49,82.48,96.03,2.33,1,5.95,14.56,7.46,32.15,6.66,4.27,26.18,13.23,12.58,70.93,18.3,15.42,23.96
F000002DRM,15.49,1.76,1.07,9.91,0.91,12.06,-1.9,-0.88,22.71,1.55,179,56,19,199.72,60.63,85.35,5.16 Bil,4.17,22.73,45.78,22.84,0.22,16.28,4.33,30.64,92.49,82.48,96.03,2.33,1,5.95,14.56,7.46,32.15,6.66,4.27,26.18,13.23,12.58,70.93,18.3,15.42,23.96
F00000ZN4Z,15.49,1.76,1.07,9.91,0.91,12.06,-1.9,-0.88,22.71,1.55,179,56,19,199.72,60.63,85.35,5.16 Bil,4.17,22.73,45.78,22.84,0.22,16.28,4.33,30.64,92.49,82.48,96.03,2.33,1,5.95,14.56,7.46,32.15,6.66,4.27,26.18,13.23,12.58,70.93,18.3,15.42,23.96
F00000YCY2,16.34,2.16,0.84,6.55,0.53,18.24,-1.82,-4.45,36.92,-3.7,87,38,19,265.84,61.71,81.74,1.09 Bil,0,0.06,22.59,59.25,15.81,26.06,3.62,26.06,95.61,91.5,98.53,1,1,99.22,29.84,4.37,30.24,3.18,1,17.61,13.32,11.5,87.93,4.67,4.47,10.13
F00000ZR8G,16.34,2.16,0.84,6.55,0.53,18.24,-1.82,-4.45,36.92,-3.7,87,38,19,265.84,61.71,81.74,1.09 Bil,0,0.06,22.59,59.25,15.81,26.06,3.62,26.06,95.61,91.5,98.53,1,1,99.22,29.84,4.37,30.24,3.18,1,17.61,13.32,11.5,87.93,4.67,4.47,10.13
F0GBR05S8O,16.87,1.63,1.07,9.94,1.89,10.99,-9.86,-7.73,10.56,-2.85,"1,291",22,,-0.42,55.02,74.25,2.23 Bil,0,0,60.24,32.81,4.88,57.83,34.72,64.13,74.96,57.62,83.82,26.08,8.02,88.06,41.77,23.27,54.14,19.95,7.45,26.01,61.69,44.96,87.16,9.23,7.98,10.81
F0GBR06140,16.87,1.63,1.07,9.94,1.89,10.99,-9.86,-7.73,10.56,-2.85,"1,291",22,,-0.42,55.02,74.25,2.23 Bil,0,0,60.24,32.81,4.88,57.83,34.72,64.13,74.96,57.62,83.82,26.08,8.02,88.06,41.77,23.27,54.14,19.95,7.45,26.01,61.69,44.96,87.16,9.23,7.98,10.81
F0GBR0573O,16.87,1.63,1.07,9.94,1.89,10.99,-9.86,-7.73,10.56,-2.85,"1,291",22,,-0.42,55.02,74.25,2.23 Bil,0,0,60.24,32.81,4.88,57.83,34.72,64.13,74.96,57.62,83.82,26.08,8.02,88.06,41.77,23.27,54.14,19.95,7.45,26.01,61.69,44.96,87.16,9.23,7.98,10.81
F0000023MU,11.23,1.03,0.85,5.91,2.51,10.45,-10.55,-6.27,2.61,-1.74,172,9,,29.21,55.61,76.05,34.63 Bil,34.35,53.01,11.97,0.17,0,92.83,89.03,97.86,23.32,5.63,24.85,38.12,11.55,94.22,85.67,44.45,85.67,32.48,17.46,80.43,14,12.45,40.06,63.83,54.29,81.82
F000002J9J,11.23,1.03,0.85,5.91,2.51,10.45,-10.55,-6.27,2.61,-1.74,172,9,,29.21,55.61,76.05,34.63 Bil,34.35,53.01,11.97,0.17,0,92.83,89.03,97.86,23.32,5.63,24.85,38.12,11.55,94.22,85.67,44.45,85.67,32.48,17.46,80.43,14,12.45,40.06,63.83,54.29,81.82
F0000023MS,11.23,1.03,0.85,5.91,2.51,10.45,-10.55,-6.27,2.61,-1.74,172,9,,29.21,55.61,76.05,34.63 Bil,34.35,53.01,11.97,0.17,0,92.83,89.03,97.86,23.32,5.63,24.85,38.12,11.55,94.22,85.67,44.45,85.67,32.48,17.46,80.43,14,12.45,40.06,63.83,54.29,81.82
F00000SJXW,22.64,2.88,1.54,12.85,0.77,11.12,-1.1,-1.78,34.34,-3.3,68,17,31,105.33,70.68,87.28,8.85 Bil,18.55,22.19,21.24,18.83,13.68,32.67,24.37,86.66,90.59,23.63,93.78,15.22,10.52,90.43,26.95,21.9,76.23,16.17,11.63,84.52,28.34,9.92,59.5,22.75,17.55,84.81
F00000SJXX,21.22,2.47,2.16,14.45,1.29,12.5,-11.01,-0.59,10.31,5.71,50,5,44,142.93,55.54,78.06,10.53 Bil,12.22,37.01,32.69,12.47,2.94,17.13,10.04,70.76,90.05,41.33,99.48,6.79,2.54,81.79,34.46,9.66,65.66,14.29,7.29,56.34,20.77,12.03,87.26,30.47,29.18,41.67
F000000ITQ,25.81,3.68,3.36,21.7,1.48,9.33,-5.98,0.5,7.58,5.82,70,13,31,242.82,53.7,77.05,24.18 Bil,26.94,42.46,24.87,1.08,0,17.44,5.54,31.78,80.96,76.46,90.23,89.6,13.79,90.51,22.89,11.24,63.59,90.22,53.77,95.1,84.15,60.84,90.22,45.34,40.57,53.57
F0000107PE,25.81,3.68,3.36,21.7,1.48,9.33,-5.98,0.5,7.58,5.82,70,13,31,242.82,53.7,77.05,24.18 Bil,26.94,42.46,24.87,1.08,0,17.44,5.54,31.78,80.96,76.46,90.23,89.6,13.79,90.51,22.89,11.24,63.59,90.22,53.77,95.1,84.15,60.84,90.22,45.34,40.57,53.57
F00000WNYB,20.37,2.5,2.09,22.64,1.43,10.9,-7.54,-2.04,15.24,6.08,51,6,36,,58.88,81.46,4.02 Bil,0,0,80.56,15.98,0,20.17,3.11,23.25,86.63,71.26,98.94,32.63,14.47,89.03,29.72,12.28,46.21,25.33,17.08,39.79,37.85,27.89,85.1,15.04,7.31,18.89
F0GBR052FV,15.51,1.8,1.41,10.83,2.27,10.08,-1.55,-2.95,7.61,0.56,147,10,22,260.33,47.82,68.33,39.66 Bil,43.07,36.39,19.41,0.11,0.02,51.28,39.42,71.4,33.76,16.09,43.33,35.51,18.42,63.14,35.51,19.82,69.35,69.77,31.61,79.53,64.6,27.07,66.02,65.52,40.26,72.23
F0GBR05SLX,15.51,1.8,1.41,10.83,2.27,10.08,-1.55,-2.95,7.61,0.56,147,10,22,260.33,47.82,68.33,39.66 Bil,43.07,36.39,19.41,0.11,0.02,51.28,39.42,71.4,33.76,16.09,43.33,35.51,18.42,63.14,35.51,19.82,69.35,69.77,31.61,79.53,64.6,27.07,66.02,65.52,40.26,72.23
F00000PBLO,34.23,4.89,3.88,20.59,0.83,13.27,3.72,6.46,28.3,9.03,35,48,52,-10.99,76.44,93.08,19.77 Bil,20.01,39.65,35.36,4.46,0.04,4.19,2.48,11.03,94.82,93.38,98.1,19.03,3.79,45.84,26.31,13.86,46.03,57.59,19.69,79.16,85.03,62.65,94.62,39.31,22.23,41.86
F000001A8A,14.17,1.34,0.98,7.04,1.89,10.49,-7.62,-6.68,12.08,0.14,48,17,28,68.87,57.86,78.37,16.76 Bil,22.83,39.26,27.15,5.93,0.07,86.18,61.9,92.65,57.45,14.18,58.22,42.37,26.33,96.4,91,79.5,93.7,32.63,15.01,49.84,26.34,14.72,44.3,36.59,30.91,40.55
F00000OQRQ,37.01,4.76,5.79,29.03,0.73,12.97,-11.17,-0.39,-0.54,11.27,23,1,46,118.01,84.48,100,47.97 Bil,30.82,37.76,11.28,0,0,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000NMLN,37.01,4.76,5.79,29.03,0.73,12.97,-11.17,-0.39,-0.54,11.27,23,1,46,118.01,84.48,100,47.97 Bil,30.82,37.76,11.28,0,0,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000VWZ1,37.01,4.76,5.79,29.03,0.73,12.97,-11.17,-0.39,-0.54,11.27,23,1,46,118.01,84.48,100,47.97 Bil,30.82,37.76,11.28,0,0,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F0000001N2,15.43,1.72,1.16,9.36,2.76,9.48,-7.31,-2.91,-2.25,1.64,93,3,27,6.75,47.04,67.8,31.39 Bil,46.9,24.69,24.46,1.29,0,71.59,52.52,82.85,34.62,19.6,62.73,37.55,3.29,70.99,65.57,21.45,80.15,61.54,19.46,68.73,34.21,17.46,79.7,59.22,22.31,81.35
F00000WRBU,21.04,2.31,2.17,19.71,1.62,9.63,-9.7,-0.6,-0.91,2.97,48,2,36,,46.9,70.29,37.64 Bil,40.69,49.46,7.48,0,0,28.46,21.41,67.82,75.83,47.32,81.19,76.95,23.04,85.55,41.89,19.29,51.81,81.81,41.35,92.46,67.23,30.55,82.83,66.07,60.51,74.96
F00000X9U5,21.04,2.31,2.17,19.71,1.62,9.63,-9.7,-0.6,-0.91,2.97,48,2,36,,46.9,70.29,37.64 Bil,40.69,49.46,7.48,0,0,28.46,21.41,67.82,75.83,47.32,81.19,76.95,23.04,85.55,41.89,19.29,51.81,81.81,41.35,92.46,67.23,30.55,82.83,66.07,60.51,74.96
F0GBR04VEY,15.78,2.22,1.66,12.15,2.28,13.25,-4.9,-2.97,3.33,0.87,108,1,30,19.89,43.83,66.61,31.21 Bil,39.65,28.01,23.46,1.35,0.17,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
0P00000WGC,15.78,2.22,1.66,12.15,2.28,13.25,-4.9,-2.97,3.33,0.87,108,1,30,19.89,43.83,66.61,31.21 Bil,39.65,28.01,23.46,1.35,0.17,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
0P00000WGN,15.78,2.22,1.66,12.15,2.28,13.25,-4.9,-2.97,3.33,0.87,108,1,30,19.89,43.83,66.61,31.21 Bil,39.65,28.01,23.46,1.35,0.17,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
0P00000WGD,15.78,2.22,1.66,12.15,2.28,13.25,-4.9,-2.97,3.33,0.87,108,1,30,19.89,43.83,66.61,31.21 Bil,39.65,28.01,23.46,1.35,0.17,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
F00000Q2HD,15.78,2.22,1.66,12.15,2.28,13.25,-4.9,-2.97,3.33,0.87,108,1,30,19.89,43.83,66.61,31.21 Bil,39.65,28.01,23.46,1.35,0.17,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
0P00012S7B,15.78,2.22,1.66,12.15,2.28,13.25,-4.9,-2.97,3.33,0.87,108,1,30,19.89,43.83,66.61,31.21 Bil,39.65,28.01,23.46,1.35,0.17,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
0P00012S7C,15.78,2.22,1.66,12.15,2.28,13.25,-4.9,-2.97,3.33,0.87,108,1,30,19.89,43.83,66.61,31.21 Bil,39.65,28.01,23.46,1.35,0.17,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
0P00017U6H,15.78,2.22,1.66,12.15,2.28,13.25,-4.9,-2.97,3.33,0.87,108,1,30,19.89,43.83,66.61,31.21 Bil,39.65,28.01,23.46,1.35,0.17,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
0P00012S7D,15.78,2.22,1.66,12.15,2.28,13.25,-4.9,-2.97,3.33,0.87,108,1,30,19.89,43.83,66.61,31.21 Bil,39.65,28.01,23.46,1.35,0.17,35.79,35.79,86.11,37.06,15.08,51.44,61.04,29.95,90.81,41.47,41.47,91.91,57.5,27.97,71.4,56.43,29.18,69.73,61.17,53.28,69.97
F0GBR04F8U,21.25,2.39,2.63,20.73,1.08,9.77,-4.61,-16.12,16.44,6.19,55,19,44,407.74,52.61,76.01,4.18 Bil,0,13.08,63.34,15.08,2.06,22.39,7.18,51.63,93.86,86.26,100,19.99,8.46,95.29,65.02,11.41,87.1,16.1,2.88,43.49,15.66,7.67,95.45,18.23,9.7,18.23
F0GBR04F8W,30.78,3.92,3.44,22.72,0.68,14.3,5.52,-4.52,17.89,13.2,130,35,12,323.16,67.84,89.09,20.54 Bil,24.29,26.7,26.61,0.52,1.78,14.68,14.68,73.76,86.9,68.54,97.08,36.46,7.84,95.32,28.21,24.23,94.66,25.08,6.11,63.73,67.6,7.04,90.26,40.01,24.62,57.96
F0GBR04NSH,30.91,4.8,4.19,24.33,0.81,14.59,-6.93,0.37,1.8,9.75,46,36,38,214.84,64.94,89.56,32.07 Bil,31.85,38.53,23.67,2.01,0,10.19,5.86,39.36,94.27,76.84,96.93,67.41,5.3,96.15,28.8,9.41,78.2,34.61,11.45,78.71,70.58,30.14,86.87,56.1,35.02,56.1
F00000QP3R,30.91,4.8,4.19,24.33,0.81,14.59,-6.93,0.37,1.8,9.75,46,36,38,214.84,64.94,89.56,32.07 Bil,31.85,38.53,23.67,2.01,0,10.19,5.86,39.36,94.27,76.84,96.93,67.41,5.3,96.15,28.8,9.41,78.2,34.61,11.45,78.71,70.58,30.14,86.87,56.1,35.02,56.1
F00000ZCZD,30.91,4.8,4.19,24.33,0.81,14.59,-6.93,0.37,1.8,9.75,46,36,38,214.84,64.94,89.56,32.07 Bil,31.85,38.53,23.67,2.01,0,10.19,5.86,39.36,94.27,76.84,96.93,67.41,5.3,96.15,28.8,9.41,78.2,34.61,11.45,78.71,70.58,30.14,86.87,56.1,35.02,56.1
F00000QP5S,27.07,3.18,2.54,21.41,1.19,14.37,-15.27,-13.58,3.77,1.02,126,58,1,457.53,72.58,87.84,14.88 Bil,13.7,22.42,17.1,0.54,1.75,29.57,20.13,51.55,80.54,71.81,90.74,86.13,29.26,97.05,29.09,25.75,94.75,21.15,7.56,38.17,22.8,6.6,90.25,37.55,24.53,49.69
F00000YXEW,4.35,0.91,0.5,2.31,1.36,27.9,-9.83,-20.98,14.27,-11.78,55,1,43,,76.35,92.68,1.27 Bil,1.06,3.84,11.98,49.36,25.98,97.18,90.44,98.95,80.94,17.05,80.94,44.75,36.09,100,86.07,56.01,94.32,4.97,2.37,9.7,26.51,13.3,87.93,5.78,3.73,16.16
F0GBR04M0B,30.73,4.97,3.66,20.25,1,11.81,2.96,2.32,7.22,11.42,39,1,45,-25.55,66.82,91.42,47.08 Bil,46.17,29.9,21.27,0,0,8.35,2.27,12.71,88.55,87.11,97.44,24.98,7.96,91.99,15.78,4.17,19.31,82.69,26.77,95.98,84.57,40.87,90.14,76.28,53.89,76.28
F00000NPQS,30.73,4.97,3.66,20.25,1,11.81,2.96,2.32,7.22,11.42,39,1,45,-25.55,66.82,91.42,47.08 Bil,46.17,29.9,21.27,0,0,8.35,2.27,12.71,88.55,87.11,97.44,24.98,7.96,91.99,15.78,4.17,19.31,82.69,26.77,95.98,84.57,40.87,90.14,76.28,53.89,76.28
F00000O4YW,30.73,4.97,3.66,20.25,1,11.81,2.96,2.32,7.22,11.42,39,1,45,-25.55,66.82,91.42,47.08 Bil,46.17,29.9,21.27,0,0,8.35,2.27,12.71,88.55,87.11,97.44,24.98,7.96,91.99,15.78,4.17,19.31,82.69,26.77,95.98,84.57,40.87,90.14,76.28,53.89,76.28
F00000QVC3,30.73,4.97,3.66,20.25,1,11.81,2.96,2.32,7.22,11.42,39,1,45,-25.55,66.82,91.42,47.08 Bil,46.17,29.9,21.27,0,0,8.35,2.27,12.71,88.55,87.11,97.44,24.98,7.96,91.99,15.78,4.17,19.31,82.69,26.77,95.98,84.57,40.87,90.14,76.28,53.89,76.28
F0000109PF,31.82,5.23,3.7,20.86,0.95,12.34,4.26,1.81,6.63,9.72,36,1,43,-36.5,71.01,93.22,35.58 Bil,41.61,34.62,20.44,0,0,7.3,1,11.48,89.73,87.18,98.19,23.27,5.38,89.94,11.52,3.29,14.03,76.31,23.82,94.18,80.61,35.59,93.88,71.64,48.62,71.64
F00000WTU2,31.82,5.23,3.7,20.86,0.95,12.34,4.26,1.81,6.63,9.72,36,1,43,-36.5,71.01,93.22,35.58 Bil,41.61,34.62,20.44,0,0,7.3,1,11.48,89.73,87.18,98.19,23.27,5.38,89.94,11.52,3.29,14.03,76.31,23.82,94.18,80.61,35.59,93.88,71.64,48.62,71.64
F00000WTU3,31.82,5.23,3.7,20.86,0.95,12.34,4.26,1.81,6.63,9.72,36,1,43,-36.5,71.01,93.22,35.58 Bil,41.61,34.62,20.44,0,0,7.3,1,11.48,89.73,87.18,98.19,23.27,5.38,89.94,11.52,3.29,14.03,76.31,23.82,94.18,80.61,35.59,93.88,71.64,48.62,71.64
F000005MUA,29.69,5.97,3.03,19.21,0.71,15.38,6.84,10.54,29.67,9.13,39,1,51,-13.65,65.64,86.65,17.53 Bil,21.38,28.98,40.49,3.41,0.75,2.91,1,3.69,96.49,92.97,99.66,8.96,3.03,90.64,42.13,7.57,43.35,31.64,2.64,46.42,18.84,6.84,78.68,38.43,20.91,38.43
F00000SSUQ,29.69,5.97,3.03,19.21,0.71,15.38,6.84,10.54,29.67,9.13,39,1,51,-13.65,65.64,86.65,17.53 Bil,21.38,28.98,40.49,3.41,0.75,2.91,1,3.69,96.49,92.97,99.66,8.96,3.03,90.64,42.13,7.57,43.35,31.64,2.64,46.42,18.84,6.84,78.68,38.43,20.91,38.43
F00000QTGM,29.69,5.97,3.03,19.21,0.71,15.38,6.84,10.54,29.67,9.13,39,1,51,-13.65,65.64,86.65,17.53 Bil,21.38,28.98,40.49,3.41,0.75,2.91,1,3.69,96.49,92.97,99.66,8.96,3.03,90.64,42.13,7.57,43.35,31.64,2.64,46.42,18.84,6.84,78.68,38.43,20.91,38.43
F00000ZD3G,29.69,5.97,3.03,19.21,0.71,15.38,6.84,10.54,29.67,9.13,39,1,51,-13.65,65.64,86.65,17.53 Bil,21.38,28.98,40.49,3.41,0.75,2.91,1,3.69,96.49,92.97,99.66,8.96,3.03,90.64,42.13,7.57,43.35,31.64,2.64,46.42,18.84,6.84,78.68,38.43,20.91,38.43
F0GBR04M0F,31.69,5.89,2.98,19.22,0.55,14.01,8.27,9.65,25.32,11.99,40,1,44,-58.92,74.02,94.94,5.22 Bil,0,8.38,69.63,11.82,0.36,4.53,1,6.18,97.46,96.69,99.58,14.57,2.27,90.11,26.19,4.18,43.39,20.82,5.1,35.09,23.46,17.96,86.73,19.87,15.7,22.39
F00000T2PB,31.69,5.89,2.98,19.22,0.55,14.01,8.27,9.65,25.32,11.99,40,1,44,-58.92,74.02,94.94,5.22 Bil,0,8.38,69.63,11.82,0.36,4.53,1,6.18,97.46,96.69,99.58,14.57,2.27,90.11,26.19,4.18,43.39,20.82,5.1,35.09,23.46,17.96,86.73,19.87,15.7,22.39
F000010KFF,31.69,5.89,2.98,19.22,0.55,14.01,8.27,9.65,25.32,11.99,40,1,44,-58.92,74.02,94.94,5.22 Bil,0,8.38,69.63,11.82,0.36,4.53,1,6.18,97.46,96.69,99.58,14.57,2.27,90.11,26.19,4.18,43.39,20.82,5.1,35.09,23.46,17.96,86.73,19.87,15.7,22.39
F00000THEC,30.73,4.97,3.66,20.25,1,11.81,2.96,2.32,7.22,11.42,39,1,45,-25.55,66.82,91.42,47.08 Bil,46.17,29.9,21.27,0,0,8.35,2.27,12.71,88.55,87.11,97.44,24.98,7.96,91.99,15.78,4.17,19.31,82.69,26.77,95.98,84.57,40.87,90.14,76.28,53.89,76.28
F00000YENN,16.68,1.59,1.45,9.84,1.59,10.61,-7.96,-3.91,2.95,-0.28,54,26,29,,49.66,70.39,37.55 Bil,38.39,48.14,8.61,0,0,68.48,29.58,68.48,70.32,57.2,82.47,47.11,17.23,76.92,82.02,30.86,82.02,36.83,25.11,61.78,25.29,15.67,47.88,67.15,42.73,67.15
F00000Z4XP,37.01,4.76,5.79,29.03,0.73,12.97,-11.17,-0.39,-0.54,11.27,23,1,46,118.01,84.48,100,47.97 Bil,30.82,37.76,11.28,0,0,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000Z4XQ,37.01,4.76,5.79,29.03,0.73,12.97,-11.17,-0.39,-0.54,11.27,23,1,46,118.01,84.48,100,47.97 Bil,30.82,37.76,11.28,0,0,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000Z4XN,37.01,4.76,5.79,29.03,0.73,12.97,-11.17,-0.39,-0.54,11.27,23,1,46,118.01,84.48,100,47.97 Bil,30.82,37.76,11.28,0,0,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000Z4XO,37.01,4.76,5.79,29.03,0.73,12.97,-11.17,-0.39,-0.54,11.27,23,1,46,118.01,84.48,100,47.97 Bil,30.82,37.76,11.28,0,0,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000NMLP,37.01,4.76,5.79,29.03,0.73,12.97,-11.17,-0.39,-0.54,11.27,23,1,46,118.01,84.48,100,47.97 Bil,30.82,37.76,11.28,0,0,14.76,2.33,19.69,93.01,59.72,95.94,30.66,6.15,84.99,35.16,3.36,46.06,76.55,26.32,83.57,80.4,16.44,91.85,58.25,33.2,61.5
F00000NPGA,26.29,3.85,2.53,21.85,0.94,10.62,2.7,0.81,-1.99,1.38,35,77,40,75,65.73,87.38,21.92 Bil,28.87,42.45,26.25,1.59,0,12.39,5.65,20.01,95.18,75.27,95.18,10.93,6.68,76.36,32.87,22.84,58.03,45.59,8.02,65,49.43,12.52,71.76,45.1,29.36,48.41
F00000NPG8,26.29,3.85,2.53,21.85,0.94,10.62,2.7,0.81,-1.99,1.38,35,77,40,75,65.73,87.38,21.92 Bil,28.87,42.45,26.25,1.59,0,12.39,5.65,20.01,95.18,75.27,95.18,10.93,6.68,76.36,32.87,22.84,58.03,45.59,8.02,65,49.43,12.52,71.76,45.1,29.36,48.41
F0000102PG,26.29,3.85,2.53,21.85,0.94,10.62,2.7,0.81,-1.99,1.38,35,77,40,75,65.73,87.38,21.92 Bil,28.87,42.45,26.25,1.59,0,12.39,5.65,20.01,95.18,75.27,95.18,10.93,6.68,76.36,32.87,22.84,58.03,45.59,8.02,65,49.43,12.52,71.76,45.1,29.36,48.41
F00000NPL6,26.29,3.85,2.53,21.85,0.94,10.62,2.7,0.81,-1.99,1.38,35,77,40,75,65.73,87.38,21.92 Bil,28.87,42.45,26.25,1.59,0,12.39,5.65,20.01,95.18,75.27,95.18,10.93,6.68,76.36,32.87,22.84,58.03,45.59,8.02,65,49.43,12.52,71.76,45.1,29.36,48.41
F00000NPL7,26.29,3.85,2.53,21.85,0.94,10.62,2.7,0.81,-1.99,1.38,35,77,40,75,65.73,87.38,21.92 Bil,28.87,42.45,26.25,1.59,0,12.39,5.65,20.01,95.18,75.27,95.18,10.93,6.68,76.36,32.87,22.84,58.03,45.59,8.02,65,49.43,12.52,71.76,45.1,29.36,48.41
F00000PQUA,21.05,3.18,2.67,15.8,1.54,9.45,-2.33,-5.11,-7.15,-0.34,35,98,39,39,56.42,87.18,29.36 Bil,33.86,45.52,18.88,0,0,30,7.75,39.64,82.6,74.01,91.44,28.75,13.6,82.06,76.57,36.16,77.09,47.66,10.88,80.19,47.54,10.75,51.71,56.72,47.67,68.75
F00000PNTP,21.05,3.18,2.67,15.8,1.54,9.45,-2.33,-5.11,-7.15,-0.34,35,98,39,39,56.42,87.18,29.36 Bil,33.86,45.52,18.88,0,0,30,7.75,39.64,82.6,74.01,91.44,28.75,13.6,82.06,76.57,36.16,77.09,47.66,10.88,80.19,47.54,10.75,51.71,56.72,47.67,68.75
F00000T50I,21.05,3.18,2.67,15.8,1.54,9.45,-2.33,-5.11,-7.15,-0.34,35,98,39,39,56.42,87.18,29.36 Bil,33.86,45.52,18.88,0,0,30,7.75,39.64,82.6,74.01,91.44,28.75,13.6,82.06,76.57,36.16,77.09,47.66,10.88,80.19,47.54,10.75,51.71,56.72,47.67,68.75
F00000MJJH,21.05,3.18,2.67,15.8,1.54,9.45,-2.33,-5.11,-7.15,-0.34,35,98,39,39,56.42,87.18,29.36 Bil,33.86,45.52,18.88,0,0,30,7.75,39.64,82.6,74.01,91.44,28.75,13.6,82.06,76.57,36.16,77.09,47.66,10.88,80.19,47.54,10.75,51.71,56.72,47.67,68.75
F00000U49J,21.05,3.18,2.67,15.8,1.54,9.45,-2.33,-5.11,-7.15,-0.34,35,98,39,39,56.42,87.18,29.36 Bil,33.86,45.52,18.88,0,0,30,7.75,39.64,82.6,74.01,91.44,28.75,13.6,82.06,76.57,36.16,77.09,47.66,10.88,80.19,47.54,10.75,51.71,56.72,47.67,68.75
