SecId,Style,Style_5_Min,Style_5_Max,Yield,Yield_5_Min,Yield_5_Max,Momentum,Momentum_5_Min,Momentum_5_Max,Quality,Quality_5_Min,Quality_5_Max,Volatility,Volatility_5_Min,Volatility_5_Max,Liquidity,Liquidity_5_Min,Liquidity_5_Max,Size,Size_5_Min,Size_5_Max
F00000V340,70.95,28.51,74.43,27.04,13.76,38.9,82.03,28.18,92.02,77.27,32.89,78.83,29.9,15.57,74.75,35.25,17.69,88.93,32.17,32.17,61.49
F000010646,75.46,65.46,85.24,30.56,9.1,34.14,60.84,18.55,90.05,86.64,48.65,92.06,24.45,19.38,67.64,23.94,21.78,76.01,45.49,42.63,70.29
F000010645,75.46,65.46,85.24,30.56,9.1,34.14,60.84,18.55,90.05,86.64,48.65,92.06,24.45,19.38,67.64,23.94,21.78,76.01,45.49,42.63,70.29
F00000ZIAF,63.93,57.5,78.66,32.32,10.41,34.36,61.38,15.43,76.78,71.34,55.58,82.31,28.17,19.39,66.81,41.48,29,82.8,45.95,41.66,62.42
F00000ZIAE,63.93,57.5,78.66,32.32,10.41,34.36,61.38,15.43,76.78,71.34,55.58,82.31,28.17,19.39,66.81,41.48,29,82.8,45.95,41.66,62.42
F00000Q5I5,83.52,25.36,89.42,62.03,27.12,82.13,20.27,3.64,97.19,91.79,27.42,94.89,5.74,3.62,45.07,31.03,11.69,74.01,15.65,13.37,50.62
F0000003OY,83.52,25.36,89.42,62.03,27.12,82.13,20.27,3.64,97.19,91.79,27.42,94.89,5.74,3.62,45.07,31.03,11.69,74.01,15.65,13.37,50.62
F0000023DN,83.52,25.36,89.42,62.03,27.12,82.13,20.27,3.64,97.19,91.79,27.42,94.89,5.74,3.62,45.07,31.03,11.69,74.01,15.65,13.37,50.62
F00000WYQ6,91.27,26.42,94.36,24.91,6.9,82.78,75.02,34.33,99,91.16,12.27,95.36,16.62,1,38.58,20.27,13.6,94.51,33.03,8.4,33.31
F00000ZSIC,70.88,60.8,79.98,19.1,9.17,26.65,85.53,24.55,92.64,74.27,52.49,85.66,30.3,11.94,50.58,30.95,18.83,80.27,25.5,24.71,31.56
F00000NGBP,73.22,66.45,82.98,19.51,6.74,26.14,80.61,20.95,84.86,88.63,68.27,90.09,36.65,18.09,89.43,40.46,26.23,92.07,69.04,62.52,87.42
F0GBR04C33,73.22,66.45,82.98,19.51,6.74,26.14,80.61,20.95,84.86,88.63,68.27,90.09,36.65,18.09,89.43,40.46,26.23,92.07,69.04,62.52,87.42
F00000NDUO,89.62,80.54,97.27,20.2,4.4,32.05,68.09,32.42,94.45,96.86,50,97.63,32.67,17.19,68.38,48.02,18.21,87.66,41.08,38.25,89.83
F00000NDUQ,89.62,80.54,97.27,20.2,4.4,32.05,68.09,32.42,94.45,96.86,50,97.63,32.67,17.19,68.38,48.02,18.21,87.66,41.08,38.25,89.83
F00000NDUS,89.62,80.54,97.27,20.2,4.4,32.05,68.09,32.42,94.45,96.86,50,97.63,32.67,17.19,68.38,48.02,18.21,87.66,41.08,38.25,89.83
F00000OEPS,89.62,80.54,97.27,20.2,4.4,32.05,68.09,32.42,94.45,96.86,50,97.63,32.67,17.19,68.38,48.02,18.21,87.66,41.08,38.25,89.83
F00000Y64S,65.23,31.21,65.23,77.52,51.1,81.46,56.12,5.04,90.69,19.45,7.47,19.69,15.22,3.76,20.93,46.41,34.16,92.64,11.63,5.68,12.42
F00000ZSJQ,65.23,31.21,65.23,77.52,51.1,81.46,56.12,5.04,90.69,19.45,7.47,19.69,15.22,3.76,20.93,46.41,34.16,92.64,11.63,5.68,12.42
F00000Y64U,65.23,31.21,65.23,77.52,51.1,81.46,56.12,5.04,90.69,19.45,7.47,19.69,15.22,3.76,20.93,46.41,34.16,92.64,11.63,5.68,12.42
F00000VAJU,86.02,81.88,95.65,11.21,3.47,23.93,84.6,15.58,96.48,77.89,42.8,91.5,59.35,4.76,65.51,44.56,20.09,93.2,48.93,15.12,48.93
F000015ID4,86.22,82.33,95.87,11.17,3.46,23.83,84.63,15.96,96.43,78.16,42.48,91.55,59.36,4.82,65.68,44.58,21.5,93.37,48.86,15.31,48.86
F00000VAJV,86.22,82.33,95.87,11.17,3.46,23.83,84.63,15.96,96.43,78.16,42.48,91.55,59.36,4.82,65.68,44.58,21.5,93.37,48.86,15.31,48.86
F000002K4L,86.26,82.09,95.95,11.18,3.4,22.67,84.59,27.71,99.02,78.15,12.5,87.03,59.19,4.59,59.52,44.62,19.81,93.24,48.88,15.39,48.88
F00000PNGB,69.8,26.36,79.92,91.54,65.18,95.2,6.95,2.62,95.03,48.12,9.22,70.33,5.44,2.14,35.51,27.46,14.37,92.82,7.27,4.35,9.86
F00000PNGD,69.8,26.36,79.92,91.54,65.18,95.2,6.95,2.62,95.03,48.12,9.22,70.33,5.44,2.14,35.51,27.46,14.37,92.82,7.27,4.35,9.86
F0GBR06NJY,4.88,3.18,15.67,98.64,84.15,98.99,6.92,1,92.7,13.67,5.29,28.84,9.33,2.11,25.55,27.26,4.45,76.62,13.88,11.66,16.37
F0GBR054FA,57.21,47.36,98.4,44.97,11.57,52.23,81.2,19.65,98.84,79.4,61.42,95.43,31.17,2.32,47.92,44.4,8.63,80.43,38.14,15.76,49.82
F000010FG9,74.08,70.56,82.27,36.63,11.17,47.88,54,19.82,87.67,85.5,74.32,87.98,24.48,13.89,51.34,24.24,17.6,72.21,41.35,40.2,53.77
F00000PQ7Q,14.58,7.65,60.51,74.91,23.43,80.69,33.52,12.46,83.46,34.41,11.5,77.23,33.36,7.8,94.83,50.59,27.04,91.38,37.41,25.15,64.05
F00000SJTP,14.58,7.65,60.51,74.91,23.43,80.69,33.52,12.46,83.46,34.41,11.5,77.23,33.36,7.8,94.83,50.59,27.04,91.38,37.41,25.15,64.05
F000010FG8,83.75,80.2,91.79,22.96,5.55,29.11,33.52,33.52,93.15,86.2,74.58,90.5,18.17,7.15,35.56,19.37,12.04,55.91,26.84,24.7,45.82
F0GBR054F9,68.72,62.1,81.4,28.57,11.71,39.82,73.94,24.57,83.85,83.72,50.42,85.45,29.68,14.41,81.3,36.65,28.06,89.65,47.57,44.45,64.98
F00000SJTF,81.27,65.67,87.69,15.24,11.54,22.83,65.85,20.42,91.28,79.73,75.16,88.92,29.75,18.34,78.01,21.28,21.28,84.13,34.84,34.63,50.22
F00000SJYC,83.83,23.7,89.91,17.97,9.18,50.24,79.16,8.58,93.66,83.41,79.05,96.04,40.91,23.88,98.43,34.26,20.77,92.57,52.56,48.9,72.22
F00000PSR4,58.59,43.82,91.49,45.92,24.24,66.68,23.6,14.21,98.52,71.58,32.68,80.49,13.03,5.23,43.6,19.93,14.68,89.83,23.82,19.58,26.99
F00000SJTH,58.59,43.82,91.49,45.92,24.24,66.68,23.6,14.21,98.52,71.58,32.68,80.49,13.03,5.23,43.6,19.93,14.68,89.83,23.82,19.58,26.99
F00000NQA0,88.82,56.18,91.81,14.3,6.33,22.75,83.39,17.88,91.36,77.01,53.43,89.55,32.9,16.8,90.3,61.35,26.63,91.08,39.43,38.85,53.29
F00000SFYK,88.82,56.18,91.81,14.3,6.33,22.75,83.39,17.88,91.36,77.01,53.43,89.55,32.9,16.8,90.3,61.35,26.63,91.08,39.43,38.85,53.29
F0GBR05YU2,88.82,56.18,91.81,14.3,6.33,22.75,83.39,17.88,91.36,77.01,53.43,89.55,32.9,16.8,90.3,61.35,26.63,91.08,39.43,38.85,53.29
F00000NQA2,9.67,2.02,44.73,93.13,64.52,94.95,48.29,3.77,87.51,4.05,3.51,46.06,13.01,4.7,39.11,35.09,22.75,91.68,11.95,11.95,16.81
F000005GE0,9.67,2.02,44.73,93.13,64.52,94.95,48.29,3.77,87.51,4.05,3.51,46.06,13.01,4.7,39.11,35.09,22.75,91.68,11.95,11.95,16.81
F00000GVNO,69.08,61.98,81.99,27.15,10.73,34.7,75.07,23.4,84.58,84.38,48.52,85.93,30.63,14.96,79.98,35.68,26.59,89.68,49.65,46.1,68.31
F00000X14V,55.77,52.9,68.1,34.71,20.72,37.46,61.79,33.02,72.12,67.18,58.01,72.35,47.13,33.36,73.24,52.64,41.52,80.63,68.28,60.46,73.25
F0000108A6,55.77,52.9,68.1,34.71,20.72,37.46,61.79,33.02,72.12,67.18,58.01,72.35,47.13,33.36,73.24,52.64,41.52,80.63,68.28,60.46,73.25
F000010AB6,36.82,15.75,39.36,58.41,55.99,75.68,86.91,12.13,95.83,66.88,41.88,87.91,65.79,29.64,94.47,47.93,33.53,90,43.91,40.31,70.75
F00000PGEJ,36.82,15.75,39.36,58.41,55.99,75.68,86.91,12.13,95.83,66.88,41.88,87.91,65.79,29.64,94.47,47.93,33.53,90,43.91,40.31,70.75
F000010AB8,36.82,15.75,39.36,58.41,55.99,75.68,86.91,12.13,95.83,66.88,41.88,87.91,65.79,29.64,94.47,47.93,33.53,90,43.91,40.31,70.75
F00000GVNQ,69.04,61.68,81.38,28.53,12.47,37.41,74.66,24.36,83.95,83.26,48.48,85.23,29.25,14.51,80.7,36.62,28.57,89.58,46.97,43.69,64.11
F00000H6L3,46.66,29.68,83.38,33.14,19.04,51.57,52.61,32.89,95.55,60.74,40.9,85.29,28.02,12.45,78.42,24.29,18.95,85.3,27.55,24.33,37.86
F00000OTEI,46.66,29.68,83.38,33.14,19.04,51.57,52.61,32.89,95.55,60.74,40.9,85.29,28.02,12.45,78.42,24.29,18.95,85.3,27.55,24.33,37.86
F00000LJRH,68.9,53.18,78.71,28.56,10.46,34.22,80.58,17.53,87.28,88.45,68.67,90.26,34.29,15.33,89.98,37.62,29.86,87.52,49.07,48.02,62.67
F00000PW2A,71.15,60.7,82.77,19.01,9.26,26.76,85.65,24.6,94.73,74.48,51.9,85.98,30,12.13,83.68,30.54,18.79,89.05,25.37,24.65,34.43
F0GBR05ZMI,68.59,62.75,81.91,29.22,9.88,36.16,77.46,15.6,86.64,87.98,53.18,89.33,34.06,14.41,82.44,40.45,27.75,90.18,55.84,51.28,73.34
F000005OT2,17.58,8.48,39.61,88.03,72.62,91.64,49.43,7.99,97.65,11.69,10.49,62.94,20.42,4.35,46.64,52.74,9.09,93.27,9.95,9.27,12.36
F00000ZIAH,20.49,8.85,28.28,91.64,84.51,94.57,28.03,5.98,89.99,12.83,7.44,30.58,9.23,2.21,9.55,49.46,27.05,95.1,5.17,3.81,7.28
F00000ZIAG,20.49,8.85,28.28,91.64,84.51,94.57,28.03,5.98,89.99,12.83,7.44,30.58,9.23,2.21,9.55,49.46,27.05,95.1,5.17,3.81,7.28
F00000IRPR,74.69,44.86,76.09,77.26,30.74,80.27,68.64,16.16,90.75,29.5,17.16,67.2,11.29,4.67,28.77,53,24.53,92.84,14.54,13.06,18.68
F0000003BI,20.7,20.7,69.77,71.87,19.59,73.53,79.6,12.43,93.13,49.01,30.14,81.43,47.23,11.13,70.1,35.75,20.55,82.75,34.92,30.21,46.96
F00000P9GM,20.7,20.7,69.77,71.87,19.59,73.53,79.6,12.43,93.13,49.01,30.14,81.43,47.23,11.13,70.1,35.75,20.55,82.75,34.92,30.21,46.96
F00000VCVG,17.58,8.48,39.61,88.03,72.62,91.64,49.43,7.99,97.65,11.69,10.49,62.94,20.42,4.35,46.64,52.74,9.09,93.27,9.95,9.27,12.36
F00000IR5H,58.48,23.95,79.11,75.2,22.92,81.17,25.28,9.63,93.75,60.8,40.54,89.35,20.6,6.48,82.18,32.59,9.69,83.78,23.71,18.72,40.77
F0GBR058S1,63.8,45.88,87.56,56.34,21.06,60.81,37.17,25.56,93.47,63,34.95,75.12,15.15,7.4,40.8,28.97,23.58,85.03,25.15,23.03,37.23
F0GBR05XH7,63.8,45.88,87.56,56.34,21.06,60.81,37.17,25.56,93.47,63,34.95,75.12,15.15,7.4,40.8,28.97,23.58,85.03,25.15,23.03,37.23
F0GBR0538S,63.8,45.88,87.56,56.34,21.06,60.81,37.17,25.56,93.47,63,34.95,75.12,15.15,7.4,40.8,28.97,23.58,85.03,25.15,23.03,37.23
F00000WEPE ,35.41,16.06,61.07,34.74,21.11,68.17,93.22,10.56,95.32,75.65,32.33,88.57,83.68,21.85,86.17,76.77,30.63,93.1,38.99,38.26,64.11
F00000SK17 ,68.72,62.1,81.4,28.57,11.71,39.82,73.94,24.57,83.85,83.72,50.42,85.45,29.68,14.41,81.3,36.65,28.06,89.65,47.57,44.45,64.98
F000002DGO,63.55,49.77,72.38,31.79,19.29,33.69,75.81,29.84,82.09,80.26,66.55,87.39,47.71,31.83,81.76,41.89,38.73,85.16,53.98,53.36,64.55
F000003W55,79.51,72.23,86.04,31.1,8.48,34.17,41.99,10,98.99,16.36,12.96,46.88,11.54,2.61,29.35,69.47,50.44,97.18,3.08,2.67,5.62
F000003W54,79.51,72.23,86.04,31.1,8.48,34.17,41.99,10,98.99,16.36,12.96,46.88,11.54,2.61,29.35,69.47,50.44,97.18,3.08,2.67,5.62
F00001035L,65.25,42.35,79.06,60.58,24.28,60.58,52.32,25.75,86.61,74.47,50.5,85,20.44,7.28,35.57,42.69,20.9,84.28,26.33,25.96,41.96
F00000P0JS,16.58,12.15,83.9,83.57,9.62,91.18,36.96,8.64,95.82,23.66,8.77,83.84,13.51,2.67,61.03,29.56,6.64,90.27,19.83,15.82,37.61
F00000ZOBC,16.58,12.15,83.9,83.57,9.62,91.18,36.96,8.64,95.82,23.66,8.77,83.84,13.51,2.67,61.03,29.56,6.64,90.27,19.83,15.82,37.61
F00000P32K,16.58,12.15,83.9,83.57,9.62,91.18,36.96,8.64,95.82,23.66,8.77,83.84,13.51,2.67,61.03,29.56,6.64,90.27,19.83,15.82,37.61
F00000UP39,56.66,44.44,80.54,53.76,12.23,69.8,85.27,23.82,99.31,78.5,18.16,92.27,39.12,6.22,64.06,25.47,7.83,58.57,33.85,23.85,43.98
F00000Y7LH,32.38,17.13,61.75,59.65,29.93,74.3,72.8,14.29,84.61,33.37,24.83,82.91,27.66,17.68,95.69,55.79,16.95,90.95,44.95,31.53,52.79
F0000102K3,32.38,17.13,61.75,59.65,29.93,74.3,72.8,14.29,84.61,33.37,24.83,82.91,27.66,17.68,95.69,55.79,16.95,90.95,44.95,31.53,52.79
F000000LLW,57.34,23.37,66.31,43.06,24.98,73.6,81.5,15.84,90.25,78.86,50.7,81.42,31.5,13.8,73.6,45.02,27.05,89.44,38.32,32.62,54.01
F00000VAEP,57.34,23.37,66.31,43.06,24.98,73.6,81.5,15.84,90.25,78.86,50.7,81.42,31.5,13.8,73.6,45.02,27.05,89.44,38.32,32.62,54.01
F00000MLW3,57.34,23.37,66.31,43.06,24.98,73.6,81.5,15.84,90.25,78.86,50.7,81.42,31.5,13.8,73.6,45.02,27.05,89.44,38.32,32.62,54.01
F0GBR04RP4,57.27,23.13,66.32,45.01,25.15,74.74,81.38,17.45,89.93,77.68,51.56,80.73,31.5,13.69,74.2,45.82,27.04,89.41,37.3,32.89,53.7
F00000OCZS,57.27,23.13,66.32,45.01,25.15,74.74,81.38,17.45,89.93,77.68,51.56,80.73,31.5,13.69,74.2,45.82,27.04,89.41,37.3,32.89,53.7
F00000T2LI,57.27,23.13,66.32,45.01,25.15,74.74,81.38,17.45,89.93,77.68,51.56,80.73,31.5,13.69,74.2,45.82,27.04,89.41,37.3,32.89,53.7
F00000ZNUH,57.27,23.13,66.32,45.01,25.15,74.74,81.38,17.45,89.93,77.68,51.56,80.73,31.5,13.69,74.2,45.82,27.04,89.41,37.3,32.89,53.7
F00000PBNN,57.27,23.13,66.32,45.01,25.15,74.74,81.38,17.45,89.93,77.68,51.56,80.73,31.5,13.69,74.2,45.82,27.04,89.41,37.3,32.89,53.7
F000000FES,57.27,23.13,66.32,45.01,25.15,74.74,81.38,17.45,89.93,77.68,51.56,80.73,31.5,13.69,74.2,45.82,27.04,89.41,37.3,32.89,53.7
F00000VEYN,35.41,16.06,61.07,34.74,21.11,68.17,93.22,10.56,95.32,75.65,32.33,88.57,83.68,21.85,86.17,76.77,30.63,93.1,38.99,38.26,64.11
F00000VEYO,35.41,16.06,61.07,34.74,21.11,68.17,93.22,10.56,95.32,75.65,32.33,88.57,83.68,21.85,86.17,76.77,30.63,93.1,38.99,38.26,64.11
F00000VDTF,35.41,16.06,61.07,34.74,21.11,68.17,93.22,10.56,95.32,75.65,32.33,88.57,83.68,21.85,86.17,76.77,30.63,93.1,38.99,38.26,64.11
F000010QFY,35.41,16.06,61.07,34.74,21.11,68.17,93.22,10.56,95.32,75.65,32.33,88.57,83.68,21.85,86.17,76.77,30.63,93.1,38.99,38.26,64.11
F0GBR04RO4,84.93,80.94,98.64,78.82,9.09,78.82,30.48,18.02,98.95,96.84,66.67,96.84,4.23,2.87,33.28,8.81,6.59,78.37,22.89,20.28,48.98
F0GBR066C7,84.93,80.94,98.64,78.82,9.09,78.82,30.48,18.02,98.95,96.84,66.67,96.84,4.23,2.87,33.28,8.81,6.59,78.37,22.89,20.28,48.98
F00000QJP1,84.93,80.94,98.64,78.82,9.09,78.82,30.48,18.02,98.95,96.84,66.67,96.84,4.23,2.87,33.28,8.81,6.59,78.37,22.89,20.28,48.98
F00000PBNQ,84.93,80.94,98.64,78.82,9.09,78.82,30.48,18.02,98.95,96.84,66.67,96.84,4.23,2.87,33.28,8.81,6.59,78.37,22.89,20.28,48.98
F000000IN6,84.93,80.94,98.64,78.82,9.09,78.82,30.48,18.02,98.95,96.84,66.67,96.84,4.23,2.87,33.28,8.81,6.59,78.37,22.89,20.28,48.98
F000010CFW,15.53,15.45,23.06,68.46,53.44,74.06,68.89,13.02,69.03,19.57,7.1,24.12,72.37,27.4,85.21,76.25,64.64,96.41,34.48,29.28,38
F00000MJSA,78.06,26.24,84.57,65.33,21.62,91.72,31.9,2.95,95.17,82.42,23.96,95.9,10.64,3.05,42.4,14.23,6.45,62.05,20.49,18.16,60.3
F00000LWU4,78.06,26.24,84.57,65.33,21.62,91.72,31.9,2.95,95.17,82.42,23.96,95.9,10.64,3.05,42.4,14.23,6.45,62.05,20.49,18.16,60.3
F000000LRY,78.06,26.24,84.57,65.33,21.62,91.72,31.9,2.95,95.17,82.42,23.96,95.9,10.64,3.05,42.4,14.23,6.45,62.05,20.49,18.16,60.3
F000000LRX,78.06,26.24,84.57,65.33,21.62,91.72,31.9,2.95,95.17,82.42,23.96,95.9,10.64,3.05,42.4,14.23,6.45,62.05,20.49,18.16,60.3
F00000LY20,78.06,26.24,84.57,65.33,21.62,91.72,31.9,2.95,95.17,82.42,23.96,95.9,10.64,3.05,42.4,14.23,6.45,62.05,20.49,18.16,60.3
F0GBR05XH8,63.8,45.88,87.56,56.34,21.06,60.81,37.17,25.56,93.47,63,34.95,75.12,15.15,7.4,40.8,28.97,23.58,85.03,25.15,23.03,37.23
F00000XGRR,63.8,45.88,87.56,56.34,21.06,60.81,37.17,25.56,93.47,63,34.95,75.12,15.15,7.4,40.8,28.97,23.58,85.03,25.15,23.03,37.23
F0GBR05XH5,63.8,45.88,87.56,56.34,21.06,60.81,37.17,25.56,93.47,63,34.95,75.12,15.15,7.4,40.8,28.97,23.58,85.03,25.15,23.03,37.23
F00000LKZF,63.8,45.88,87.56,56.34,21.06,60.81,37.17,25.56,93.47,63,34.95,75.12,15.15,7.4,40.8,28.97,23.58,85.03,25.15,23.03,37.23
F00000JWLJ,94.69,74.36,99.14,32.48,3.97,36.98,32.03,8.47,98.1,90.75,57.04,93.59,14.41,5.03,96.54,14.13,6.64,87.65,34.24,26.31,83.87
F00000O1U8,85.06,83.19,94.02,31.86,11.6,50.55,41.77,32.76,96.79,78.94,69.7,87.98,16.62,7.89,40.7,28.76,18.77,80.9,26.48,25.1,41.19
F00000ZYG5,85.06,83.19,94.02,31.86,11.6,50.55,41.77,32.76,96.79,78.94,69.7,87.98,16.62,7.89,40.7,28.76,18.77,80.9,26.48,25.1,41.19
F00000SVX3,94.39,94.39,98.7,13.95,3.18,14.34,44.03,8.71,97.97,85.03,66.76,92.7,22.06,8.67,53.77,21.85,11.21,47.87,40.72,33.97,58.81
F0GBR050GL,77.1,71.24,87.16,32.05,8.05,32.05,72.08,20.97,86.35,78.58,74.51,91.29,23.76,9.68,74.98,43.29,18.33,89.52,35.62,33.45,64.44
F0GBR05PYU,91.33,91.33,99.32,37.15,4.28,61.78,29.85,11.34,98.65,83.45,41.58,94.88,9.65,3.83,41.72,13.93,7.67,80.27,26.26,22.34,47.13
F00000QLNH,91.33,91.33,99.32,37.15,4.28,61.78,29.85,11.34,98.65,83.45,41.58,94.88,9.65,3.83,41.72,13.93,7.67,80.27,26.26,22.34,47.13
F00000MQQS,91.33,91.33,99.32,37.15,4.28,61.78,29.85,11.34,98.65,83.45,41.58,94.88,9.65,3.83,41.72,13.93,7.67,80.27,26.26,22.34,47.13
F0GBR06KYB,92.14,91.9,98.44,17.98,4.45,40.37,42.04,7.74,97.64,83.87,64.21,93.16,24.83,5.04,67.28,24.48,12.85,84.95,38.55,30.93,61.49
F000010CMK,92.14,91.9,98.44,17.98,4.45,40.37,42.04,7.74,97.64,83.87,64.21,93.16,24.83,5.04,67.28,24.48,12.85,84.95,38.55,30.93,61.49
F000010CML,92.14,91.9,98.44,17.98,4.45,40.37,42.04,7.74,97.64,83.87,64.21,93.16,24.83,5.04,67.28,24.48,12.85,84.95,38.55,30.93,61.49
F0GBR04LHK,79.19,66.2,89.29,30.52,7.47,35.59,73.23,21.31,89.07,81.19,55.69,92.15,26.61,8.77,86.39,39.63,15.52,89.79,38.44,35.63,71.14
F0GBR04LHG,79.19,66.2,89.29,30.52,7.47,35.59,73.23,21.31,89.07,81.19,55.69,92.15,26.61,8.77,86.39,39.63,15.52,89.79,38.44,35.63,71.14
F00000PTAQ,80.28,66.93,89.1,21.03,7.98,22.49,73.29,30.97,90.1,64.9,60.43,89.26,32.47,12.02,89.73,51.9,20.95,86.14,28.4,26.38,52.31
F00000QH4R,80.28,66.93,89.1,21.03,7.98,22.49,73.29,30.97,90.1,64.9,60.43,89.26,32.47,12.02,89.73,51.9,20.95,86.14,28.4,26.38,52.31
F00000TIYN,80.28,66.93,89.1,21.03,7.98,22.49,73.29,30.97,90.1,64.9,60.43,89.26,32.47,12.02,89.73,51.9,20.95,86.14,28.4,26.38,52.31
F00000O629,80.28,66.93,89.1,21.03,7.98,22.49,73.29,30.97,90.1,64.9,60.43,89.26,32.47,12.02,89.73,51.9,20.95,86.14,28.4,26.38,52.31
F00000ZYFX,80.28,66.93,89.1,21.03,7.98,22.49,73.29,30.97,90.1,64.9,60.43,89.26,32.47,12.02,89.73,51.9,20.95,86.14,28.4,26.38,52.31
F0GBR04MNH,56.99,47.31,95.57,49.39,11.07,53.97,71.57,13.4,97.17,77.93,66.04,94.98,31.79,7.85,82.02,39.66,18.78,89.72,35.73,31.2,66.29
F00000QLNB,56.99,47.31,95.57,49.39,11.07,53.97,71.57,13.4,97.17,77.93,66.04,94.98,31.79,7.85,82.02,39.66,18.78,89.72,35.73,31.2,66.29
F0GBR04RXW,87.73,83.25,96.68,28.63,8.71,46.18,51.68,16.69,96.82,71.96,68.65,93.87,22.9,12.23,69.46,32.78,20.66,88.27,31.53,28.61,46.16
F00000OK2B,87.73,83.25,96.68,28.63,8.71,46.18,51.68,16.69,96.82,71.96,68.65,93.87,22.9,12.23,69.46,32.78,20.66,88.27,31.53,28.61,46.16
F0GBR04S19,57.33,31.1,72.54,80.39,31.77,80.39,17.2,10.27,99.53,23.28,16.38,54.6,11.16,2.23,26.35,55.15,21.72,92.61,7.99,6.17,9.34
F00000QLN9,57.33,31.1,72.54,80.39,31.77,80.39,17.2,10.27,99.53,23.28,16.38,54.6,11.16,2.23,26.35,55.15,21.72,92.61,7.99,6.17,9.34
F0GBR04E5D,87.99,45.02,94.01,26.35,8.78,62.72,51.63,15.03,96.7,68.88,47.36,87.67,23.19,9.95,61.77,40.4,22.11,88.67,32.28,30.04,53.08
F0GBR04M3Y,87.99,45.02,94.01,26.35,8.78,62.72,51.63,15.03,96.7,68.88,47.36,87.67,23.19,9.95,61.77,40.4,22.11,88.67,32.28,30.04,53.08
F0GBR05A4S,87.99,45.02,94.01,26.35,8.78,62.72,51.63,15.03,96.7,68.88,47.36,87.67,23.19,9.95,61.77,40.4,22.11,88.67,32.28,30.04,53.08
F0GBR06LYY,76.51,60.52,78.97,35.97,16.29,53.13,74.01,25.84,92.32,80.65,44.4,80.65,24.17,9.21,51.18,31.51,22.5,86.2,29.12,29.12,38.3
F0GBR06N2I,64.59,56.67,86.9,53.29,16.87,58.72,37.68,29.09,93.5,61.77,42.63,75.67,15.5,8.46,41.17,29.07,24.47,85.11,26.01,23.8,38.58
F0GBR06MOS,85.19,71.12,86.84,20.6,10.25,23.71,78.62,18.55,95.22,87.34,68.04,88.46,25.16,11.7,79.15,26.41,16.81,87.21,28.35,27.9,39.48
F0GBR06XRM,85.19,71.12,86.84,20.6,10.25,23.71,78.62,18.55,95.22,87.34,68.04,88.46,25.16,11.7,79.15,26.41,16.81,87.21,28.35,27.9,39.48
F0GBR06XRN,85.19,71.12,86.84,20.6,10.25,23.71,78.62,18.55,95.22,87.34,68.04,88.46,25.16,11.7,79.15,26.41,16.81,87.21,28.35,27.9,39.48
F0GBR04MY3,43.94,7.39,54.87,69.77,44.02,87.21,76.63,15.08,93.91,74.4,15.99,82.69,23.28,10.5,41.45,26.58,11.98,87.62,26.66,22.24,30.76
F00000PZHP,43.94,7.39,54.87,69.77,44.02,87.21,76.63,15.08,93.91,74.4,15.99,82.69,23.28,10.5,41.45,26.58,11.98,87.62,26.66,22.24,30.76
F00000YQMD,43.94,7.39,54.87,69.77,44.02,87.21,76.63,15.08,93.91,74.4,15.99,82.69,23.28,10.5,41.45,26.58,11.98,87.62,26.66,22.24,30.76
F0GBR04S4I,66.3,10.69,75.57,52.64,20.88,90.9,78.11,12.68,94.67,84.16,13.08,92.41,27.81,9.04,40.88,29,13.16,89.11,28.62,21.03,38.37
F0GBR06OMD,66.3,10.69,75.57,52.64,20.88,90.9,78.11,12.68,94.67,84.16,13.08,92.41,27.81,9.04,40.88,29,13.16,89.11,28.62,21.03,38.37
F00000PZHQ,66.3,10.69,75.57,52.64,20.88,90.9,78.11,12.68,94.67,84.16,13.08,92.41,27.81,9.04,40.88,29,13.16,89.11,28.62,21.03,38.37
F00000YQME,66.3,10.69,75.57,52.64,20.88,90.9,78.11,12.68,94.67,84.16,13.08,92.41,27.81,9.04,40.88,29,13.16,89.11,28.62,21.03,38.37
F0GBR04IBK,74.99,69.38,87.64,20.56,6.1,24.87,64.96,15.81,88.96,80.81,31.72,87.37,34.12,14.36,77.22,28.82,22.21,85.5,43.64,43.64,65.37
F00000YQNH,74.99,69.38,87.64,20.56,6.1,24.87,64.96,15.81,88.96,80.81,31.72,87.37,34.12,14.36,77.22,28.82,22.21,85.5,43.64,43.64,65.37
F0GBR04MY7,75.54,58.75,81.75,18.98,8.02,36.26,58.9,15.72,87.86,79.51,35.28,87.16,35.84,13.6,71.62,28.61,21.64,87.79,41.72,41.4,63.55
F0GBR05AAU,75.54,58.75,81.75,18.98,8.02,36.26,58.9,15.72,87.86,79.51,35.28,87.16,35.84,13.6,71.62,28.61,21.64,87.79,41.72,41.4,63.55
F00000YQNJ,75.54,58.75,81.75,18.98,8.02,36.26,58.9,15.72,87.86,79.51,35.28,87.16,35.84,13.6,71.62,28.61,21.64,87.79,41.72,41.4,63.55
F0GBR06M63,66.64,5.72,85.77,35.51,10.94,87.16,69.81,14.46,93.38,81.72,16.72,93.8,31.34,12.53,44.16,33.36,22.89,91.46,33.83,25.66,53.82
F00000TPCR,94.69,74.36,99.14,32.48,3.97,36.98,32.03,8.47,98.1,90.75,57.04,93.59,14.41,5.03,96.54,14.13,6.64,87.65,34.24,26.31,83.87
